name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Ben Mee,DEF,Brentford,8.7,0,1,36,1,0.8,526,0.01,0.29,0.28,0.63,212,0,1,7.4,48.2,2023-02-04T15:00:00Z,90,17,0,0,0,0,22,0,1202090,1,0,3,25.0,13,197503,236673,39170,48,True,0,2022-23,22,4.8,,,,,,,,,,,,,DEF,ben mee,0,90.0,90.0,5.0,4.4,0.024705999999999707,0.015580000000000043,0.009126000000000235,0.6,0.0,90.0,1.0,5.92,3.36,5.523529999999998,4.67,0,0,0
Brennan Johnson,FWD,Nott'm Forest,8.2,0,3,34,1,24.5,394,0.08,0.12,0.05,0.79,218,0,1,8.8,46.4,2023-02-05T14:00:00Z,90,11,0,0,0,0,22,0,181834,1,0,1,17.0,9,24009,46590,22581,56,True,0,2022-23,22,5.6,,,,,,,,,,,,,FWD,brennan johnson,0,86.0,85.8,7.0,5.0,0.6133719999999996,0.5023000000000001,0.11107200000000025,0.4,0.0,85.92,1.0,7.84,3.9199999999999995,6.066859999999998,5.08,0,0,0
Dan Burn,DEF,Newcastle,5.7,0,0,19,0,14.7,358,0.03,0.03,0.0,1.01,217,1,0,4.6,21.6,2023-02-04T17:30:00Z,90,19,0,0,0,0,22,0,459261,1,1,1,10.0,2,111365,131650,20285,46,True,0,2022-23,22,4.6,,,,,,,,,,,,,DEF,dan burn,0,90.0,90.0,7.0,6.6,0.1365239999999997,0.11661999999999999,0.01990400000000011,1.0,0.0,90.0,1.0,7.44,3.2199999999999998,7.682619999999998,5.5,0,0,0
David Raya Martin,GK,Brentford,7.3,0,0,32,1,0.0,81,0.01,0.01,0.0,0.63,212,0,0,3.1,30.6,2023-02-04T15:00:00Z,90,17,0,0,0,0,22,5,1012532,1,0,3,0.0,7,85416,111874,26458,47,True,0,2022-23,22,4.7,,,,,,,,,,,,,GK,david raya martin,0,90.0,90.0,6.0,6.0,0.0050199999999996445,0.0,0.005020000000000089,0.6,4.4,90.0,1.0,6.680000000000001,3.29,5.425099999999999,6.06,1,0,0
Eddie Nketiah,FWD,Arsenal,6.2,0,0,9,0,11.1,11,0.08,0.27,0.2,1.66,215,1,0,3.2,4.0,2023-02-04T12:30:00Z,90,8,0,0,0,0,22,0,934782,1,0,1,17.0,2,540750,573325,32575,67,False,0,2022-23,22,6.7,,,,,,,,,,,,,FWD,eddie nketiah,0,90.0,90.0,5.333333333333333,6.0,0.8811039999999997,0.8352799999999998,0.04582400000000013,0.4,0.0,90.0,1.0,6.946666666666667,4.6899999999999995,7.405519999999998,6.97,1,0,0
Erling Haaland,FWD,Man City,7.3,0,0,5,0,11.0,318,0.01,0.01,0.0,1.48,219,1,0,1.8,7.4,2023-02-05T16:30:00Z,90,18,0,0,0,0,22,0,9525877,1,0,1,0.0,2,37846,49198,11352,122,False,0,2022-23,22,12.2,,,,,,,,,,,,,FWD,erling haaland,0,79.66666666666667,83.8,8.333333333333334,6.6,0.8793999999999997,0.83798,0.04142000000000018,0.4,0.0,81.32000000000001,1.0,11.546666666666667,8.54,7.3969999999999985,7.12,1,1,0
Ethan Pinnock,DEF,Brentford,6.0,0,0,25,1,0.7,92,0.01,0.01,0.0,0.63,212,0,0,2.2,17.6,2023-02-04T15:00:00Z,90,17,0,0,0,0,22,0,28280,1,0,3,4.0,6,7714,10455,2741,44,True,0,2022-23,22,4.4,,,,,,,,,,,,,DEF,ethan pinnock,0,90.0,90.0,4.666666666666667,4.4,0.21187999999999968,0.1897999999999998,0.022080000000000183,0.6,0.0,90.0,1.0,5.493333333333334,3.08,6.459399999999999,6.08,1,0,0
Fabian Schär,DEF,Newcastle,4.7,0,0,5,0,2.1,366,0.02,0.16,0.14,1.01,217,1,0,2.1,10.8,2023-02-04T17:30:00Z,90,19,0,0,0,0,22,0,1891925,1,1,1,8.0,2,244146,289650,45504,52,True,0,2022-23,22,5.2,,,,,,,,,,,,,DEF,fabian schär,0,90.0,90.0,6.0,6.0,0.2976019999999996,0.22889999999999974,0.06870200000000018,1.0,0.0,90.0,1.0,6.880000000000001,3.6399999999999997,8.488009999999997,6.58,1,0,0
Harvey Barnes,MID,Leicester,5.7,2,0,28,0,25.6,264,0.27,0.33,0.06,1.68,211,2,0,6.8,25.4,2023-02-04T15:00:00Z,90,2,0,0,0,0,22,0,153789,1,4,2,17.0,8,-3008,10256,13264,67,False,0,2022-23,22,6.7,,,,,,,,,,,,,MID,harvey barnes,0,90.0,86.0,3.6666666666666665,3.0,0.4916619999999994,0.4642599999999996,0.027402000000000176,0.0,0.0,88.4,1.0,5.613333333333333,4.6899999999999995,5.458309999999997,5.52,1,0,0
Hugo Lloris,GK,Spurs,4.3,0,3,31,1,0.0,425,0.0,0.0,0.0,0.97,219,0,0,3.1,30.6,2023-02-05T16:30:00Z,90,13,0,0,0,0,22,5,467116,1,0,1,0.0,10,-17622,2482,20104,55,True,0,2022-23,22,5.5,,,,,,,,,,,,,GK,hugo lloris,0,90.0,90.0,3.0,3.4,0.0015419999999993338,0.0,0.001542000000000111,0.4,3.4,90.0,1.0,4.6000000000000005,3.8499999999999996,4.607709999999997,5.06,0,0,0
