name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Aaron Ramsdale,GK,Arsenal,4.2,0,0,22,1,0.0,15,0.00165,0.00165,0.0,1.0801,181,0,0,0.7,7.4,2023-01-03T19:45:00Z,90,15,0,0,0,0,19,1,1308952,1,0,0,0.0,6,-45467,10521,55988,49,True,0,2022-23,19,4.9,,,,,,,,,,,,,GK,aaron ramsdale,0,90.0,90.0,3.6666666666666665,4.6,0.002578000000000005,0.0,0.0025779999999999996,0.6,2.2,90.0,1.0,4.8933333333333335,3.43,5.41289,5.42,0,0,0
Aleksandar Mitrović,FWD,Fulham,9.5,0,0,0,0,0.0,210,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-01-12T20:00:00Z,0,6,0,0,0,0,19,0,3777005,0,1,2,0.0,0,947878,994049,46171,71,True,0,2022-23,19,7.1,,,,,,,,,,,,,FWD,aleksandar mitrović,0,88.0,52.8,6.666666666666667,4.0,0.5136519999999999,0.46892000000000006,0.04473200000000002,0.4,0.0,73.92,0.924,8.173333333333334,4.59228,5.5682599999999995,4.35,0,0,0
Dan Burn,DEF,Newcastle,5.5,0,0,20,1,1.2,358,0.0045,0.0045,0.0,1.1332,181,0,0,1.9,11.4,2023-01-03T19:45:00Z,90,1,0,0,0,0,19,0,222883,1,0,0,6.0,6,2778,9526,6748,45,False,0,2022-23,19,4.5,,,,,,,,,,,,,DEF,dan burn,0,90.0,90.0,6.0,5.2,0.12899199999999972,0.11752,0.01147200000000011,0.8,0.0,90.0,1.0,6.6000000000000005,3.15,6.844959999999999,5.47,1,0,0
Darwin Núñez Ribeiro,FWD,Liverpool,3.7,0,0,-4,0,2.3,297,0.01458,0.81618,0.8016,1.9671,183,3,0,7.1,0.4,2023-01-02T17:30:00Z,90,4,0,0,0,0,19,0,1728272,1,1,3,68.0,1,-113998,91400,205398,90,False,1,2022-23,19,9.0,,,,,,,,,,,,,FWD,darwin núñez ribeiro,0,87.66666666666667,87.8,6.666666666666667,5.8,0.5994659999999997,0.5131399999999999,0.0863260000000001,0.0,0.0,87.72,1.0,8.933333333333334,6.3,5.997329999999998,5.3,1,0,0
David De Gea Quintana,GK,Man Utd,7.0,0,0,27,1,0.0,327,0.0048,0.0048,0.0,0.4937,189,0,0,3.6,35.8,2023-01-03T20:00:00Z,90,3,0,0,0,0,19,4,1021733,1,0,3,0.0,7,66116,79638,13522,49,True,0,2022-23,19,4.9,,,,,,,,,,,,,GK,david de gea quintana,0,90.0,90.0,6.0,5.4,0.00017199999999964474,0.0,0.00017200000000009162,0.6,3.4,90.0,1.0,6.760000000000001,3.43,5.400859999999998,5.82,1,0,1
Fabian Schär,DEF,Newcastle,5.5,0,0,24,1,20.5,366,0.06889,0.39349,0.3246,1.1332,181,0,0,4.9,11.0,2023-01-03T19:45:00Z,90,1,0,0,0,0,19,0,1334526,1,0,0,17.0,6,49825,81562,31737,49,False,0,2022-23,19,4.9,,,,,,,,,,,,,DEF,fabian schär,0,90.0,88.4,6.333333333333333,5.4,0.1418719999999996,0.10031999999999974,0.04155200000000017,0.8,0.0,89.36000000000001,1.0,7.026666666666666,3.43,6.909359999999998,5.46,1,0,0
Ivan Toney,FWD,Brentford,2.4,0,0,0,0,0.0,80,0.0,0.0,0.0,0.0,183,0,0,0.0,0.0,2023-01-02T17:30:00Z,0,12,0,0,0,0,19,0,2396801,0,1,3,0.0,0,-339392,104037,443429,75,True,0,2022-23,19,7.5,,,,,,,,,,,,,FWD,ivan toney,0,90.0,72.0,10.0,6.2,0.5687559999999994,0.5121599999999995,0.05659600000000007,0.2,0.0,82.8,1.0,11.0,5.25,5.843779999999997,4.93,1,0,0
Kevin De Bruyne,MID,Man City,2.5,0,0,18,1,49.0,301,0.38496,0.56736,0.1824,0.4098,184,0,0,9.4,21.0,2023-01-05T20:00:00Z,90,6,0,0,0,0,19,0,3996343,1,1,0,24.0,3,-239274,28130,267404,125,False,0,2022-23,19,12.5,,,,,,,,,,,,,MID,kevin de bruyne,0,90.0,90.0,1.6666666666666667,4.6,0.35768199999999933,0.09699999999999978,0.26068199999999997,0.2,0.0,90.0,1.0,6.333333333333334,8.75,4.788409999999997,5.42,1,0,0
Kiernan Dewsbury-Hall,MID,Leicester,3.7,0,0,0,0,0.0,266,0.0,0.0,0.0,0.0,188,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,9,0,0,0,0,19,0,90875,0,1,0,0.0,0,7240,9735,2495,49,True,0,2022-23,19,4.9,,,,,,,,,,,,,MID,kiernan dewsbury-hall,0,82.66666666666667,74.0,4.666666666666667,3.6,0.2755599999999993,0.15923999999999983,0.11632,0.4,0.0,79.2,0.99,5.693333333333334,3.3957,4.377799999999997,3.63,0,0,0
Luke Shaw,DEF,Man Utd,10.7,0,3,40,1,29.6,332,0.10317,0.44537,0.3422,0.4937,189,0,1,9.4,47.4,2023-01-03T20:00:00Z,90,3,0,0,0,0,19,0,1211079,1,0,3,17.0,15,357707,370143,12436,50,True,0,2022-23,19,5.0,,,,,,,,,,,,,DEF,luke shaw,0,90.0,84.8,6.333333333333333,5.6,0.10378599999999913,0.0,0.10378600000000002,0.6,0.0,87.92,1.0,7.066666666666666,3.5,5.918929999999996,5.09,1,0,0
