name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Ben Mee,DEF,Brentford,3.6,0,0,22,1,0.0,526,0.04,0.19,0.15,0.64,373,0,0,0.0,0.0,2023-05-28T15:30:00Z,90,13,0,0,0,0,38,0,1641987,1,0,1,0.0,6,-21069,29152,50221,48,True,0,2022-23,38,4.8,,,,,,,,,,,,,DEF,ben mee,0,90.0,90.0,5.0,4.6,0.2579999999999997,0.23600000000000004,0.02200000000000023,0.4,0.0,90.0,1.0,5.92,3.36,5.889999999999999,5.42,0,0,0
Callum Wilson,FWD,Newcastle,7.3,0,0,1,0,0.0,356,0.0,0.0,0.0,1.0,374,0,0,0.0,0.0,2023-05-28T15:30:00Z,21,6,0,0,0,0,38,0,1970869,0,1,1,0.0,1,63350,160025,96675,73,False,0,2022-23,38,7.3,,,,,,,,,,,,,FWD,callum wilson,0,76.33333333333333,70.2,8.666666666666666,8.0,1.2299999999999998,1.168,0.0620000000000002,0.2,0.0,73.88,0.9235,9.853333333333333,4.719085,9.149999999999999,7.7,1,0,1
David Raya Martin,GK,Brentford,3.4,0,0,23,1,0.0,81,0.0,0.0,0.0,0.64,373,0,0,0.0,0.0,2023-05-28T15:30:00Z,90,13,0,0,0,0,38,2,1642126,1,0,1,0.0,6,-29715,22482,52197,48,True,0,2022-23,38,4.8,,,,,,,,,,,,,GK,david raya martin,0,90.0,90.0,4.666666666666667,5.0,0.0059999999999996445,0.0,0.006000000000000089,0.4,4.0,90.0,1.0,5.653333333333334,3.36,4.629999999999998,4.95,0,0,0
Dwight McNeil,MID,Everton,6.5,0,0,11,1,0.0,534,0.23,0.23,0.0,0.49,376,0,0,0.0,0.0,2023-05-28T15:30:00Z,90,3,0,0,0,0,38,0,248625,1,0,1,0.0,3,163102,169041,5939,52,True,0,2022-23,38,5.2,,,,,,,,,,,,,MID,dwight mcneil,0,90.0,90.0,8.333333333333334,7.0,0.6399999999999996,0.37599999999999995,0.2640000000000001,0.0,0.0,90.0,1.0,8.746666666666668,3.6399999999999997,6.1999999999999975,5.74,1,0,0
James Maddison,MID,Leicester,3.2,0,0,6,0,0.0,261,0.1,0.49,0.39,1.34,378,1,0,0.0,0.0,2023-05-28T15:30:00Z,90,19,0,0,0,0,38,0,643190,1,1,2,0.0,2,124938,132913,7975,78,True,0,2022-23,38,7.8,,,,,,,,,,,,,MID,james maddison,0,75.0,81.0,4.0,4.0,0.8179999999999993,0.6499999999999997,0.16800000000000007,0.0,0.0,77.4,0.9675,6.32,5.2825500000000005,7.089999999999996,6.56,1,0,0
Jamie Vardy,FWD,Leicester,2.2,0,0,3,0,0.0,255,0.0,0.0,0.0,0.32,378,1,0,0.0,0.0,2023-05-28T15:30:00Z,13,19,0,0,0,0,38,0,267218,0,1,2,0.0,1,36670,40108,3438,91,True,0,2022-23,38,9.1,,,,,,,,,,,,,FWD,jamie vardy,0,75.66666666666667,67.4,1.3333333333333333,3.4,0.7999999999999992,0.7839999999999997,0.016000000000000132,0.2,0.0,72.36,0.9045,4.706666666666667,5.761664999999999,6.999999999999996,5.97,1,0,0
Kaoru Mitoma,MID,Brighton,2.8,0,0,2,0,0.0,124,0.01,0.01,0.0,0.52,372,0,0,0.0,0.0,2023-05-28T15:30:00Z,25,2,0,0,0,0,38,0,3092395,0,1,2,0.0,1,-202961,41772,244733,57,False,0,2022-23,38,5.7,,,,,,,,,,,,,MID,kaoru mitoma,0,89.33333333333333,89.6,3.0,3.4,0.6599999999999993,0.5459999999999998,0.11400000000000002,0.2,0.0,89.44,1.0,4.680000000000001,3.9899999999999998,6.299999999999996,6.32,1,0,0
Kieran Trippier,DEF,Newcastle,4.3,0,0,1,0,0.0,357,0.04,0.08,0.04,2.21,374,1,0,0.0,0.0,2023-05-28T15:30:00Z,90,6,1,0,0,0,38,0,7126347,1,1,1,0.0,0,7112,90760,83648,60,False,0,2022-23,38,6.0,,,,,,,,,,,,,DEF,kieran trippier,0,90.0,90.0,6.666666666666667,4.6,0.4899999999999993,0.01799999999999982,0.472,0.2,0.0,90.0,1.0,7.733333333333334,4.199999999999999,6.2499999999999964,5.43,1,0,0
Kyle Walker,DEF,Man City,4.4,0,0,16,0,0.0,299,0.13,0.15,0.02,0.41,373,1,0,0.0,0.0,2023-05-28T15:30:00Z,90,4,0,0,0,0,38,0,523279,1,0,1,0.0,2,25580,31030,5450,47,False,0,2022-23,38,4.7,,,,,,,,,,,,,DEF,kyle walker,0,90.0,79.2,4.666666666666667,4.2,0.05999999999999924,0.003999999999999822,0.056000000000000015,0.6,0.0,85.68,1.0,5.613333333333334,3.29,5.699999999999996,4.79,0,0,0
Mark Gillespie,GK,Newcastle,2.1,0,0,0,0,0.0,776,0.0,0.0,0.0,0.0,374,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,6,0,0,0,0,38,0,0,0,1,1,0.0,0,0,0,0,40,False,0,2022-23,38,4.0,,,,,,,,,,,,,GK,mark gillespie,0,90.0,90.0,5.5,6.25,0.0,0.0,0.0,0.5,3.75,90.0,1.0,6.0,2.8,5.0,5.25,1,0,0
Mohamed Salah,MID,Liverpool,9.3,1,0,8,0,0.0,283,0.28,1.36,1.08,1.77,380,4,0,0.0,0.0,2023-05-28T15:30:00Z,90,17,0,0,0,0,38,0,4276453,1,4,4,0.0,5,196621,227975,31354,131,False,0,2022-23,38,13.1,,,,,,,,,,,,,MID,mohamed salah,0,89.0,88.0,9.0,9.0,1.0299999999999991,0.7919999999999999,0.23800000000000007,0.6,0.0,88.6,1.0,12.440000000000001,9.17,8.149999999999995,8.82,1,1,0
Morgan Gibbs-White,MID,Nott'm Forest,5.4,1,0,12,0,0.0,493,0.08,0.17,0.09,1.43,375,1,0,0.0,0.0,2023-05-28T15:30:00Z,88,7,0,0,0,0,38,0,146277,1,1,1,0.0,4,32930,40630,7700,55,False,1,2022-23,38,5.5,,,,,,,,,,,,,MID,morgan gibbs-white,0,90.0,90.0,6.0,6.0,0.5459999999999988,0.42399999999999993,0.12200000000000007,0.2,0.0,90.0,1.0,7.000000000000001,3.8499999999999996,5.729999999999994,5.55,1,0,0
Ollie Watkins,FWD,Aston Villa,3.2,0,3,34,0,0.0,40,0.03,1.04,1.01,1.49,372,1,1,0.0,0.0,2023-05-28T15:30:00Z,90,5,0,0,0,0,38,0,1467171,1,1,2,0.0,9,33970,115289,81319,73,True,0,2022-23,38,7.3,,,,,,,,,,,,,FWD,ollie watkins,0,88.66666666666667,89.2,1.6666666666666667,1.8,0.45799999999999885,0.40199999999999997,0.055999999999999925,0.4,0.0,88.88,1.0,4.253333333333334,5.109999999999999,5.289999999999994,4.5,0,0,0
Trent Alexander-Arnold,DEF,Liverpool,7.0,1,1,39,0,0.0,285,0.62,0.75,0.13,1.77,380,4,0,0.0,0.0,2023-05-28T15:30:00Z,90,17,0,0,0,0,38,0,3534230,1,4,4,0.0,4,160898,185610,24712,78,False,0,2022-23,38,7.8,,,,,,,,,,,,,DEF,trent alexander-arnold,0,90.0,90.0,7.0,6.4,0.2919999999999991,0.09000000000000004,0.202,0.6,0.0,90.0,1.0,8.72,5.46,6.859999999999996,6.39,1,0,0
