name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Benjamin White,DEF,Arsenal,3.6,0,0,8,0,6.4,10,0.0,0.0,0.0,0.0,56,3,0,1.5,8.4,2022-09-04T15:30:00Z,79,14,0,0,0,0,6,0,557430,0,1,3,0.0,1,23639,60655,37016,45,False,0,2022-23,6,4.5,,,,,,,,,,,,,DEF,benjamin white,0,76.0,78.4,5.333333333333333,4.4,0.0,0.0,0.0,0.6,0.0,76.96000000000001,0.9620000000000001,6.066666666666666,3.0303,5.4,4.51,1,0,0
Bruno Borges Fernandes,MID,Man Utd,4.0,1,2,21,0,31.3,333,0.0,0.0,0.0,0.0,56,1,0,8.5,32.6,2022-09-04T15:30:00Z,90,1,0,0,0,0,6,0,220295,0,1,3,21.0,7,-3279,19266,22545,98,True,0,2022-23,6,9.8,,,,,,,,,,,,,MID,bruno borges fernandes,0,90.0,89.8,4.0,3.0,0.0,0.0,0.0,0.4,0.0,89.92,1.0,7.120000000000001,6.86,3.0,4.36,1,0,0
Ederson Santana de Moraes,GK,Man City,4.2,0,0,13,0,0.0,307,0.0,0.0,0.0,0.0,51,1,0,0.8,7.6,2022-09-03T16:30:00Z,90,2,0,0,0,0,6,0,1792932,0,1,1,0.0,2,-8185,99678,107863,55,False,0,2022-23,6,5.5,,,,,,,,,,,,,GK,ederson santana de moraes,0,90.0,90.0,2.6666666666666665,4.2,0.0,0.0,0.0,0.6,1.2,90.0,1.0,4.333333333333334,3.8499999999999996,5.4,5.35,0,0,0
João Cancelo,DEF,Man City,6.2,0,0,11,0,18.1,306,0.0,0.0,0.0,0.0,51,1,0,6.7,16.4,2022-09-03T16:30:00Z,90,2,0,0,0,0,6,0,4813510,0,1,1,32.0,2,248793,340374,91581,71,False,0,2022-23,6,7.1,,,,,,,,,,,,,DEF,joão cancelo,0,72.33333333333333,79.4,4.333333333333333,6.2,0.0,0.0,0.0,0.6,0.0,75.16,0.9395,6.306666666666667,4.669315,5.4,5.46,1,0,0
Joël Veltman,DEF,Brighton,4.8,0,0,13,0,5.6,109,0.0,0.0,0.0,0.0,53,2,0,1.4,6.6,2022-09-04T13:00:00Z,90,10,0,0,0,0,6,0,539582,0,2,5,2.0,1,154728,194150,39422,46,True,0,2022-23,6,4.6,,,,,,,,,,,,,DEF,joël veltman,0,74.0,80.4,5.0,5.0,0.0,0.0,0.0,0.6,0.0,76.56,0.9570000000000001,5.84,3.08154,5.4,4.55,1,0,0
Lewis Dunk,DEF,Brighton,4.0,0,0,15,0,0.7,106,0.0,0.0,0.0,0.0,53,2,0,3.9,16.6,2022-09-04T13:00:00Z,90,10,0,0,0,0,6,0,576291,0,2,5,22.0,1,16094,72206,56112,46,True,0,2022-23,6,4.6,,,,,,,,,,,,,DEF,lewis dunk,0,90.0,90.0,4.0,4.2,0.0,0.0,0.0,0.6,0.0,90.0,1.0,5.04,3.2199999999999998,5.4,4.55,1,0,0
Mohamed Salah,MID,Liverpool,6.2,0,0,8,1,37.3,283,0.0,0.0,0.0,0.0,55,0,0,9.3,14.6,2022-09-03T11:30:00Z,90,8,0,0,0,0,6,0,5299328,0,0,0,41.0,3,-160589,147858,308447,130,False,0,2022-23,6,13.0,,,,,,,,,,,,,MID,mohamed salah,0,90.0,90.0,7.0,7.0,0.0,0.0,0.0,0.2,0.0,90.0,1.0,10.8,9.1,3.0,5.53,1,1,0
Pedro Lomba Neto,MID,Wolves,2.6,0,0,14,1,28.4,486,0.0,0.0,0.0,0.0,60,0,0,5.4,7.8,2022-09-03T14:00:00Z,81,17,0,0,0,0,6,0,661924,0,0,1,18.0,3,-85734,29765,115499,52,True,0,2022-23,6,5.2,,,,,,,,,,,,,MID,pedro lomba neto,0,81.0,82.2,2.3333333333333335,2.4,0.0,0.0,0.0,0.6,0.0,81.48,1.0,3.946666666666667,3.6399999999999997,3.0,2.7,0,0,0
Pierre-Emerick Aubameyang,FWD,Chelsea,0.0,0,0,0,0,0.0,617,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,19,0,0,0,0,6,0,7948,0,1,2,0.0,0,6680,10296,3616,90,True,0,2022-23,6,9.0,,,,,,,,,,,,,FWD,pierre-emerick aubameyang,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,3.6,6.3,3.0,3.46,1,0,0
Raheem Sterling,MID,Chelsea,6.7,0,0,9,0,7.2,304,0.0,0.0,0.0,0.0,54,1,0,1.9,4.2,2022-09-03T14:00:00Z,90,19,0,0,0,0,6,0,1013750,0,1,2,8.0,2,272750,330136,57386,100,True,0,2022-23,6,10.0,,,,,,,,,,,,,MID,raheem sterling,0,83.33333333333333,84.6,8.0,6.4,0.0,0.0,0.0,0.2,0.0,83.83999999999999,1.0,10.4,7.0,3.0,4.19,1,0,0
