name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Alisson Ramses Becker,GK,Liverpool,0.0,0,3,42,1,0.0,281,0.0,0.0,0.0,0.0,118,0,0,4.9,49.0,2022-10-19T18:30:00Z,90,19,0,0,1,0,12,3,1515650,0,0,1,0.0,15,44210,65295,21085,54,True,0,2022-23,12,5.4,,,,,,,,,,,,,GK,alisson ramses becker,0,90.0,90.0,6.0,5.6,0.0,0.0,0.0,0.4,3.6,90.0,1.0,6.960000000000001,3.78,4.6,5.08,1,0,1
Brennan Johnson,FWD,Nott'm Forest,0.0,0,0,4,1,0.3,394,0.0,0.0,0.0,0.0,114,0,0,0.3,0.0,2022-10-18T18:30:00Z,85,5,0,0,0,0,12,0,112356,0,0,0,4.0,2,-10732,2169,12901,58,False,0,2022-23,12,5.8,,,,,,,,,,,,,FWD,brennan johnson,0,90.0,88.8,1.3333333333333333,2.6,0.0,0.0,0.0,0.0,0.0,89.52000000000001,1.0,3.3866666666666667,4.06,3.0,2.31,0,0,0
Bruno Borges Fernandes,MID,Man Utd,0.0,0,3,42,1,115.2,333,0.0,0.0,0.0,0.0,119,0,1,21.9,61.0,2022-10-19T19:15:00Z,90,18,0,0,0,0,12,0,229432,0,0,2,43.0,11,-1136,7668,8804,98,True,0,2022-23,12,9.8,,,,,,,,,,,,,MID,bruno borges fernandes,0,90.0,90.0,1.6666666666666667,3.0,0.0,0.0,0.0,0.4,0.0,90.0,1.0,5.253333333333334,6.86,3.0,4.36,1,0,0
Conor Coady,DEF,Everton,0.0,0,0,12,0,0.3,475,0.0,0.0,0.0,0.0,120,1,0,2.4,23.4,2022-10-19T18:30:00Z,90,15,0,0,0,0,12,0,672508,0,0,1,0.0,2,50236,75017,24781,49,False,0,2022-23,12,4.9,,,,,,,,,,,,,DEF,conor coady,0,90.0,90.0,3.6666666666666665,4.4,0.0,0.0,0.0,0.4,0.0,90.0,1.0,4.8933333333333335,3.43,4.6,3.67,1,0,0
Danny Ward,GK,Leicester,0.0,0,3,26,1,0.0,254,0.0,0.0,0.0,0.0,117,0,0,1.6,16.2,2022-10-20T19:15:00Z,90,11,0,0,0,0,12,2,2723920,0,0,2,0.0,9,8163,37534,29371,41,True,0,2022-23,12,4.1,,,,,,,,,,,,,GK,danny ward,0,90.0,90.0,5.0,3.4,0.0,0.0,0.0,0.4,3.6,90.0,1.0,5.64,2.8699999999999997,4.6,4.69,0,0,0
Dominic Solanke,FWD,Bournemouth,0.0,0,0,-2,0,12.5,66,0.0,0.0,0.0,0.0,112,1,0,3.0,0.0,2022-10-19T18:30:00Z,90,17,0,0,0,0,12,0,603220,0,1,0,22.0,2,199548,211727,12179,58,True,0,2022-23,12,5.8,,,,,,,,,,,,,FWD,dominic solanke,0,89.33333333333333,89.6,7.333333333333333,7.2,0.0,0.0,0.0,0.2,0.0,89.44,1.0,8.186666666666667,4.06,3.0,2.31,0,0,0
Eberechi Eze,MID,Crystal Palace,0.0,0,3,32,0,36.3,169,0.0,0.0,0.0,0.0,115,1,1,11.3,42.8,2022-10-18T19:15:00Z,89,20,0,0,0,0,12,0,344181,0,1,2,34.0,10,44272,59600,15328,56,True,0,2022-23,12,5.6,,,,,,,,,,,,,MID,eberechi eze,0,84.33333333333333,77.8,5.0,4.2,0.0,0.0,0.0,0.6,0.0,81.72,1.0,6.24,3.9199999999999995,3.0,2.85,1,0,0
Fabian Schär,DEF,Newcastle,0.0,0,0,19,1,0.8,366,0.0,0.0,0.0,0.0,120,0,0,8.3,16.4,2022-10-19T18:30:00Z,90,8,0,0,0,0,12,0,1405101,0,0,1,66.0,5,164183,188987,24804,48,True,1,2022-23,12,4.8,,,,,,,,,,,,,DEF,fabian schär,0,87.33333333333333,88.4,5.333333333333333,4.8,0.0,0.0,0.0,0.6,0.0,87.76,1.0,6.1866666666666665,3.36,5.4,4.64,1,0,0
Harry Kane,FWD,Spurs,0.0,0,0,0,0,12.0,427,0.0,0.0,0.0,0.0,119,2,0,9.1,11.2,2022-10-19T19:15:00Z,90,14,0,0,0,0,12,0,3054404,0,0,2,68.0,2,290882,342176,51294,115,False,0,2022-23,12,11.5,,,,,,,,,,,,,FWD,harry kane,0,89.66666666666667,87.2,7.333333333333333,8.2,0.0,0.0,0.0,0.6,0.0,88.68,1.0,10.466666666666669,8.049999999999999,3.0,4.32,1,0,0
James Maddison,MID,Leicester,0.0,0,0,0,0,0.0,261,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2022-10-20T19:15:00Z,0,11,0,0,0,0,12,0,784777,0,0,2,0.0,0,-984736,20966,1005702,82,True,0,2022-23,12,8.2,,,,,,,,,,,,,MID,james maddison,0,88.0,88.8,7.0,6.0,0.0,0.0,0.0,0.4,0.0,88.32,1.0,8.88,5.739999999999999,3.0,3.7,1,0,0
