name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Aleksandar Mitrović,FWD,Fulham,6.3,0,0,1,0,6.9,210,0.0,0.0,0.0,0.0,78,2,0,8.2,6.6,2022-09-16T19:00:00Z,89,16,0,0,0,0,8,0,3297573,0,3,2,68.0,2,511912,557341,45429,69,False,0,2022-23,8,6.9,,,,,,,,,,,,,FWD,aleksandar mitrović,0,90.0,90.0,7.0,5.2,0.0,0.0,0.0,0.2,0.0,90.0,1.0,8.360000000000001,4.83,3.0,2.71,0,0,0
Harry Kane,FWD,Spurs,9.0,1,1,38,0,32.3,427,0.0,0.0,0.0,0.0,79,2,1,14.7,57.8,2022-09-17T16:30:00Z,90,10,0,0,0,0,8,0,2134886,0,2,6,57.0,10,238532,314312,75780,114,True,0,2022-23,8,11.4,,,,,,,,,,,,,FWD,harry kane,0,85.66666666666667,87.4,8.0,7.6,0.0,0.0,0.0,0.6,0.0,86.36,1.0,10.96,7.9799999999999995,3.0,4.22,1,0,0
Jarrod Bowen,MID,West Ham,2.2,0,0,11,0,44.3,465,0.0,0.0,0.0,0.0,75,1,0,12.0,15.4,2022-09-18T13:15:00Z,90,8,0,0,0,0,8,0,472883,0,0,1,60.0,2,178754,240637,61883,81,False,0,2022-23,8,8.1,,,,,,,,,,,,,MID,jarrod bowen,0,90.0,88.8,2.3333333333333335,2.2,0.0,0.0,0.0,0.2,0.0,89.52000000000001,1.0,5.106666666666667,5.669999999999999,3.0,3.58,1,0,0
Joelinton Cássio Apolinário de Lira,MID,Newcastle,2.5,0,0,5,0,5.4,371,0.0,0.0,0.0,0.0,77,1,0,3.8,4.0,2022-09-17T14:00:00Z,90,3,0,0,0,0,8,0,115027,0,1,1,29.0,1,31203,36542,5339,60,True,1,2022-23,8,6.0,,,,,,,,,,,,,MID,joelinton cássio apolinário de lira,0,90.0,90.0,2.3333333333333335,2.0,0.0,0.0,0.0,0.4,0.0,90.0,1.0,4.2666666666666675,4.199999999999999,3.0,2.85,0,0,0
Jonathan Castro Otto,DEF,Wolves,2.5,0,0,11,0,1.3,477,0.0,0.0,0.0,0.0,80,3,0,1.9,13.8,2022-09-17T11:30:00Z,90,13,0,0,0,0,8,0,76340,0,3,0,4.0,1,110,7358,7248,44,True,0,2022-23,8,4.4,,,,,,,,,,,,,DEF,jonathan castro otto,0,90.0,87.4,4.333333333333333,4.2,0.0,0.0,0.0,0.6,0.0,88.96000000000001,1.0,5.226666666666667,3.08,5.4,4.51,1,0,0
José Malheiro de Sá,GK,Wolves,3.2,0,0,19,0,0.0,478,0.0,0.0,0.0,0.0,80,3,0,2.7,27.0,2022-09-17T11:30:00Z,90,13,0,0,0,0,8,4,565753,0,3,0,0.0,2,-2192,22414,24606,50,True,0,2022-23,8,5.0,,,,,,,,,,,,,GK,josé malheiro de sá,0,90.0,90.0,5.0,6.6,0.0,0.0,0.0,0.6,2.8,90.0,1.0,6.0,3.5,5.4,5.66,1,1,0
João Cancelo,DEF,Man City,7.0,0,3,39,1,35.7,306,0.0,0.0,0.0,0.0,80,0,0,8.1,28.2,2022-09-17T11:30:00Z,90,20,0,0,0,0,8,0,5430281,0,3,0,17.0,9,274634,304467,29833,72,False,0,2022-23,8,7.2,,,,,,,,,,,,,DEF,joão cancelo,0,72.33333333333333,79.4,5.0,5.2,0.0,0.0,0.0,0.4,0.0,75.16,0.9395,6.880000000000001,4.73508,4.6,4.48,1,0,0
Kieran Trippier,DEF,Newcastle,4.3,1,0,20,0,47.8,357,0.0,0.0,0.0,0.0,77,1,0,6.7,10.2,2022-09-17T14:00:00Z,90,3,0,0,0,0,8,0,4798777,0,1,1,9.0,5,858929,871522,12593,53,True,0,2022-23,8,5.3,,,,,,,,,,,,,DEF,kieran trippier,0,90.0,90.0,3.3333333333333335,4.6,0.0,0.0,0.0,0.4,0.0,90.0,1.0,4.786666666666667,3.7099999999999995,4.6,3.84,1,0,0
Nathan Collins,DEF,Wolves,2.8,0,0,-4,0,0.1,516,0.0,0.0,0.0,0.0,80,3,0,0.8,7.6,2022-09-17T11:30:00Z,32,13,0,0,0,1,8,0,187376,0,3,0,0.0,-3,33377,46670,13293,45,True,0,2022-23,8,4.5,,,,,,,,,,,,,DEF,nathan collins,0,90.0,90.0,6.0,5.4,0.0,0.0,0.0,0.6,0.0,90.0,1.0,6.6000000000000005,3.15,5.4,4.51,1,0,0
Nick Pope,GK,Newcastle,5.3,0,0,12,0,0.0,376,0.0,0.0,0.0,0.0,77,1,0,1.0,10.2,2022-09-17T14:00:00Z,90,3,0,0,0,0,8,2,2107464,0,1,1,0.0,2,624232,644512,20280,52,True,0,2022-23,8,5.2,,,,,,,,,,,,,GK,nick pope,0,90.0,90.0,5.666666666666667,6.0,0.0,0.0,0.0,0.4,5.6,90.0,1.0,6.613333333333334,3.6399999999999997,4.6,5.66,0,0,0
