name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Adam Webster,DEF,Brighton,-1.0,0,0,13,0,0.9,108,0.0,0.0,0.0,0.0,87,3,0,1.8,14.8,2022-10-01T14:00:00Z,90,12,1,0,0,0,9,0,67480,0,3,3,2.0,-1,-3060,4505,7565,45,False,0,2022-23,9,4.5,,,,,,,,,,,,,DEF,adam webster,0,90.0,90.0,2.3333333333333335,3.8,0.0,0.0,0.0,0.6,0.0,90.0,1.0,3.666666666666667,3.15,5.4,4.51,1,0,0
Benjamin White,DEF,Arsenal,4.0,1,0,27,0,31.4,10,0.0,0.0,0.0,0.0,81,1,0,6.9,34.8,2022-10-01T11:30:00Z,88,18,0,0,0,0,9,0,560494,0,1,3,3.0,5,-6394,33022,39416,45,True,0,2022-23,9,4.5,,,,,,,,,,,,,DEF,benjamin white,0,76.0,78.4,5.0,4.6,0.0,0.0,0.0,0.6,0.0,76.96000000000001,0.9620000000000001,5.8,3.0303,5.4,4.51,1,0,0
Bernardo Veiga de Carvalho e Silva,MID,Man City,6.5,1,0,22,0,40.1,311,0.0,0.0,0.0,0.0,88,3,0,11.4,31.6,2022-10-02T13:00:00Z,90,14,0,0,0,0,9,0,1399674,0,3,6,42.0,5,42000,145776,103776,70,True,0,2022-23,9,7.0,,,,,,,,,,,,,MID,bernardo veiga de carvalho e silva,0,77.66666666666667,82.6,5.0,7.4,0.0,0.0,0.0,0.6,0.0,79.64,0.9955,6.800000000000001,4.877949999999999,3.0,3.33,1,0,0
Bruno Borges Fernandes,MID,Man Utd,3.0,0,0,3,0,2.9,333,0.0,0.0,0.0,0.0,88,6,0,2.6,4.2,2022-10-02T13:00:00Z,90,13,0,0,0,0,9,0,243991,0,3,6,19.0,1,-4740,10452,15192,98,False,1,2022-23,9,9.8,,,,,,,,,,,,,MID,bruno borges fernandes,0,90.0,90.0,6.0,4.0,0.0,0.0,0.0,0.4,0.0,90.0,1.0,8.72,6.86,3.0,4.36,1,0,0
David De Gea Quintana,GK,Man Utd,0.0,0,0,12,0,0.0,327,0.0,0.0,0.0,0.0,88,6,0,2.4,23.6,2022-10-02T13:00:00Z,90,13,0,0,0,0,9,3,671369,0,3,6,0.0,0,241,29549,29308,49,False,0,2022-23,9,4.9,,,,,,,,,,,,,GK,david de gea quintana,0,90.0,90.0,5.333333333333333,4.0,0.0,0.0,0.0,0.4,3.2,90.0,1.0,6.226666666666667,3.43,4.6,4.73,0,0,0
Ivan Toney,FWD,Brentford,2.0,0,0,-5,1,4.5,80,0.0,0.0,0.0,0.0,82,0,0,8.4,4.6,2022-10-01T14:00:00Z,90,3,0,0,0,0,9,0,2581114,0,0,0,75.0,1,484252,590393,106141,73,False,1,2022-23,9,7.3,,,,,,,,,,,,,FWD,ivan toney,0,90.0,90.0,6.666666666666667,6.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,8.253333333333334,5.109999999999999,3.0,2.85,0,0,0
Joël Veltman,DEF,Brighton,0.0,0,0,11,0,0.5,109,0.0,0.0,0.0,0.0,87,3,0,2.0,19.4,2022-10-01T14:00:00Z,90,12,0,0,0,0,9,0,489203,0,3,3,0.0,1,-31119,14592,45711,46,False,0,2022-23,9,4.6,,,,,,,,,,,,,DEF,joël veltman,0,74.0,80.4,2.6666666666666665,4.8,0.0,0.0,0.0,0.6,0.0,76.56,0.9570000000000001,3.973333333333333,3.08154,5.4,4.55,1,0,0
Lewis Dunk,DEF,Brighton,0.0,0,0,12,0,0.3,106,0.0,0.0,0.0,0.0,87,3,0,2.0,18.0,2022-10-01T14:00:00Z,90,12,0,0,0,0,9,0,467092,0,3,3,2.0,1,-39405,9062,48467,46,False,0,2022-23,9,4.6,,,,,,,,,,,,,DEF,lewis dunk,0,90.0,90.0,2.3333333333333335,4.0,0.0,0.0,0.0,0.6,0.0,90.0,1.0,3.706666666666667,3.2199999999999998,5.4,4.55,1,0,0
Luis Díaz,MID,Liverpool,5.0,1,0,16,0,12.7,293,0.0,0.0,0.0,0.0,87,1,0,4.1,20.0,2022-10-01T14:00:00Z,45,5,0,0,0,0,9,0,2829541,0,3,3,8.0,4,34362,234919,200557,82,True,0,2022-23,9,8.2,,,,,,,,,,,,,MID,luis díaz,0,90.0,90.0,6.333333333333333,6.0,0.0,0.0,0.0,0.4,0.0,90.0,1.0,8.346666666666666,5.739999999999999,3.0,3.72,1,0,0
Marcus Bettinelli,GK,Chelsea,1.7,0,0,0,0,0.0,635,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,7,0,0,0,0,9,0,0,0,2,1,0.0,0,0,0,0,40,False,0,2022-23,9,4.0,,,,,,,,,,,,,GK,marcus bettinelli,0,90.0,90.0,6.0,7.5,0.15749999999999892,0.03249999999999989,0.12500000000000008,0.5,0.0,90.0,1.0,6.4,2.8,5.787499999999994,4.78,1,0,1
