name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Alexandre Moreno Lopera,DEF,Aston Villa,4.8,0,0,24,1,29.9,694,0.22,0.22,0.0,0.25,291,0,0,5.9,22.6,2023-04-08T14:00:00Z,90,16,0,0,0,0,30,0,111693,1,0,2,6.0,5,58919,60773,1854,44,True,1,2022-23,30,4.4,,,,,,,,,,,,,DEF,alexandre moreno lopera,0,87.33333333333333,78.8,4.666666666666667,5.4,0.14599999999999982,0.034000000000000044,0.17000000000000004,0.6,0.0,83.92,1.0,5.493333333333334,3.08,6.129999999999999,5.42,1,0,0
Alexis Mac Allister,MID,Brighton,3.5,0,0,11,0,28.7,116,0.45,0.59,0.14,0.83,299,2,0,7.2,18.2,2023-04-08T14:00:00Z,90,18,0,0,0,0,30,0,934181,1,1,2,25.0,2,-28849,37726,66575,55,False,0,2022-23,30,5.5,,,,,,,,,,,,,MID,alexis mac allister,0,83.0,85.8,4.0,6.6,0.5339999999999998,0.604,0.17800000000000005,0.6,0.0,84.12,1.0,5.4,3.8499999999999996,5.669999999999999,6.99,1,0,1
Ben Chilwell,DEF,Chelsea,2.5,0,0,-1,0,1.1,139,0.0,0.05,0.05,0.0,300,0,0,0.3,0.0,2023-04-08T14:00:00Z,22,20,0,0,0,0,30,0,1308146,0,0,1,3.0,0,48480,86929,38449,60,False,1,2022-23,30,6.0,,,,,,,,,,,,,DEF,ben chilwell,0,85.66666666666667,83.8,3.3333333333333335,5.6,0.3179999999999997,0.14800000000000005,0.3460000000000002,0.4,0.0,84.92,1.0,5.066666666666667,4.199999999999999,6.189999999999998,5.95,1,0,0
Benjamin White,DEF,Arsenal,4.3,0,0,9,0,0.8,10,0.0,0.0,0.0,3.96,296,2,0,1.2,11.0,2023-04-09T15:30:00Z,90,12,0,0,0,0,30,0,1582014,1,2,2,0.0,0,219438,239266,19828,48,False,1,2022-23,30,4.8,,,,,,,,,,,,,DEF,benjamin white,0,83.66666666666667,77.2,6.333333333333333,6.4,0.11999999999999973,0.16799999999999998,0.10200000000000023,0.4,0.0,81.08000000000001,1.0,6.986666666666666,3.36,5.199999999999999,5.06,0,0,0
David De Gea Quintana,GK,Man Utd,4.7,0,0,21,1,0.0,327,0.0,0.0,0.0,1.02,297,0,0,0.8,8.4,2023-04-08T11:30:00Z,90,8,0,0,0,0,30,1,1309922,1,0,2,0.0,6,29142,46147,17005,50,True,0,2022-23,30,5.0,,,,,,,,,,,,,GK,david de gea quintana,0,90.0,90.0,5.333333333333333,4.4,0.0,0.0,0.044000000000000095,0.6,2.6,90.0,1.0,6.266666666666667,3.5,5.4,5.72,0,0,0
Emiliano Martínez Romero,GK,Aston Villa,7.5,0,3,29,1,0.0,31,0.0,0.0,0.0,0.25,291,0,0,1.9,19.2,2023-04-08T14:00:00Z,90,16,0,0,0,0,30,2,706781,1,0,2,0.0,9,114104,119102,4998,49,True,0,2022-23,30,4.9,,,,,,,,,,,,,GK,emiliano martínez romero,0,90.0,90.0,7.0,6.2,0.0,0.0,0.002000000000000172,0.6,3.4,90.0,1.0,7.5600000000000005,3.43,5.4,5.82,1,0,0
Gabriel Martinelli Silva,MID,Arsenal,8.3,1,3,35,0,48.9,19,0.42,0.57,0.15,3.96,296,2,1,15.2,65.8,2023-04-09T15:30:00Z,90,12,0,0,0,0,30,0,4262782,1,2,2,37.0,13,17266,87814,70548,66,False,0,2022-23,30,6.6,,,,,,,,,,,,,MID,gabriel martinelli silva,0,82.66666666666667,85.6,6.666666666666667,7.6,0.5379999999999994,0.5139999999999997,0.18200000000000022,0.4,0.0,83.84,1.0,7.9733333333333345,4.619999999999999,5.689999999999997,6.22,1,0,0
Harry Kane,FWD,Spurs,7.3,0,3,36,0,24.9,427,0.18,0.43,0.25,1.43,299,1,1,9.4,42.4,2023-04-08T14:00:00Z,90,5,0,0,0,0,30,0,4519676,1,1,2,27.0,9,-19207,111193,130400,117,True,0,2022-23,30,11.7,,,,,,,,,,,,,FWD,harry kane,0,90.0,90.0,8.666666666666666,6.8,0.5739999999999993,0.7659999999999998,0.0640000000000002,0.2,0.0,90.0,1.0,11.613333333333333,8.19,5.8699999999999966,7.2,1,1,0
James Ward-Prowse,MID,Southampton,2.5,0,0,17,0,16.2,407,0.12,0.12,0.0,2.64,298,4,0,3.4,18.0,2023-04-08T16:30:00Z,90,13,0,0,0,0,30,0,649248,1,4,1,0.0,2,-25203,8318,33521,63,True,0,2022-23,30,6.3,,,,,,,,,,,,,MID,james ward-prowse,0,90.0,90.0,4.666666666666667,3.4,0.47599999999999926,0.3959999999999997,0.09400000000000008,0.4,0.0,90.0,1.0,6.253333333333334,4.409999999999999,5.379999999999996,5.34,0,0,0
Joël Veltman,DEF,Brighton,3.5,0,0,14,0,17.5,109,0.03,0.06,0.03,0.83,299,2,0,3.7,11.2,2023-04-08T14:00:00Z,84,18,0,0,0,0,30,0,453127,1,1,2,8.0,1,-11365,9607,20972,46,False,0,2022-23,30,4.6,,,,,,,,,,,,,DEF,joël veltman,0,83.66666666666667,83.0,4.333333333333333,5.4,0.1559999999999993,0.18799999999999975,0.01400000000000009,0.6,0.0,83.4,1.0,5.306666666666667,3.2199999999999998,6.179999999999996,5.92,1,0,0
