name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Daniel Amartey,DEF,Leicester,2.8,0,0,15,0,0.1,257,0.0,0.0,0.0,0.0,137,1,0,3.3,15.6,2022-10-29T11:30:00Z,90,13,0,0,0,0,14,0,23902,0,1,0,17.0,2,831,1879,1048,43,True,0,2022-23,14,4.3,,,,,,,,,,,,,DEF,daniel amartey,0,90.0,58.6,7.0,4.2,0.0,0.0,0.0,0.6,0.0,77.44,0.968,7.32,2.91368,5.4,4.51,1,0,0
Danny Welbeck,FWD,Brighton,1.7,0,0,0,0,0.0,103,0.0,0.0,0.0,0.0,134,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,6,0,0,0,0,14,0,135899,0,1,4,0.0,0,-15799,5343,21142,65,True,0,2022-23,14,6.5,,,,,,,,,,,,,FWD,danny welbeck,0,86.0,87.6,2.0,2.6,0.0,0.0,0.0,0.2,0.0,86.64,1.0,4.2,4.55,3.0,2.54,0,0,0
David Raya Martin,GK,Brentford,5.2,0,0,15,0,0.0,81,0.0,0.0,0.0,0.0,133,1,0,2.9,29.0,2022-10-29T14:00:00Z,90,20,0,0,0,0,14,3,889931,0,1,1,0.0,3,45137,62945,17808,46,True,0,2022-23,14,4.6,,,,,,,,,,,,,GK,david raya martin,0,90.0,90.0,7.333333333333333,5.6,0.0,0.0,0.0,0.6,4.2,90.0,1.0,7.706666666666667,3.2199999999999998,5.4,5.95,1,1,0
Fabian Schär,DEF,Newcastle,4.8,0,0,22,1,10.7,366,0.0,0.0,0.0,0.0,140,0,0,2.3,11.8,2022-10-29T14:00:00Z,82,2,0,0,0,0,14,0,1344532,0,0,4,0.0,6,75346,127035,51689,49,True,0,2022-23,14,4.9,,,,,,,,,,,,,DEF,fabian schär,0,90.0,88.4,5.0,4.6,0.0,0.0,0.0,0.6,0.0,89.36000000000001,1.0,5.96,3.43,5.4,4.68,1,0,0
Harry Kane,FWD,Spurs,6.5,0,0,-4,0,14.3,427,0.0,0.0,0.0,0.0,132,2,0,6.3,3.4,2022-10-29T14:00:00Z,90,3,0,0,0,0,14,0,2708926,0,3,2,45.0,1,331204,382231,51027,115,False,1,2022-23,14,11.5,,,,,,,,,,,,,FWD,harry kane,0,90.0,89.8,6.333333333333333,6.4,0.0,0.0,0.0,0.4,0.0,89.92,1.0,9.666666666666668,8.049999999999999,3.0,4.35,1,0,0
Harvey Barnes,MID,Leicester,4.2,0,0,6,0,1.1,264,0.0,0.0,0.0,0.0,137,1,0,3.1,6.6,2022-10-29T11:30:00Z,90,13,0,0,0,0,14,0,172956,0,1,0,23.0,2,-9176,15628,24804,69,True,0,2022-23,14,6.9,,,,,,,,,,,,,MID,harvey barnes,0,82.0,85.2,6.333333333333333,5.8,0.0,0.0,0.0,0.8,0.0,83.28,1.0,7.826666666666666,4.83,3.0,3.33,1,0,0
Ivan Toney,FWD,Brentford,3.8,0,0,-2,0,2.1,80,0.0,0.0,0.0,0.0,133,1,0,5.1,2.2,2022-10-29T14:00:00Z,90,20,0,0,0,0,14,0,3126384,0,1,1,47.0,1,158070,269883,111813,75,True,1,2022-23,14,7.5,,,,,,,,,,,,,FWD,ivan toney,0,90.0,90.0,5.333333333333333,4.4,0.0,0.0,0.0,0.6,0.0,90.0,1.0,7.266666666666667,5.25,3.0,2.92,0,0,0
James Justin,DEF,Leicester,3.7,0,0,16,0,14.9,268,0.0,0.0,0.0,0.0,137,1,0,3.4,14.2,2022-10-29T11:30:00Z,90,13,0,0,0,0,14,0,223016,0,1,0,5.0,2,4675,19333,14658,43,True,0,2022-23,14,4.3,,,,,,,,,,,,,DEF,james justin,0,89.0,88.4,6.333333333333333,5.2,0.0,0.0,0.0,0.8,0.0,88.76,1.0,6.786666666666666,3.01,6.2,4.51,1,0,0
Kepa Arrizabalaga,GK,Chelsea,5.3,0,0,6,0,0.0,133,0.0,0.0,0.0,0.0,134,3,0,1.4,13.6,2022-10-29T14:00:00Z,45,5,0,0,0,0,14,1,424376,0,1,4,0.0,0,103021,112914,9893,45,False,0,2022-23,14,4.5,,,,,,,,,,,,,GK,kepa arrizabalaga,0,90.0,90.0,7.0,5.8,0.0,0.0,0.0,0.6,4.2,90.0,1.0,7.4,3.15,5.4,5.91,0,0,0
Kieran Trippier,DEF,Newcastle,7.0,1,2,49,1,56.6,357,0.0,0.0,0.0,0.0,140,0,0,10.4,41.0,2022-10-29T14:00:00Z,90,2,0,0,0,0,14,0,6588057,0,0,4,6.0,11,197944,214144,16200,58,True,0,2022-23,14,5.8,,,,,,,,,,,,,DEF,kieran trippier,0,90.0,87.0,5.666666666666667,6.2,0.0,0.0,0.0,0.6,0.0,88.80000000000001,1.0,6.8533333333333335,4.06,5.4,5.07,1,0,0
