name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Bruno Borges Fernandes,MID,Man Utd,0.0,0,0,0,0,0.0,333,0.0,0.0,0.0,0.0,141,0,0,0.0,0.0,2022-11-06T14:00:00Z,0,2,0,0,0,0,15,0,208825,0,1,3,0.0,0,-52814,6628,59442,98,False,0,2022-23,15,9.8,,,,,,,,,,,,,MID,bruno borges fernandes,0,90.0,90.0,5.0,3.8,0.0,0.0,0.0,0.6,0.0,90.0,1.0,7.92,6.86,3.0,4.56,1,0,0
Daniel Amartey,DEF,Leicester,5.8,0,0,30,1,13.5,257,0.0,0.0,0.0,0.0,143,0,0,3.3,19.2,2022-11-05T17:30:00Z,90,8,0,0,0,0,15,0,26264,0,2,0,0.0,6,2002,3123,1121,43,False,0,2022-23,15,4.3,,,,,,,,,,,,,DEF,daniel amartey,0,90.0,76.6,5.666666666666667,4.6,0.0,0.0,0.0,0.6,0.0,84.64,1.0,6.253333333333334,3.01,5.4,4.51,1,0,0
Danny Ward,GK,Leicester,6.4,0,0,25,1,0.0,254,0.0,0.0,0.0,0.0,143,0,0,2.1,20.8,2022-11-05T17:30:00Z,90,8,0,0,0,0,15,2,2849225,0,2,0,0.0,6,30712,56386,25674,41,False,0,2022-23,15,4.1,,,,,,,,,,,,,GK,danny ward,0,90.0,90.0,6.666666666666667,5.4,0.0,0.0,0.0,0.6,2.8,90.0,1.0,6.973333333333334,2.8699999999999997,5.4,5.44,0,0,0
Diego Da Silva Costa,FWD,Wolves,0.0,0,0,0,0,0.0,625,0.0,0.0,0.0,0.0,150,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,5,0,0,0,0,15,0,36195,0,3,2,0.0,0,-23932,676,24608,55,True,0,2022-23,15,5.5,,,,,,,,,,,,,FWD,diego da silva costa,0,81.0,76.0,1.0,1.2,0.0,0.0,0.0,0.2,0.0,79.0,0.9875,3.0,3.801875,3.0,2.16,0,0,0
Diogo Dalot Teixeira,DEF,Man Utd,5.2,0,0,14,0,7.6,342,0.0,0.0,0.0,0.0,141,3,0,2.4,12.6,2022-11-06T14:00:00Z,90,2,0,0,0,0,15,0,1668889,0,1,3,4.0,0,442197,457093,14896,48,False,1,2022-23,15,4.8,,,,,,,,,,,,,DEF,diogo dalot teixeira,0,90.0,90.0,5.666666666666667,5.6,0.0,0.0,0.0,0.6,0.0,90.0,1.0,6.453333333333334,3.36,5.4,4.64,1,0,0
Harry Kane,FWD,Spurs,5.1,0,2,24,0,12.2,427,0.0,0.0,0.0,0.0,148,2,1,8.2,34.6,2022-11-06T16:30:00Z,90,12,0,0,0,0,15,0,2761012,0,2,1,35.0,8,43365,240646,197281,116,True,0,2022-23,15,11.6,,,,,,,,,,,,,FWD,harry kane,0,90.0,89.8,3.6666666666666665,5.4,0.0,0.0,0.0,0.4,0.0,89.92,1.0,7.573333333333333,8.12,3.0,4.39,1,0,0
Ivan Toney,FWD,Brentford,0.0,0,0,0,0,0.0,80,0.0,0.0,0.0,0.0,146,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,16,0,0,0,0,15,0,1638678,0,2,2,0.0,0,-1466181,20329,1486510,74,False,0,2022-23,15,7.4,,,,,,,,,,,,,FWD,ivan toney,0,90.0,90.0,1.6666666666666667,4.4,0.0,0.0,0.0,0.4,0.0,90.0,1.0,4.293333333333334,5.18,3.0,2.89,1,0,0
James Justin,DEF,Leicester,5.6,0,1,31,1,3.5,268,0.0,0.0,0.0,0.0,143,0,0,2.3,19.2,2022-11-05T17:30:00Z,90,8,0,0,0,0,15,0,236599,0,2,0,0.0,7,11985,22619,10634,43,False,0,2022-23,15,4.3,,,,,,,,,,,,,DEF,james justin,0,89.0,88.4,5.0,4.4,0.0,0.0,0.0,0.6,0.0,88.76,1.0,5.72,3.01,5.4,4.51,1,0,0
Kepa Arrizabalaga,GK,Chelsea,0.0,0,0,0,0,0.0,133,0.0,0.0,0.0,0.0,142,0,0,0.0,0.0,2022-11-06T12:00:00Z,0,1,0,0,0,0,15,0,303711,0,1,0,0.0,0,-116285,4214,120499,45,True,0,2022-23,15,4.5,,,,,,,,,,,,,GK,kepa arrizabalaga,0,75.0,81.0,3.6666666666666665,5.4,0.0,0.0,0.0,0.6,4.0,77.4,0.9675,4.733333333333333,3.047625,5.4,5.84,1,1,0
Kieran Trippier,DEF,Newcastle,8.0,1,3,37,1,18.5,357,0.0,0.0,0.0,0.0,147,0,0,5.1,32.6,2022-11-06T14:00:00Z,79,17,0,0,0,0,15,0,6864281,0,4,1,0.0,12,238047,247397,9350,59,False,0,2022-23,15,5.9,,,,,,,,,,,,,DEF,kieran trippier,0,90.0,88.6,7.333333333333333,7.0,0.0,0.0,0.0,0.6,0.0,89.44,1.0,8.226666666666667,4.13,5.4,5.12,1,0,0
