name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Dan Burn,DEF,Newcastle,6.8,0,3,26,1,1.8,358,0.005,0.005,0.0,1.1372,197,0,0,1.5,13.6,2023-01-15T14:00:00Z,90,9,0,0,0,0,20,0,251662,1,0,1,0.0,9,25898,36180,10282,45,True,0,2022-23,20,4.5,,,,,,,,,,,,,DEF,dan burn,0,90.0,90.0,6.0,5.2,0.1298919999999997,0.11752,0.01237200000000011,0.8,0.0,90.0,1.0,6.6000000000000005,3.15,6.849459999999999,5.48,1,0,0
Daniel Adu-Adjei,FWD,Bournemouth,1.2,0,0,0,0,0.0,695,0.0,0.0,0.0,0.0,192,0,0,0.0,0.0,2023-01-14T17:30:00Z,0,4,0,0,0,0,20,0,0,0,0,2,0.0,0,0,0,0,45,False,0,2022-23,20,4.5,,,,,,,,,,,,,FWD,daniel adu-adjei,0,56.0,72.75,8.0,5.75,0.5224999999999996,0.4175,0.10500000000000012,0.25,0.0,62.7,0.7837500000000001,8.200000000000001,2.4688125000000003,5.612499999999998,3.84,0,0,0
Darwin Núñez Ribeiro,FWD,Liverpool,1.5,0,0,0,0,0.0,297,0.0,0.0,0.0,0.0,193,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,5,0,0,0,0,20,0,1191377,0,0,3,0.0,0,-528624,55259,583883,89,False,0,2022-23,20,8.9,,,,,,,,,,,,,FWD,darwin núñez ribeiro,0,89.0,87.8,2.6666666666666665,5.6,0.7627019999999998,0.67346,0.08924200000000011,0.0,0.0,88.52,1.0,5.693333333333333,6.2299999999999995,6.813509999999999,6.24,1,0,0
David De Gea Quintana,GK,Man Utd,9.4,0,0,9,0,0.0,327,0.00045,0.00045,0.0,0.6487,196,1,0,0.3,3.4,2023-01-14T12:30:00Z,90,13,0,0,0,0,20,0,1092843,1,1,2,0.0,2,56786,110631,53845,49,True,0,2022-23,20,4.9,,,,,,,,,,,,,GK,david de gea quintana,0,90.0,90.0,7.0,5.2,0.0011319999999996448,0.0,0.0011320000000000917,0.6,3.4,90.0,1.0,7.5600000000000005,3.43,5.405659999999998,5.82,1,0,0
David De Gea Quintana,GK,Man Utd,9.4,0,0,15,0,0.0,327,6e-05,6e-05,0.0,0.5469,63,1,0,2.8,27.8,2023-01-18T20:00:00Z,90,7,0,0,0,0,20,4,1092843,1,1,1,0.0,3,56786,110631,53845,49,False,0,2022-23,20,4.9,,,,,,,,,,,,,GK,david de gea quintana,0,90.0,90.0,5.333333333333333,5.4,0.0012219999999996446,0.0,0.0012220000000000915,0.6,3.2,90.0,1.0,6.226666666666667,3.43,5.406109999999998,5.75,1,0,0
Erling Haaland,FWD,Man City,13.1,0,0,24,0,0.8,318,0.09571,1.23191,1.1362,0.8393,68,2,1,10.0,35.4,2023-01-19T20:00:00Z,89,18,0,0,0,0,20,0,9422424,1,2,4,64.0,6,42770,56060,13290,122,True,0,2022-23,20,12.2,,,,,,,,,,,,,FWD,erling haaland,0,90.0,90.0,3.3333333333333335,4.8,0.8106759999999996,0.7199199999999998,0.09075600000000018,0.2,0.0,90.0,1.0,7.546666666666667,8.54,7.053379999999998,7.0,1,1,0
Fabian Schär,DEF,Newcastle,6.0,0,0,25,1,11.9,366,0.03657,0.08257,0.046,1.1372,197,0,0,2.9,16.0,2023-01-15T14:00:00Z,90,9,0,0,0,0,20,0,1456154,1,0,1,1.0,6,112050,157315,45265,50,True,0,2022-23,20,5.0,,,,,,,,,,,,,DEF,fabian schär,0,90.0,90.0,6.0,5.4,0.22056999999999963,0.16523999999999975,0.05533000000000017,0.8,0.0,90.0,1.0,6.800000000000001,3.5,7.3028499999999985,6.03,1,0,0
Gabriel dos Santos Magalhães,DEF,Arsenal,3.2,0,0,19,1,0.9,16,0.00626,0.00626,0.0,1.5397,199,0,0,1.9,16.4,2023-01-15T16:30:00Z,90,18,0,0,0,0,20,0,1518408,1,2,0,2.0,5,-43219,38082,81301,52,False,1,2022-23,20,5.2,,,,,,,,,,,,,DEF,gabriel dos santos magalhães,0,90.0,90.0,2.6666666666666665,5.6,0.1447319999999995,0.12609999999999966,0.018632000000000225,0.6,0.0,90.0,1.0,4.213333333333333,3.6399999999999997,6.123659999999997,5.58,1,0,0
Kieran Trippier,DEF,Newcastle,9.2,0,3,26,1,61.9,357,0.32094,0.35134,0.0304,1.1372,197,0,0,7.5,8.8,2023-01-15T14:00:00Z,90,9,0,0,0,0,20,0,7479821,1,0,1,4.0,9,82075,103179,21104,60,True,0,2022-23,20,6.0,,,,,,,,,,,,,DEF,kieran trippier,0,90.0,87.8,9.333333333333334,9.4,0.20378199999999938,0.013419999999999824,0.190362,1.0,0.0,89.12,1.0,9.866666666666667,4.199999999999999,8.018909999999996,5.77,1,0,0
Marcus Rashford,MID,Man Utd,14.6,0,0,1,0,14.8,335,0.03692,0.69992,0.663,0.5469,63,1,0,5.3,6.0,2023-01-18T20:00:00Z,90,7,0,0,0,0,20,0,4753747,1,1,1,32.0,2,746131,785606,39475,70,False,0,2022-23,20,7.0,,,,,,,,,,,,,MID,marcus rashford,0,75.0,80.0,7.666666666666667,7.8,0.7097679999999991,0.5775399999999999,0.13222800000000007,0.4,0.0,77.0,0.9625,8.933333333333334,4.71625,6.548839999999995,6.09,1,0,0
