name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Aaron Ramsdale,GK,Arsenal,5.1,0,0,8,0,0.0,15,0.00121,0.00121,0.0,0.3316,201,2,0,1.0,9.8,2023-01-22T16:30:00Z,90,14,0,0,0,0,21,2,1326171,1,2,3,0.0,1,36936,66258,29322,49,True,0,2022-23,21,4.9,,,,,,,,,,,,,GK,aaron ramsdale,0,90.0,90.0,6.333333333333333,5.6,0.0029960000000000056,0.0,0.002996,0.6,3.2,90.0,1.0,7.026666666666666,3.43,5.41498,5.75,1,0,0
Brennan Johnson,FWD,Nott'm Forest,4.5,1,0,17,0,26.4,394,0.09864,0.36954,0.2709,1.3582,202,1,0,9.5,23.8,2023-01-21T15:00:00Z,90,3,0,0,0,0,21,0,156078,1,1,1,45.0,5,62167,68742,6575,56,False,0,2022-23,21,5.6,,,,,,,,,,,,,FWD,brennan johnson,0,83.0,85.8,6.0,5.0,0.5972779999999996,0.4726,0.12467800000000025,0.6,0.0,84.12,1.0,7.040000000000001,3.9199999999999995,5.986389999999998,4.9,0,0,0
Carlos Henrique Casimiro,MID,Man Utd,0.0,0,0,0,0,0.0,593,0.0,0.0,0.0,0.0,201,0,0,0.0,0.0,2023-01-22T16:30:00Z,0,1,0,0,0,0,21,0,291372,0,2,3,0.0,0,-34697,18900,53597,49,False,0,2022-23,21,4.9,,,,,,,,,,,,,MID,carlos henrique casimiro,0,90.0,90.0,5.666666666666667,5.4,0.5362679999999996,0.3186,0.2176680000000002,0.6,0.0,90.0,1.0,6.493333333333334,3.43,5.681339999999999,5.53,1,0,0
Dan Burn,DEF,Newcastle,6.6,0,0,27,1,1.9,358,0.03965,0.08655,0.0469,0.296,203,0,0,3.5,14.4,2023-01-21T17:30:00Z,90,7,0,0,0,0,21,0,340570,1,0,0,19.0,6,85472,95193,9721,45,False,0,2022-23,21,4.5,,,,,,,,,,,,,DEF,dan burn,0,90.0,90.0,7.0,6.6,0.1308919999999997,0.11752,0.013372000000000111,1.0,0.0,90.0,1.0,7.4,3.15,7.6544599999999985,5.48,1,0,0
David De Gea Quintana,GK,Man Utd,4.0,0,0,12,0,0.0,327,0.00038,0.00038,0.0,2.9293,201,3,0,2.1,20.8,2023-01-22T16:30:00Z,90,1,0,0,0,0,21,2,1085458,1,2,3,0.0,1,-3019,44335,47354,49,False,0,2022-23,21,4.9,,,,,,,,,,,,,GK,david de gea quintana,0,90.0,90.0,4.0,5.2,0.0011959999999996446,0.0,0.0011960000000000915,0.6,2.8,90.0,1.0,5.16,3.43,5.405979999999998,5.62,0,0,0
Erling Haaland,FWD,Man City,8.7,0,3,81,1,0.3,318,0.04642,1.43492,1.3885,0.1456,208,0,3,17.6,101.6,2023-01-22T14:00:00Z,60,20,0,0,0,0,21,0,9443086,1,0,3,74.0,17,-2390,26826,29216,122,True,0,2022-23,21,12.2,,,,,,,,,,,,,FWD,erling haaland,0,89.66666666666667,89.8,3.3333333333333335,5.8,0.9830379999999996,0.9417999999999997,0.04123800000000018,0.2,0.0,89.72,1.0,7.546666666666667,8.54,7.915189999999998,8.26,1,1,0
Fabian Schär,DEF,Newcastle,6.0,0,0,26,1,11.5,366,0.03527,0.36747,0.3322,0.296,203,0,0,7.1,25.2,2023-01-21T17:30:00Z,90,7,0,0,0,0,21,0,1632526,1,0,0,34.0,6,166536,196530,29994,51,False,0,2022-23,21,5.1,,,,,,,,,,,,,DEF,fabian schär,0,90.0,90.0,6.0,6.2,0.23708399999999963,0.17443999999999973,0.06264400000000017,1.0,0.0,90.0,1.0,6.840000000000001,3.5699999999999994,8.185419999999997,6.13,1,0,0
Gabriel dos Santos Magalhães,DEF,Arsenal,3.3,0,0,17,0,1.6,16,0.01084,0.11424,0.1034,0.3316,201,2,0,3.9,21.8,2023-01-22T16:30:00Z,90,14,0,0,0,0,21,0,1522313,1,2,3,16.0,1,-7023,38306,45329,52,True,0,2022-23,21,5.2,,,,,,,,,,,,,DEF,gabriel dos santos magalhães,0,90.0,90.0,3.6666666666666665,3.6,0.1459839999999995,0.12609999999999966,0.019884000000000224,0.6,0.0,90.0,1.0,5.013333333333334,3.6399999999999997,6.129919999999997,5.58,1,0,0
Kai Havertz,FWD,Chelsea,3.8,0,0,7,1,11.7,145,0.13043,0.41163,0.2812,1.219,207,0,0,2.8,2.4,2023-01-21T12:30:00Z,80,12,0,0,0,0,21,0,574840,1,0,0,14.0,2,-53934,39707,93641,78,False,0,2022-23,21,7.8,,,,,,,,,,,,,FWD,kai havertz,0,89.33333333333333,89.6,3.3333333333333335,4.8,0.5952679999999992,0.5140999999999998,0.08116800000000005,0.4,0.0,89.44,1.0,5.786666666666667,5.46,5.976339999999996,5.23,0,0,0
Kieran Trippier,DEF,Newcastle,9.0,0,3,35,1,124.0,357,1.07638,1.07638,0.0,0.296,203,0,0,16.9,42.6,2023-01-21T17:30:00Z,90,7,0,0,0,0,21,0,7594889,1,0,0,2.0,8,78097,85597,7500,60,False,1,2022-23,21,6.0,,,,,,,,,,,,,DEF,kieran trippier,0,90.0,90.0,8.333333333333334,8.8,0.27404999999999935,0.019499999999999823,0.25455,1.0,0.0,90.0,1.0,9.066666666666668,4.199999999999999,8.370249999999997,6.05,1,0,0
