name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Adam Webster,DEF,Brighton,5.3,0,0,17,1,0.4,108,0.0,0.0,0.0,0.0,34,0,0,3.0,17.4,2022-08-27T14:00:00Z,90,11,0,0,0,0,4,0,28006,0,0,1,12.0,5,6482,8993,2511,45,True,1,2022-23,4,4.5,,,,,,,,,,,,,DEF,adam webster,0,90.0,89.75,4.666666666666667,5.0,0.002499999999999917,0.0,0.002500000000000028,0.75,0.0,89.9,1.0,5.533333333333334,3.15,6.012499999999999,4.52,1,0,0
Antonee Robinson,DEF,Fulham,1.0,0,0,17,0,4.8,217,0.0,0.0,0.0,0.0,31,2,0,3.7,31.8,2022-08-27T16:30:00Z,90,1,0,0,0,0,4,0,15791,0,1,2,0.0,0,-1660,792,2452,45,False,1,2022-23,4,4.5,,,,,,,,,,,,,DEF,antonee robinson,0,90.0,85.75,2.6666666666666665,2.75,0.03249999999999971,0.015000000000000027,0.017500000000000224,0.5,0.0,88.30000000000001,1.0,3.9333333333333336,3.15,5.162499999999999,4.19,1,0,0
Bukayo Saka,MID,Arsenal,5.0,1,0,19,0,25.4,13,0.0,0.0,0.0,0.0,31,1,0,9.8,28.0,2022-08-27T16:30:00Z,90,9,0,0,0,0,4,0,1344008,0,1,2,45.0,5,-350292,28075,378367,79,True,0,2022-23,4,7.9,,,,,,,,,,,,,MID,bukayo saka,0,86.66666666666667,84.75,3.6666666666666665,4.5,0.6474999999999996,0.6424999999999998,0.00500000000000025,0.5,0.0,85.9,1.0,6.093333333333334,5.53,6.237499999999998,6.93,1,1,0
Carlos Henrique Casimiro,MID,Man Utd,2.2,0,0,6,0,0.0,593,0.0,0.0,0.0,0.0,39,0,0,0.9,9.4,2022-08-27T11:30:00Z,10,17,0,0,0,0,4,0,89575,0,1,0,0.0,1,71021,76797,5776,50,False,0,2022-23,4,5.0,,,,,,,,,,,,,MID,carlos henrique casimiro,0,78.0,81.25,4.0,3.25,0.14499999999999957,0.0475,0.09750000000000028,0.75,0.0,79.3,0.99125,5.2,3.469375,3.724999999999998,3.1,0,0,0
Diogo Teixeira da Silva,FWD,Liverpool,0.0,0,0,0,0,0.0,288,0.0,0.0,0.0,0.0,36,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,3,0,0,0,0,4,0,31172,0,0,9,0.0,0,-3829,848,4677,89,True,0,2022-23,4,8.9,,,,,,,,,,,,,FWD,diogo teixeira da silva,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.80000000000001,1.0,3.5600000000000005,6.2299999999999995,3.0,3.4,1,0,0
Gabriel Fernando de Jesus,FWD,Arsenal,7.5,0,0,0,0,27.6,28,0.0,0.0,0.0,0.0,31,1,0,11.5,8.2,2022-08-27T16:30:00Z,88,9,0,0,0,0,4,0,7962228,0,1,2,79.0,1,237640,268237,30597,82,True,1,2022-23,4,8.2,,,,,,,,,,,,,FWD,gabriel fernando de jesus,0,85.0,86.25,8.333333333333334,7.75,0.009999999999999362,0.0,0.010000000000000278,0.75,0.0,85.5,1.0,9.946666666666667,5.739999999999999,3.0499999999999967,3.11,1,0,0
Illan Meslier,GK,Leeds,3.0,0,0,15,0,0.0,238,0.0,0.0,0.0,0.0,34,1,0,2.5,25.0,2022-08-27T14:00:00Z,90,5,0,0,0,0,4,3,235468,0,0,1,0.0,3,13735,28413,14678,45,False,0,2022-23,4,4.5,,,,,,,,,,,,,GK,illan meslier,0,90.0,90.0,3.6666666666666665,4.25,0.024999999999999113,0.0024999999999996115,0.022500000000000055,0.5,2.5,90.0,1.0,4.733333333333333,3.15,5.124999999999996,4.95,0,0,0
João Cancelo,DEF,Man City,5.8,0,0,16,0,22.3,306,0.0,0.0,0.0,0.0,37,2,0,3.5,13.0,2022-08-27T14:00:00Z,60,7,0,0,0,0,4,0,4624067,0,2,4,0.0,1,6770,194375,187605,71,True,0,2022-23,4,7.1,,,,,,,,,,,,,DEF,joão cancelo,0,90.0,90.0,6.0,5.25,0.002499999999999195,0.0,0.0025000000000000625,0.5,1.0,90.0,1.0,7.640000000000001,4.97,5.012499999999996,5.14,1,0,0
Kevin De Bruyne,MID,Man City,7.8,0,0,12,0,43.5,301,0.0,0.0,0.0,0.0,37,2,0,8.9,15.8,2022-08-27T14:00:00Z,88,7,0,0,0,0,4,0,2522376,0,2,4,30.0,2,276871,361418,84547,122,True,0,2022-23,4,12.2,,,,,,,,,,,,,MID,kevin de bruyne,0,89.0,89.25,8.333333333333334,7.0,0.0024999999999991535,0.0,0.0025000000000000174,0.5,0.0,89.1,1.0,11.546666666666667,8.54,3.0124999999999957,5.38,1,0,0
Kieffer Moore,FWD,Bournemouth,1.5,0,0,7,0,1.8,62,0.0,0.0,0.0,0.0,36,9,0,3.8,11.4,2022-08-27T14:00:00Z,90,12,0,0,0,0,4,0,127591,0,0,9,25.0,2,-1952,22293,24245,55,False,0,2022-23,4,5.5,,,,,,,,,,,,,FWD,kieffer moore,0,89.66666666666667,67.25,3.3333333333333335,2.5,0.0,0.0,0.0,0.25,0.0,80.7,1.0,4.866666666666667,3.8499999999999996,3.0,2.17,0,0,0
