name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Alexander Isak,FWD,Newcastle,7.6,2,2,50,0,24.7,415,0.49,1.37,0.88,1.13,372,2,1,13.7,59.6,2024-05-19T15:00:00Z,80,4,0,0,0,0,38,0,4444999,1,4,2,53.0,14,-184105,56415,240520,84,False,0,2023-24,38,8.4,,,,,,,,,,,,,FWD,alexander isak,1,77.66666666666667,82.6,3.6666666666666665,5.2,0.7659999999999998,0.692,0.07400000000000002,0.2,0.0,79.64,0.9955,6.293333333333334,5.853540000000001,6.829999999999999,5.84,1,0,0
Andreas Hoelgebaum Pereira,MID,Fulham,2.5,0,0,0,0,0.0,267,0.0,0.0,0.0,0.0,378,0,0,0.0,0.0,2024-05-19T15:00:00Z,0,12,0,0,0,0,38,0,94716,0,4,2,0.0,0,40,6435,6395,53,False,0,2023-24,38,5.3,,,,,,,,,,,,,MID,andreas hoelgebaum pereira,1,77.0,78.8,2.6666666666666665,5.0,0.5319999999999998,0.382,0.1500000000000001,0.6,0.0,77.72,0.9715,4.253333333333334,3.604265,5.659999999999999,5.24,0,0,0
Arijanet Muric,GK,Burnley,5.7,0,0,16,0,0.0,172,0.0,0.0,0.0,1.45,374,2,0,2.9,29.2,2024-05-19T15:00:00Z,90,16,0,0,0,0,38,4,69619,1,2,1,0.0,2,29194,31137,1943,43,True,0,2023-24,38,4.3,,,,,,,,,,,,,GK,arijanet muric,1,90.0,90.0,7.666666666666667,6.6,0.005999999999999733,0.0,0.006000000000000222,0.0,8.2,90.0,1.0,7.8533333333333335,3.01,3.0299999999999985,5.33,0,0,0
Ben Brereton,MID,Sheffield Utd,2.5,0,0,-1,0,0.9,775,0.01,0.31,0.3,2.34,380,3,0,0.5,0.0,2024-05-19T15:00:00Z,69,18,0,0,0,0,38,0,19389,1,3,0,10.0,2,-3223,845,4068,50,True,0,2023-24,38,5.0,,,,,,,,,,,,,MID,ben brereton,1,90.0,90.0,4.0,4.2,0.5619999999999997,0.53,0.03200000000000022,0.0,0.0,90.0,1.0,5.2,3.5,5.809999999999999,5.81,1,0,0
Benjamin White,DEF,Arsenal,4.8,0,0,12,0,27.7,29,0.05,0.05,0.0,0.5,371,1,0,4.2,9.8,2024-05-19T15:00:00Z,68,9,0,0,0,0,38,0,2554998,1,1,2,4.0,2,123102,143812,20710,61,True,0,2023-24,38,6.1,,,,,,,,,,,,,DEF,benjamin white,1,90.0,90.0,4.333333333333333,7.8,0.2119999999999997,0.096,0.11600000000000021,0.8,0.0,90.0,1.0,5.906666666666666,4.27,7.259999999999999,5.75,1,0,0
Bukayo Saka,MID,Arsenal,5.2,0,0,0,0,0.0,19,0.0,0.0,0.0,0.0,371,0,0,0.0,0.0,2024-05-19T15:00:00Z,0,9,0,0,0,0,38,0,5341184,0,1,2,0.0,0,-228940,81398,310338,88,True,0,2023-24,38,8.8,,,,,,,,,,,,,MID,bukayo saka,1,85.33333333333333,85.4,8.0,6.6,0.7299999999999998,0.46799999999999986,0.26200000000000023,0.8,0.0,85.36,1.0,9.920000000000002,6.16,6.649999999999999,6.51,1,0,0
Cole Palmer,MID,Chelsea,6.0,1,1,23,0,50.8,362,0.19,0.34,0.15,1.58,375,1,0,10.3,29.2,2024-05-19T15:00:00Z,88,3,0,0,0,0,38,0,5600473,1,1,2,23.0,6,63100,74885,11785,63,True,0,2023-24,38,6.3,,,,,,,,,,,,,MID,cole palmer,1,89.33333333333333,89.6,7.333333333333333,6.0,0.9359999999999996,0.5760000000000001,0.3600000000000001,0.4,0.0,89.44,1.0,8.386666666666667,4.409999999999999,7.679999999999998,7.65,1,1,0
Erling Haaland,FWD,Man City,8.2,0,0,-4,0,3.0,355,0.01,0.77,0.76,0.36,379,1,0,3.1,0.0,2024-05-19T15:00:00Z,90,19,0,0,0,0,38,0,8038311,1,1,3,33.0,2,126157,157963,31806,143,True,0,2023-24,38,14.3,,,,,,,,,,,,,FWD,erling haaland,1,84.33333333333333,56.2,12.0,8.2,1.0079999999999996,0.9759999999999998,0.03200000000000018,0.4,0.0,73.08,0.9135,14.0,9.144135,8.039999999999997,7.45,1,0,1
Jordan Pickford,GK,Everton,4.5,0,0,14,0,0.0,263,0.01,0.01,0.0,2.89,371,2,0,3.1,31.0,2024-05-19T15:00:00Z,90,1,0,0,0,0,38,4,1761129,1,1,2,0.0,1,-75516,33400,108916,48,False,1,2023-24,38,4.8,,,,,,,,,,,,,GK,jordan pickford,1,90.0,90.0,7.0,7.8,0.007999999999999334,0.0,0.008000000000000111,0.8,3.8,90.0,1.0,7.5200000000000005,3.36,6.239999999999997,5.91,1,0,0
Joško Gvardiol,DEF,Man City,10.3,0,0,14,0,19.3,616,0.08,0.17,0.09,0.36,379,1,0,4.4,14.0,2024-05-19T15:00:00Z,90,19,0,0,0,0,38,0,2007425,1,1,3,11.0,2,364826,376270,11444,52,True,0,2023-24,38,5.2,,,,,,,,,,,,,DEF,joško gvardiol,1,90.0,90.0,11.0,10.8,0.3099999999999993,0.26399999999999973,0.0460000000000001,0.8,0.0,90.0,1.0,10.88,3.6399999999999997,7.7499999999999964,6.76,1,0,0
