name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Alexander Isak,FWD,Newcastle,8.7,0,2,50,1,13.8,415,0.02,1.53,1.51,0.73,328,0,2,13.9,64.2,2024-04-13T11:30:00Z,90,18,0,0,0,0,33,0,2613419,1,0,4,61.0,12,14652,121887,107235,79,True,0,2023-24,33,7.9,,,,,,,,,,,,,FWD,alexander isak,1,90.0,85.8,8.333333333333334,7.8,0.9559999999999998,0.8540000000000001,0.10200000000000002,0.4,0.0,88.32,1.0,9.826666666666668,5.53,7.779999999999999,7.13,1,0,1
Alexis Mac Allister,MID,Liverpool,5.0,0,0,10,0,34.9,304,0.2,0.32,0.12,1.87,326,1,0,6.0,23.4,2024-04-14T13:00:00Z,90,8,0,0,0,0,33,0,597288,1,1,0,2.0,2,66286,82955,16669,59,True,0,2023-24,33,5.9,,,,,,,,,,,,,MID,alexis mac allister,1,90.0,90.0,5.333333333333333,6.4,0.6559999999999998,0.33000000000000007,0.32600000000000007,0.2,0.0,90.0,1.0,6.626666666666667,4.13,6.279999999999999,5.76,1,0,0
André Onana,GK,Man Utd,2.2,0,0,14,0,0.0,597,0.0,0.0,0.0,1.75,322,2,0,2.9,28.6,2024-04-13T16:30:00Z,90,3,0,0,0,0,33,3,1580003,1,2,2,0.0,2,55449,71527,16078,49,False,0,2023-24,33,4.9,,,,,,,,,,,,,GK,andré onana,1,90.0,90.0,2.3333333333333335,4.0,0.003999999999999689,0.0,0.004000000000000133,0.2,5.4,90.0,1.0,3.826666666666667,3.43,3.8199999999999985,4.55,0,0,0
Bart Verbruggen,GK,Brighton,4.0,0,0,15,0,0.0,152,0.0,0.0,0.0,1.7,324,1,0,1.3,13.4,2024-04-13T14:00:00Z,90,6,0,0,0,0,33,2,97055,1,1,1,0.0,2,15707,18026,2319,44,False,0,2023-24,33,4.4,,,,,,,,,,,,,GK,bart verbruggen,1,90.0,72.0,4.0,4.4,0.0,0.0,0.0,0.4,3.2,82.8,1.0,4.960000000000001,3.08,4.6,4.56,1,0,0
Benjamin White,DEF,Arsenal,6.0,0,0,21,1,21.8,29,0.03,0.03,0.0,0.4,321,0,0,5.0,24.6,2024-04-14T15:30:00Z,66,2,0,0,0,0,33,0,1971335,1,2,0,4.0,5,96896,119412,22516,59,True,1,2023-24,33,5.9,,,,,,,,,,,,,DEF,benjamin white,1,90.0,84.8,5.666666666666667,8.2,0.0979999999999997,0.008,0.09000000000000022,0.8,0.0,87.92,1.0,6.893333333333334,4.13,6.689999999999999,5.31,1,0,0
Brennan Johnson,MID,Spurs,5.7,0,0,10,0,20.8,450,0.11,0.14,0.03,2.86,328,4,0,2.9,4.8,2024-04-13T11:30:00Z,90,15,0,0,0,0,33,0,122178,1,0,4,3.0,2,33,13849,13816,58,False,0,2023-24,33,5.8,,,,,,,,,,,,,MID,brennan johnson,1,74.0,77.6,6.333333333333333,5.6,0.8919999999999997,0.6279999999999999,0.26400000000000023,0.2,0.0,75.44,0.943,7.386666666666667,3.828579999999999,7.459999999999998,6.66,1,0,0
Chris Wood,FWD,Nott'm Forest,6.0,0,0,2,0,6.7,468,0.02,0.02,0.0,1.07,329,2,0,1.6,1.2,2024-04-13T14:00:00Z,90,20,0,0,0,0,33,0,249457,1,2,2,8.0,2,72916,80793,7877,49,True,0,2023-24,33,4.9,,,,,,,,,,,,,FWD,chris wood,1,82.33333333333333,82.2,7.333333333333333,6.6,0.6219999999999997,0.518,0.1040000000000002,0.2,0.0,82.28,1.0,7.826666666666667,3.43,6.1099999999999985,5.0,0,0,0
Cole Palmer,MID,Chelsea,16.5,0,3,79,1,8.3,362,0.06,2.33,2.27,1.38,325,0,4,23.5,139.6,2024-04-15T19:00:00Z,79,9,0,0,0,0,33,0,5033327,1,0,6,87.0,26,197660,214751,17091,61,True,0,2023-24,33,6.1,,,,,,,,,,,,,MID,cole palmer,1,84.33333333333333,85.6,13.333333333333334,11.6,1.0959999999999996,0.8100000000000002,0.28600000000000014,0.0,0.0,84.84,1.0,13.106666666666667,4.27,8.479999999999999,8.47,1,1,0
Dan Burn,DEF,Newcastle,3.3,0,0,18,1,1.0,407,0.01,0.14,0.13,0.73,328,0,0,1.6,8.4,2024-04-13T11:30:00Z,90,18,0,0,0,0,33,0,574700,1,0,4,7.0,6,19356,34519,15163,45,True,0,2023-24,33,4.5,,,,,,,,,,,,,DEF,dan burn,1,90.0,85.6,3.0,3.6,0.1979999999999997,0.10800000000000001,0.09000000000000011,0.4,0.0,88.24000000000001,1.0,4.2,3.15,5.589999999999998,4.69,0,0,0
Gabriel dos Santos Magalhães,DEF,Arsenal,5.0,0,0,10,0,2.1,5,0.01,0.01,0.0,1.13,321,2,0,1.9,16.6,2024-04-14T15:30:00Z,90,2,0,0,0,0,33,0,3013384,1,2,0,0.0,0,85944,110099,24155,54,True,1,2023-24,33,5.4,,,,,,,,,,,,,DEF,gabriel dos santos magalhães,1,90.0,90.0,6.0,5.0,0.21599999999999947,0.19399999999999967,0.02200000000000022,0.8,0.0,90.0,1.0,6.960000000000001,3.78,7.279999999999998,6.14,1,0,0
