name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Alisson Ramses Becker,GK,Liverpool,4.5,0,0,17,0,0.0,291,0.0,0.0,0.0,0.56,219,1,0,1.4,13.6,2024-01-31T20:15:00Z,90,7,0,0,0,0,22,2,1535321,1,1,4,0.0,2,68926,95197,26271,57,True,0,2023-24,22,5.7,,,,,,,,,,,,,GK,alisson ramses becker,1,90.0,90.0,4.333333333333333,4.2,0.0,0.0,0.0,0.6,1.0,90.0,1.0,5.746666666666667,3.9899999999999998,5.4,5.37,0,0,0
Alphonse Areola,GK,West Ham,3.0,0,0,13,0,0.0,524,0.0,0.0,0.0,1.17,217,1,0,2.8,27.8,2024-02-01T19:30:00Z,90,3,0,0,0,0,22,3,3898229,1,1,1,0.0,3,48515,83158,34643,42,True,0,2023-24,22,4.2,,,,,,,,,,,,,GK,alphonse areola,1,90.0,72.0,8.0,6.4,0.0,0.0,0.0,0.6,4.6,82.8,1.0,8.08,2.94,5.4,6.04,1,0,0
Bukayo Saka,MID,Arsenal,7.0,0,3,35,0,48.0,19,0.19,0.55,0.36,0.4,215,1,1,14.5,47.2,2024-01-30T19:30:00Z,90,16,0,0,0,0,22,0,6495716,1,2,1,50.0,10,-135212,134323,269535,91,False,0,2023-24,22,9.1,,,,,,,,,,,,,MID,bukayo saka,1,90.0,89.6,4.0,3.2,0.7619999999999997,0.3899999999999999,0.3720000000000002,0.4,0.0,89.84,1.0,6.84,6.369999999999999,6.809999999999999,6.46,1,0,0
Cole Palmer,MID,Chelsea,5.5,0,0,7,0,5.6,362,0.02,0.02,0.0,2.9,219,4,0,1.4,8.8,2024-01-31T20:15:00Z,84,11,0,0,0,0,22,0,4025821,1,1,4,0.0,2,282739,357218,74479,58,False,0,2023-24,22,5.8,,,,,,,,,,,,,MID,cole palmer,1,60.0,72.0,9.333333333333334,8.6,0.8499999999999996,0.4660000000000001,0.3840000000000002,0.4,0.0,64.8,0.8099999999999999,9.786666666666667,3.2885999999999993,7.249999999999998,5.69,1,0,0
Craig Dawson,DEF,Wolves,3.5,1,0,21,0,11.3,551,0.01,0.2,0.19,2.74,218,4,0,9.2,40.2,2024-02-01T20:15:00Z,90,14,0,0,0,0,22,0,96522,1,4,3,40.0,2,4154,11691,7537,45,True,1,2023-24,22,4.5,,,,,,,,,,,,,DEF,craig dawson,1,60.0,67.8,6.333333333333333,5.4,0.10999999999999954,0.11000000000000001,0.0,0.6,0.0,63.120000000000005,0.789,6.866666666666666,2.48535,5.9499999999999975,5.11,0,0,0
Dominic Solanke,FWD,Bournemouth,5.0,0,2,34,0,22.3,85,0.07,0.59,0.52,1.31,217,1,1,9.4,42.2,2024-02-01T19:30:00Z,90,19,0,0,0,0,22,0,2820938,1,1,1,29.0,8,-82008,126075,208083,71,False,0,2023-24,22,7.1,,,,,,,,,,,,,FWD,dominic solanke,1,87.33333333333333,88.4,3.3333333333333335,6.8,0.7239999999999996,0.704,0.020000000000000132,0.4,0.0,87.76,1.0,5.506666666666667,4.97,6.619999999999998,6.15,1,0,0
Gabriel dos Santos Magalhães,DEF,Arsenal,7.5,0,0,12,0,8.9,5,0.04,0.04,0.0,0.4,215,1,0,2.9,19.6,2024-01-30T19:30:00Z,90,16,0,0,0,0,22,0,1931801,1,2,1,0.0,2,19779,84163,64384,50,False,0,2023-24,22,5.0,,,,,,,,,,,,,DEF,gabriel dos santos magalhães,1,86.66666666666667,88.0,6.333333333333333,7.0,0.3079999999999995,0.2719999999999997,0.036000000000000226,0.4,0.0,87.2,1.0,7.066666666666666,3.5,6.139999999999997,5.69,1,0,0
Jan Paul van Hecke,DEF,Brighton,3.5,0,0,17,0,0.6,150,0.01,0.01,0.0,2.89,214,4,0,2.6,23.4,2024-01-30T19:45:00Z,90,12,0,0,0,0,22,0,274444,1,0,4,2.0,0,41133,50480,9347,40,False,0,2023-24,22,4.0,,,,,,,,,,,,,DEF,jan paul van hecke,1,90.0,90.0,5.0,3.6,0.19599999999999923,0.17199999999999976,0.024000000000000136,0.4,0.0,90.0,1.0,5.6,2.8,5.5799999999999965,4.93,0,0,0
João Pedro Junqueira de Jesus,FWD,Brighton,2.5,0,0,6,0,27.5,135,0.16,0.27,0.11,2.5,214,4,0,5.2,15.2,2024-01-30T19:45:00Z,70,12,0,0,0,0,22,0,1526602,1,0,4,9.0,2,93018,167283,74265,55,False,0,2023-24,22,5.5,,,,,,,,,,,,,FWD,joão pedro junqueira de jesus,1,90.0,78.0,6.666666666666667,4.6,0.7679999999999995,0.5859999999999996,0.1820000000000001,0.4,0.0,85.2,1.0,7.533333333333334,3.8499999999999996,6.839999999999997,5.79,1,0,0
Julián Álvarez,FWD,Man City,8.5,0,3,56,1,3.6,343,0.01,0.94,0.93,0.48,220,0,2,12.0,66.2,2024-01-31T19:30:00Z,86,6,0,0,0,0,22,0,3668726,1,1,3,50.0,13,-153275,163664,316939,70,True,0,2023-24,22,7.0,,,,,,,,,,,,,FWD,julián álvarez,1,90.0,90.0,5.666666666666667,4.8,0.9479999999999993,0.7199999999999996,0.22800000000000006,0.2,0.0,90.0,1.0,7.333333333333334,4.8999999999999995,7.739999999999997,6.98,1,1,0
