name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Alisson Ramses Becker,GK,Liverpool,4.5,0,0,16,0,0.0,291,0.0,0.0,0.0,1.28,9,1,0,2.6,26.2,2023-08-13T15:30:00Z,90,7,0,0,0,0,1,4,716489,1,1,1,0.0,3,0,0,0,55,False,0,2023-24,1,5.5,,,,,,,,,,,,,GK,alisson ramses becker,1,60.0,72.0,3.6666666666666665,5.2,0.001999999999999867,0.0,0.002000000000000022,0.6,2.2,64.8,0.8099999999999999,5.133333333333334,3.1184999999999996,5.409999999999999,5.56,1,0,0
Ben Mee,DEF,Brentford,2.3,0,0,0,0,0.0,109,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2023-08-13T13:00:00Z,0,18,0,0,0,0,1,0,570488,0,2,2,0.0,0,0,0,0,50,True,0,2023-24,1,5.0,,,,,,,,,,,,,DEF,ben mee,1,90.0,90.0,6.333333333333333,4.6,0.2159999999999997,0.19000000000000006,0.026000000000000228,0.4,0.0,90.0,1.0,7.066666666666666,3.5,5.679999999999998,5.08,1,0,0
Bruno Borges Fernandes,MID,Man Utd,3.4,0,0,13,1,42.6,373,0.73,0.76,0.03,2.27,10,0,0,7.8,29.4,2023-08-14T19:00:00Z,90,20,0,0,0,0,1,0,2249613,1,0,1,6.0,3,0,0,0,85,True,0,2023-24,1,8.5,,,,,,,,,,,,,MID,bruno borges fernandes,1,86.0,87.6,7.0,5.8,0.8119999999999996,0.47599999999999987,0.3360000000000002,0.6,0.0,86.64,1.0,9.0,5.949999999999999,7.059999999999998,6.92,1,0,1
Bruno Cavaco Jordão,MID,Wolves,0.5,0,0,0,0,0.0,561,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2023-08-14T19:00:00Z,0,14,0,0,0,0,1,0,18477,0,0,1,0.0,0,0,0,0,45,False,0,2023-24,1,4.5,,,,,,,,,,,,,MID,bruno cavaco jordão,1,90.0,90.0,6.0,5.5,0.7174999999999996,0.08499999999999994,0.6325000000000003,0.25,0.0,90.0,1.0,6.6000000000000005,3.15,6.587499999999998,5.33,1,0,0
Bénie Traoré,FWD,Sheffield Utd,1.4,0,0,1,0,0.0,593,0.08,0.08,0.0,2.01,7,1,0,0.0,0.0,2023-08-12T14:00:00Z,86,8,0,0,0,0,1,0,5860,1,1,0,0.0,2,0,0,0,55,True,0,2023-24,1,5.5,,,,,,,,,,,,,FWD,bénie traoré,1,84.5,55.75,6.0,6.0,0.4974999999999996,0.14499999999999988,0.35250000000000026,0.5,0.0,73.0,0.9125,7.000000000000001,3.5131249999999996,5.487499999999998,3.73,0,0,0
David Raya Martin,GK,Brentford,3.2,0,0,0,0,0.0,113,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2023-08-13T13:00:00Z,0,18,0,0,0,0,1,0,458701,0,2,2,0.0,0,0,0,0,50,True,0,2023-24,1,5.0,,,,,,,,,,,,,GK,david raya martin,1,90.0,90.0,5.666666666666667,4.4,0.0039999999999996445,0.0,0.0040000000000000886,0.4,3.6,90.0,1.0,6.533333333333334,3.5,4.619999999999998,4.91,0,0,0
Dwight McNeil,MID,Everton,0.0,0,0,0,0,0.0,259,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,10,0,0,0,0,1,0,9121,0,1,0,0.0,0,0,0,0,55,True,0,2023-24,1,5.5,,,,,,,,,,,,,MID,dwight mcneil,1,90.0,90.0,2.3333333333333335,6.0,0.6579999999999996,0.356,0.30200000000000016,0.2,0.0,90.0,1.0,4.066666666666667,3.8499999999999996,6.289999999999997,5.84,1,0,0
Eberechi Eze,MID,Crystal Palace,2.8,0,0,21,1,96.2,226,0.58,1.09,0.51,0.49,7,0,0,14.5,13.4,2023-08-12T14:00:00Z,90,17,0,0,0,0,1,0,1431792,1,1,0,35.0,3,0,0,0,65,False,0,2023-24,1,6.5,,,,,,,,,,,,,MID,eberechi eze,1,90.0,90.0,7.666666666666667,6.8,0.6259999999999997,0.5139999999999999,0.11200000000000013,0.2,0.0,90.0,1.0,8.733333333333334,4.55,6.129999999999998,6.12,1,0,0
Harry Kane,FWD,Spurs,3.6,0,0,0,0,0.0,500,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2023-08-13T13:00:00Z,0,4,0,0,0,0,1,0,373035,0,2,2,0.0,0,0,0,0,125,False,0,2023-24,1,12.5,,,,,,,,,,,,,FWD,harry kane,1,90.0,90.0,10.0,9.2,0.7119999999999994,0.5319999999999997,0.1800000000000002,0.2,0.0,90.0,1.0,13.0,8.75,6.559999999999997,5.94,1,0,0
Igor Julio dos Santos de Paulo,DEF,Brighton,2.5,0,0,0,0,0.0,606,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,12,0,0,0,0,1,0,11676,0,1,4,0.0,0,0,0,0,45,True,0,2023-24,1,4.5,,,,,,,,,,,,,DEF,igor julio dos santos de paulo,1,82.5,69.0,1.5,5.5,0.33749999999999913,0.31999999999999956,0.01750000000000011,0.25,0.0,77.1,0.9637499999999999,3.0,3.0358124999999996,5.687499999999996,4.93,0,0,0
Jordan Beyer,DEF,Burnley,-0.5,0,0,18,0,0.0,160,0.0,0.0,0.0,1.01,1,2,0,0.0,0.0,2023-08-11T19:00:00Z,73,13,0,0,0,0,1,0,404404,1,3,0,0.0,1,0,0,0,40,True,0,2023-24,1,4.0,,,,,,,,,,,,,DEF,jordan beyer,1,61.5,59.25,2.5,3.5,0.1324999999999992,0.07499999999999972,0.05750000000000014,0.5,0.0,60.6,0.7575000000000001,3.6,2.121,5.662499999999996,4.56,0,0,0
Mohamed Salah,MID,Liverpool,4.5,1,0,15,0,20.2,308,0.31,0.59,0.28,1.28,9,1,0,4.9,16.6,2023-08-13T15:30:00Z,76,7,0,0,0,0,1,0,2243674,1,1,1,12.0,5,0,0,0,125,False,0,2023-24,1,12.5,,,,,,,,,,,,,MID,mohamed salah,1,89.0,88.0,7.333333333333333,8.6,1.0999999999999992,0.826,0.274,0.6,0.0,88.6,1.0,10.866666666666667,8.75,8.499999999999996,9.11,1,1,0
Ollie Watkins,FWD,Aston Villa,2.1,1,0,18,0,23.4,60,0.1,0.33,0.23,3.44,6,5,0,8.5,32.2,2023-08-12T16:30:00Z,90,15,0,0,0,0,1,0,2116959,1,1,5,29.0,5,0,0,0,80,False,0,2023-24,1,8.0,,,,,,,,,,,,,FWD,ollie watkins,1,88.66666666666667,89.2,4.333333333333333,3.2,0.6159999999999989,0.5539999999999999,0.06199999999999992,0.2,0.0,88.88,1.0,6.666666666666667,5.6,6.079999999999995,5.46,1,0,0
