name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Axel Disasi,DEF,Chelsea,4.3,0,0,23,1,1.0,611,0.0,0.0,0.0,1.19,42,0,0,2.8,26.6,2023-09-17T13:00:00Z,90,3,0,0,0,0,5,0,706232,1,0,0,0.0,5,-18376,53066,71442,51,False,1,2023-24,5,5.1,,,,,,,,,,,,,DEF,axel disasi,1,90.0,90.0,2.6666666666666665,4.75,0.36499999999999966,0.16750000000000004,0.1975000000000003,0.25,0.0,90.0,1.0,4.173333333333334,3.5699999999999994,5.824999999999998,4.86,1,0,0
Bernd Leno,GK,Fulham,4.2,0,0,22,1,0.0,275,0.0,0.0,0.0,1.28,44,0,0,1.9,19.0,2023-09-16T14:00:00Z,90,12,0,0,0,0,5,2,1245051,1,0,1,0.0,6,180024,228994,48970,46,True,0,2023-24,5,4.6,,,,,,,,,,,,,GK,bernd leno,1,90.0,90.0,2.3333333333333335,4.4,0.0,0.0,0.0,0.2,5.6,90.0,1.0,3.706666666666667,3.2199999999999998,3.8,4.48,0,0,0
Bruno Borges Fernandes,MID,Man Utd,5.5,0,0,8,0,30.4,373,0.47,0.54,0.07,1.89,45,3,0,5.3,13.6,2023-09-16T14:00:00Z,90,5,0,0,0,0,5,0,2051396,1,3,1,9.0,1,-121307,97868,219175,84,True,1,2023-24,5,8.4,,,,,,,,,,,,,MID,bruno borges fernandes,1,90.0,88.6,5.0,5.6,0.9279999999999996,0.5359999999999998,0.39200000000000024,0.2,0.0,89.44,1.0,7.36,5.88,7.639999999999998,7.41,1,0,0
Bryan Mbeumo,MID,Brentford,3.5,0,0,4,0,4.3,108,0.02,0.1,0.08,1.43,46,1,0,2.2,2.2,2023-09-16T16:30:00Z,90,15,0,0,0,0,5,0,2723497,1,0,1,15.0,2,174081,327361,153280,68,False,0,2023-24,5,6.8,,,,,,,,,,,,,MID,bryan mbeumo,1,90.0,89.6,8.666666666666666,7.6,1.0279999999999998,0.808,0.2200000000000002,0.4,0.0,89.84,1.0,9.653333333333334,4.76,8.139999999999999,8.66,1,1,0
Destiny Udogie,DEF,Spurs,6.8,0,0,16,0,5.7,519,0.06,0.06,0.0,0.58,48,1,0,3.4,18.2,2023-09-16T14:00:00Z,90,17,0,0,0,0,5,0,1640572,1,1,2,10.0,2,488889,527891,39002,47,True,0,2023-24,5,4.7,,,,,,,,,,,,,DEF,destiny udogie,1,80.0,82.5,7.333333333333333,5.75,0.15999999999999956,0.03749999999999989,0.12250000000000015,0.5,0.0,81.0,1.0,7.746666666666667,3.29,5.799999999999998,4.73,0,0,0
Eberechi Eze,MID,Crystal Palace,3.2,0,0,3,0,15.0,226,0.25,0.66,0.41,3.21,41,3,0,6.4,12.6,2023-09-16T14:00:00Z,90,2,0,0,0,0,5,0,909035,1,1,3,36.0,1,-88336,37499,125835,63,False,1,2023-24,5,6.3,,,,,,,,,,,,,MID,eberechi eze,1,90.0,90.0,4.0,3.4,0.6799999999999997,0.48599999999999993,0.19400000000000012,0.2,0.0,90.0,1.0,5.720000000000001,4.409999999999999,6.399999999999999,6.27,1,0,0
Enzo Fernández,MID,Chelsea,2.3,0,0,10,1,7.3,199,0.03,0.05,0.02,1.1,42,0,0,2.5,8.6,2023-09-17T13:00:00Z,80,3,0,0,0,0,5,0,388045,1,0,0,9.0,3,-35053,23566,58619,50,False,0,2023-24,5,5.0,,,,,,,,,,,,,MID,enzo fernández,1,90.0,90.0,1.3333333333333333,1.4,0.5539999999999996,0.2839999999999998,0.27000000000000013,0.2,0.0,90.0,1.0,3.0666666666666664,3.5,5.769999999999998,5.14,1,0,0
Erling Haaland,FWD,Man City,11.0,0,0,15,0,14.5,355,0.03,2.59,2.56,0.94,49,1,1,17.4,41.2,2023-09-16T14:00:00Z,90,19,0,0,0,0,5,0,9070132,1,3,1,118.0,6,88573,102747,14174,141,False,0,2023-24,5,14.1,,,,,,,,,,,,,FWD,erling haaland,1,90.0,69.8,8.666666666666666,7.8,0.9439999999999996,0.9079999999999998,0.03600000000000018,0.4,0.0,81.92,1.0,12.573333333333334,9.87,7.719999999999998,7.74,1,0,0
Ethan Pinnock,DEF,Brentford,1.2,0,0,13,0,10.5,112,0.0,0.0,0.0,1.43,46,1,0,3.9,24.2,2023-09-16T16:30:00Z,90,15,0,0,0,0,5,0,198695,1,0,1,4.0,2,-15468,5728,21196,45,False,0,2023-24,5,4.5,,,,,,,,,,,,,DEF,ethan pinnock,1,90.0,90.0,3.3333333333333335,5.2,0.16599999999999965,0.1039999999999998,0.06200000000000019,0.4,0.0,90.0,1.0,4.466666666666667,3.15,5.429999999999998,4.56,0,0,0
Guglielmo Vicario,GK,Spurs,4.5,0,0,17,0,0.0,520,0.0,0.0,0.0,0.58,48,1,0,3.3,32.6,2023-09-16T14:00:00Z,90,17,0,0,0,0,5,4,569963,1,1,2,0.0,3,105529,147722,42193,51,True,0,2023-24,5,5.1,,,,,,,,,,,,,GK,guglielmo vicario,1,90.0,90.0,6.666666666666667,5.25,0.0,0.0,0.0,0.5,4.0,90.0,1.0,7.373333333333334,3.5699999999999994,5.0,5.6,1,0,0
