name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Alejandro Garnacho,MID,Man Utd,0.0,0,0,8,0,34.3,382,0.07,0.2,0.13,1.11,258,2,0,8.4,18.2,2024-02-24T15:00:00Z,90,10,0,0,0,0,26,0,1226299,1,2,1,31.0,2,273894,301676,27782,50,True,0,2023-24,26,5.0,,,,,,,,,,,,,MID,alejandro garnacho,1,90.0,90.0,7.666666666666667,5.2,0.5159999999999998,0.27599999999999997,0.24,0.2,0.0,90.0,1.0,8.133333333333333,3.5,5.579999999999999,4.95,0,0,0
Bukayo Saka,MID,Arsenal,0.0,0,2,28,1,29.7,19,0.71,0.86,0.15,0.09,251,0,1,12.2,40.6,2024-02-24T20:00:00Z,75,15,0,0,0,0,26,0,6938934,1,1,4,52.0,10,501448,534023,32575,91,True,0,2023-24,26,9.1,,,,,,,,,,,,,MID,bukayo saka,1,70.66666666666667,78.4,13.0,10.4,1.1119999999999997,0.8439999999999998,0.2680000000000002,0.6,0.0,73.76,0.922,14.0,5.873139999999999,8.559999999999999,8.08,1,1,0
David Raya Martin,GK,Arsenal,0.0,0,0,12,0,0.0,113,0.0,0.0,0.0,0.16,251,1,0,1.4,14.0,2024-02-24T20:00:00Z,90,15,0,0,0,0,26,1,748082,1,1,4,0.0,2,32959,61664,28705,50,True,0,2023-24,26,5.0,,,,,,,,,,,,,GK,david raya martin,1,90.0,90.0,4.666666666666667,4.8,0.0,0.0,0.0,0.6,1.8,90.0,1.0,5.733333333333334,3.5,5.4,5.33,1,0,0
Dominic Solanke,FWD,Bournemouth,0.0,0,0,1,0,22.7,85,0.07,0.38,0.31,1.64,253,1,0,7.4,6.6,2024-02-24T17:30:00Z,90,13,0,0,0,0,26,0,2340027,1,1,0,45.0,2,361943,458913,96970,70,True,0,2023-24,26,7.0,,,,,,,,,,,,,FWD,dominic solanke,1,90.0,88.4,6.0,5.6,0.7799999999999997,0.71,0.07000000000000015,0.0,0.0,89.36000000000001,1.0,7.600000000000001,4.8999999999999995,6.899999999999999,6.25,1,0,0
Emiliano Martínez Romero,GK,Aston Villa,0.0,0,0,15,0,0.0,49,0.0,0.0,0.0,2.58,252,2,0,1.0,9.6,2024-02-24T15:00:00Z,90,16,0,0,0,0,26,1,1458284,1,2,4,0.0,1,68520,99124,30604,53,True,0,2023-24,26,5.3,,,,,,,,,,,,,GK,emiliano martínez romero,1,90.0,90.0,4.0,4.6,0.0,0.0,0.0,0.4,3.0,90.0,1.0,5.32,3.7099999999999995,4.6,4.84,0,0,0
Erling Haaland,FWD,Man City,0.0,1,0,3,1,2.6,355,0.02,0.45,0.43,0.72,253,0,0,6.4,3.6,2024-02-24T17:30:00Z,74,3,0,0,0,0,26,0,8140520,1,1,0,58.0,5,138431,175052,36621,144,False,0,2023-24,26,14.4,,,,,,,,,,,,,FWD,erling haaland,1,90.0,74.8,7.666666666666667,5.8,0.9199999999999996,0.8379999999999999,0.08200000000000018,0.4,0.0,83.92,1.0,11.893333333333334,10.08,7.599999999999998,7.55,1,0,1
Fabian Schär,DEF,Newcastle,0.0,0,0,13,0,0.7,427,0.0,0.0,0.0,2.4,251,4,0,2.5,24.0,2024-02-24T20:00:00Z,90,1,0,0,0,0,26,0,866228,1,1,4,0.0,0,-30558,55911,86469,54,False,0,2023-24,26,5.4,,,,,,,,,,,,,DEF,fabian schär,1,90.0,90.0,3.3333333333333335,5.6,0.28999999999999965,0.2599999999999997,0.03200000000000018,0.0,0.0,90.0,1.0,4.826666666666667,3.78,4.449999999999998,4.73,0,0,0
Gabriel dos Santos Magalhães,DEF,Arsenal,0.0,0,0,14,0,3.8,5,0.03,0.24,0.21,0.16,251,1,0,5.5,16.2,2024-02-24T20:00:00Z,90,15,0,0,0,0,26,0,2751751,1,1,4,35.0,2,318329,348761,30432,52,True,0,2023-24,26,5.2,,,,,,,,,,,,,DEF,gabriel dos santos magalhães,1,90.0,88.0,5.666666666666667,7.2,0.3719999999999995,0.3559999999999997,0.01600000000000022,0.6,0.0,89.2,1.0,6.613333333333334,3.6399999999999997,7.259999999999998,7.35,1,0,0
James Tarkowski,DEF,Everton,0.0,0,0,17,0,11.1,265,0.08,0.08,0.0,1.25,254,1,0,6.0,44.6,2024-02-24T15:00:00Z,90,5,0,0,0,0,26,0,631502,1,1,1,4.0,1,29522,50439,20917,46,False,1,2023-24,26,4.6,,,,,,,,,,,,,DEF,james tarkowski,1,90.0,90.0,1.3333333333333333,3.0,0.24999999999999925,0.1219999999999997,0.12800000000000006,0.4,0.0,90.0,1.0,2.9066666666666663,3.2199999999999998,5.849999999999996,4.98,1,0,0
James Ward-Prowse,MID,West Ham,0.0,0,0,17,0,26.9,664,0.02,0.09,0.07,1.12,259,2,0,5.4,16.0,2024-02-26T20:00:00Z,90,4,0,0,0,0,26,0,794249,1,2,4,11.0,2,-22702,23166,45868,60,True,0,2023-24,26,6.0,,,,,,,,,,,,,MID,james ward-prowse,1,90.0,90.0,2.0,5.0,0.5559999999999993,0.3779999999999998,0.1780000000000001,0.0,0.0,90.0,1.0,4.0,4.199999999999999,5.779999999999996,5.47,1,0,0
