name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Alexander Isak,FWD,Newcastle,9.0,1,0,28,1,11.8,415,0.08,1.72,1.64,0.68,354,0,1,12.6,40.4,2024-05-04T14:00:00Z,76,6,0,1,0,0,36,0,4183973,1,4,1,74.0,7,464029,479054,15025,83,False,0,2023-24,36,8.3,,,,,,,,,,,,,FWD,alexander isak,1,90.0,90.0,9.0,7.4,0.9639999999999999,0.8800000000000001,0.08400000000000003,0.4,0.0,90.0,1.0,10.52,5.8100000000000005,7.819999999999999,7.43,1,0,1
Andreas Hoelgebaum Pereira,MID,Fulham,5.8,0,0,6,1,29.6,267,0.03,0.21,0.18,0.62,352,0,0,4.8,3.4,2024-05-04T14:00:00Z,74,4,0,0,0,0,36,0,100303,1,0,0,15.0,3,-1414,5402,6816,53,False,0,2023-24,36,5.3,,,,,,,,,,,,,MID,andreas hoelgebaum pereira,1,82.33333333333333,76.2,6.666666666666667,5.8,0.7479999999999998,0.41600000000000004,0.3320000000000001,0.6,0.0,79.88,0.9984999999999999,7.453333333333334,3.7044349999999993,6.739999999999998,6.2,1,0,0
Ashley Young,DEF,Everton,3.3,0,0,19,0,0.7,588,0.01,0.01,0.0,0.58,358,1,0,1.5,14.4,2024-05-03T19:00:00Z,66,12,0,0,0,0,36,0,40225,1,1,1,0.0,2,2952,3844,892,44,False,0,2023-24,36,4.4,,,,,,,,,,,,,DEF,ashley young,1,75.0,79.4,4.666666666666667,3.6,0.04999999999999973,0.034000000000000044,0.016000000000000226,0.6,0.0,76.76,0.9595,5.493333333333334,2.95526,5.649999999999999,4.79,0,0,0
Bruno Borges Fernandes,MID,Man Utd,6.9,0,0,0,0,0.0,373,0.0,0.0,0.0,0.0,356,0,0,0.0,0.0,2024-05-06T19:00:00Z,0,8,0,0,0,0,36,0,1911884,0,0,4,0.0,0,-14621,129602,144223,85,False,0,2023-24,36,8.5,,,,,,,,,,,,,MID,bruno borges fernandes,1,90.0,90.0,12.333333333333334,10.8,1.0539999999999996,0.5239999999999998,0.5300000000000002,0.0,0.0,90.0,1.0,13.266666666666667,5.949999999999999,8.269999999999998,7.94,1,1,0
Bukayo Saka,MID,Arsenal,7.6,0,2,33,1,65.5,19,0.53,1.75,1.22,0.37,351,0,1,19.9,50.8,2024-05-04T11:30:00Z,85,3,0,0,0,0,36,0,6068655,1,0,3,83.0,10,57790,128724,70934,90,True,0,2023-24,36,9.0,,,,,,,,,,,,,MID,bukayo saka,1,87.0,82.8,7.0,6.6,0.6619999999999997,0.4619999999999999,0.20200000000000023,0.6,0.0,85.32,1.0,9.200000000000001,6.3,6.309999999999999,6.23,1,0,0
Cole Palmer,MID,Chelsea,8.4,0,0,44,1,50.9,362,0.58,0.91,0.33,1.0,355,0,1,13.2,51.6,2024-05-05T13:00:00Z,88,19,0,0,0,0,36,0,5366996,1,0,5,29.0,8,88581,100781,12200,62,True,0,2023-24,36,6.2,,,,,,,,,,,,,MID,cole palmer,1,60.0,66.4,2.6666666666666665,7.8,0.8419999999999994,0.8019999999999999,0.04000000000000013,0.4,0.0,62.56,0.782,4.613333333333333,3.3938800000000002,7.209999999999997,6.19,1,0,0
Gabriel dos Santos Magalhães,DEF,Arsenal,5.0,0,1,27,1,1.3,5,0.01,0.14,0.13,0.37,351,0,0,1.7,8.6,2024-05-04T11:30:00Z,90,3,0,0,0,0,36,0,3091835,1,0,3,7.0,7,7325,57942,50617,54,True,0,2023-24,36,5.4,,,,,,,,,,,,,DEF,gabriel dos santos magalhães,1,90.0,90.0,4.333333333333333,3.8,0.1499999999999995,0.13799999999999965,0.012000000000000219,0.6,0.0,90.0,1.0,5.626666666666667,3.78,6.149999999999997,5.7,1,0,0
Jarrad Branthwaite,DEF,Everton,6.5,1,0,22,0,11.2,245,0.17,0.17,0.0,0.96,358,1,0,4.0,24.8,2024-05-03T19:00:00Z,90,12,0,0,0,0,36,0,1082140,1,1,1,4.0,5,231595,245618,14023,44,False,0,2023-24,36,4.4,,,,,,,,,,,,,DEF,jarrad branthwaite,1,90.0,83.2,8.666666666666666,6.2,0.0719999999999992,0.05599999999999974,0.016000000000000132,0.8,0.0,87.28,1.0,8.693333333333333,3.08,6.559999999999996,5.0,1,0,0
Jordan Pickford,GK,Everton,6.7,0,0,16,0,0.0,263,0.01,0.01,0.0,0.96,358,1,0,3.0,29.8,2024-05-03T19:00:00Z,90,12,0,0,0,0,36,4,1797610,1,1,1,0.0,3,160806,177379,16573,48,False,0,2023-24,36,4.8,,,,,,,,,,,,,GK,jordan pickford,1,90.0,90.0,9.333333333333334,7.2,0.007999999999999334,0.0,0.008000000000000111,0.8,3.8,90.0,1.0,9.386666666666667,3.36,6.239999999999997,5.91,1,0,0
Joško Gvardiol,DEF,Man City,10.8,1,1,29,0,25.2,616,0.11,0.51,0.4,0.35,359,1,0,8.8,18.6,2024-05-04T16:30:00Z,90,20,0,0,0,0,36,0,1099340,1,1,5,44.0,6,442271,451376,9105,50,True,0,2023-24,36,5.0,,,,,,,,,,,,,DEF,joško gvardiol,1,90.0,81.0,11.0,7.0,0.2579999999999993,0.14799999999999972,0.1100000000000001,0.4,0.0,86.4,1.0,10.8,3.5,5.889999999999997,5.04,1,0,0
Julián Álvarez,FWD,Man City,5.5,0,0,27,0,2.0,343,0.0,0.32,0.32,0.0,359,0,1,5.2,33.0,2024-05-04T16:30:00Z,8,20,0,0,0,0,36,0,1794495,0,1,5,17.0,5,-34172,38835,73007,64,True,0,2023-24,36,6.4,,,,,,,,,,,,,FWD,julián álvarez,1,89.33333333333333,86.2,4.333333333333333,3.4,0.7059999999999993,0.5619999999999997,0.14400000000000007,0.4,0.0,88.08,1.0,6.026666666666667,4.4799999999999995,6.529999999999997,5.63,1,0,0
Kai Havertz,MID,Arsenal,8.2,1,0,23,1,35.3,6,0.16,0.43,0.27,0.37,351,0,0,10.6,20.4,2024-05-04T11:30:00Z,90,3,0,0,0,0,36,0,962251,1,0,3,50.0,5,166020,181973,15953,75,True,1,2023-24,36,7.5,,,,,,,,,,,,,MID,kai havertz,1,83.66666666666667,85.8,10.0,9.0,0.7599999999999991,0.5079999999999998,0.2540000000000001,0.6,0.0,84.52000000000001,1.0,11.0,5.25,6.799999999999995,6.7,1,0,0
