name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Alejandro Garnacho,MID,Man Utd,5.3,1,0,8,0,24.7,382,0.08,0.23,0.15,0.74,197,2,0,6.9,21.4,2023-12-30T17:30:00Z,90,16,0,0,0,0,20,0,499170,1,1,2,23.0,4,224059,234923,10864,48,False,1,2023-24,20,4.8,,,,,,,,,,,,,MID,alejandro garnacho,1,81.33333333333333,82.4,6.333333333333333,5.0,0.5279999999999998,0.44000000000000006,0.088,0.2,0.0,81.75999999999999,1.0,6.986666666666666,3.36,5.639999999999999,5.12,0,0,0
Dominic Solanke,FWD,Bournemouth,6.8,0,0,-4,0,0.7,85,0.0,0.84,0.84,2.33,198,3,0,8.3,1.2,2023-12-31T14:00:00Z,90,18,0,0,0,0,20,0,2878079,1,1,3,81.0,2,179523,277174,97651,71,False,0,2023-24,20,7.1,,,,,,,,,,,,,FWD,dominic solanke,1,90.0,89.4,10.0,7.6,0.8399999999999996,0.8059999999999998,0.03400000000000013,0.6,0.0,89.76,1.0,10.84,4.97,7.199999999999998,6.84,1,0,1
Ezri Konsa Ngoyo,DEF,Aston Villa,3.3,0,0,16,0,14.3,48,0.29,0.29,0.0,0.98,191,2,0,3.4,13.2,2023-12-30T15:00:00Z,90,6,0,0,0,0,20,0,348013,1,2,3,6.0,0,37145,51466,14321,46,True,1,2023-24,20,4.6,,,,,,,,,,,,,DEF,ezri konsa ngoyo,1,90.0,85.0,1.0,3.4,0.24599999999999964,0.20799999999999974,0.038000000000000166,0.4,0.0,88.0,1.0,2.6399999999999997,3.2199999999999998,5.829999999999998,5.23,0,0,0
Jarrod Bowen,MID,West Ham,5.7,0,0,10,1,25.7,526,0.12,0.12,0.0,2.48,199,0,0,5.1,13.6,2024-01-02T19:30:00Z,90,5,0,0,0,0,20,0,2789501,1,0,0,12.0,3,337703,363878,26175,79,True,0,2023-24,20,7.9,,,,,,,,,,,,,MID,jarrod bowen,1,89.0,89.4,7.333333333333333,6.2,0.6299999999999992,0.45799999999999963,0.17200000000000015,0.6,0.0,89.16,1.0,9.026666666666667,5.53,6.149999999999996,6.25,1,0,0
Jordan Pickford,GK,Everton,4.8,0,0,17,0,0.0,263,0.0,0.0,0.0,2.06,200,3,0,3.5,34.8,2023-12-30T15:00:00Z,90,20,0,0,0,0,20,4,989109,1,0,3,0.0,2,37591,61419,23828,44,False,0,2023-24,20,4.4,,,,,,,,,,,,,GK,jordan pickford,1,90.0,90.0,3.3333333333333335,5.4,0.017999999999999336,0.0,0.018000000000000113,0.6,3.8,90.0,1.0,4.426666666666668,3.08,5.489999999999997,5.85,1,0,0
João Pedro Junqueira de Jesus,FWD,Brighton,4.2,0,0,9,1,28.7,135,0.42,0.69,0.27,0.68,199,0,0,7.5,12.0,2024-01-02T19:30:00Z,90,19,0,0,0,0,20,0,1130195,1,0,0,34.0,2,86755,128955,42200,54,False,0,2023-24,20,5.4,,,,,,,,,,,,,FWD,joão pedro junqueira de jesus,1,70.0,73.6,6.333333333333333,4.6,0.7619999999999993,0.6359999999999998,0.12600000000000008,0.0,0.0,71.44,0.893,7.226666666666667,3.37554,6.809999999999997,5.2,0,0,0
Julián Álvarez,FWD,Man City,6.3,0,1,33,1,10.2,343,0.06,1.25,1.19,0.33,196,0,1,8.6,28.0,2023-12-30T15:00:00Z,90,17,0,0,0,0,20,0,3645671,1,0,2,48.0,7,665210,713951,48741,69,True,0,2023-24,20,6.9,,,,,,,,,,,,,FWD,julián álvarez,1,90.0,84.6,5.0,4.4,0.7539999999999993,0.3639999999999997,0.39,0.2,0.0,87.84,1.0,6.76,4.83,6.769999999999997,5.51,1,0,0
Marcos Senesi,DEF,Bournemouth,8.0,0,0,10,0,18.8,83,0.26,0.28,0.02,2.33,198,3,0,4.5,19.8,2023-12-31T14:00:00Z,90,18,0,0,0,0,20,0,576695,1,1,3,6.0,0,53671,81793,28122,45,False,1,2023-24,20,4.5,,,,,,,,,,,,,DEF,marcos senesi,1,90.0,90.0,8.666666666666666,8.0,0.2399999999999991,0.1439999999999999,0.09600000000000003,0.6,0.0,90.0,1.0,8.733333333333334,3.15,6.599999999999996,6.04,1,0,0
Michael Olise,MID,Crystal Palace,7.0,0,3,55,0,44.6,236,0.38,0.88,0.5,1.4,192,1,2,21.8,90.0,2023-12-30T15:00:00Z,90,4,0,0,0,0,20,0,114078,1,1,3,83.0,15,56324,60677,4353,58,True,0,2023-24,20,5.8,,,,,,,,,,,,,MID,michael olise,1,90.0,76.4,8.0,5.4,0.6439999999999991,0.37799999999999995,0.266,0.0,0.0,84.56,1.0,8.72,4.06,6.219999999999995,5.61,1,0,0
Mohamed Salah,MID,Liverpool,7.5,1,3,52,0,49.2,308,1.17,3.88,2.71,0.59,194,2,2,27.0,98.4,2024-01-01T20:00:00Z,90,15,0,1,0,0,20,0,5834415,1,2,4,122.0,16,21922,129282,107360,133,True,0,2023-24,20,13.3,,,,,,,,,,,,,MID,mohamed salah,1,90.0,85.2,4.333333333333333,5.8,0.49399999999999905,0.31999999999999995,0.17400000000000004,0.6,0.0,88.08000000000001,1.0,8.786666666666667,9.31,5.469999999999995,5.88,1,0,0
