name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Abdoulaye Doucouré,MID,Everton,2.0,0,0,0,0,2.9,249,0.01,0.11,0.1,0.53,103,1,0,2.6,0.0,2023-11-04T15:00:00Z,90,5,0,0,0,0,11,0,78344,1,1,1,23.0,1,2244,11115,8871,55,True,1,2023-24,11,5.5,,,,,,,,,,,,,MID,abdoulaye doucouré,1,90.0,83.8,4.333333333333333,4.8,0.4600000000000001,0.364,0.096,0.4,0.0,87.52000000000001,1.0,5.666666666666667,3.8499999999999996,5.300000000000001,5.05,0,0,0
Bryan Mbeumo,MID,Brentford,10.7,1,0,14,0,5.8,108,0.13,0.45,0.32,2.09,101,2,0,3.7,0.2,2023-11-04T15:00:00Z,90,19,0,0,0,0,11,0,2209225,1,2,3,31.0,5,299785,343777,43992,67,True,0,2023-24,11,6.7,,,,,,,,,,,,,MID,bryan mbeumo,1,90.0,90.0,9.666666666666666,6.4,0.8419999999999999,0.4219999999999999,0.4200000000000002,0.4,0.0,90.0,1.0,10.413333333333334,4.6899999999999995,7.209999999999999,6.88,1,0,0
Cole Palmer,MID,Chelsea,6.7,1,2,45,0,23.5,362,0.37,1.2,0.83,0.94,110,1,1,9.8,56.4,2023-11-06T20:00:00Z,90,18,0,0,0,0,11,0,459708,1,4,1,18.0,12,67311,103904,36593,50,False,0,2023-24,11,5.0,,,,,,,,,,,,,MID,cole palmer,1,86.0,71.4,6.666666666666667,5.2,0.7499999999999997,0.5020000000000001,0.24800000000000014,0.2,0.0,80.16,1.0,7.333333333333334,3.5,6.749999999999998,6.04,1,0,0
Dan Burn,DEF,Newcastle,2.3,0,0,0,0,0.7,407,0.0,0.0,0.0,0.37,107,0,0,1.4,13.0,2023-11-04T17:30:00Z,45,1,0,0,0,0,11,0,1253318,1,0,1,0.0,1,-75244,46865,122109,47,True,0,2023-24,11,4.7,,,,,,,,,,,,,DEF,dan burn,1,90.0,90.0,2.3333333333333335,5.0,0.20199999999999968,0.15,0.052000000000000116,0.6,0.0,90.0,1.0,3.746666666666667,3.29,6.409999999999998,5.9,1,0,0
Dominic Calvert-Lewin,FWD,Everton,4.3,0,0,5,0,3.1,246,0.0,0.06,0.06,0.53,103,1,0,0.7,0.0,2023-11-04T15:00:00Z,89,5,0,0,0,0,11,0,150455,1,1,1,5.0,2,34323,44493,10170,58,True,0,2023-24,11,5.8,,,,,,,,,,,,,FWD,dominic calvert-lewin,1,76.66666666666667,69.4,4.333333333333333,4.8,0.5479999999999996,0.5259999999999999,0.022000000000000134,0.6,0.0,73.76,0.922,5.786666666666667,3.7433199999999998,5.739999999999998,4.48,0,0,0
Erling Haaland,FWD,Man City,9.3,0,0,4,0,1.6,355,0.02,0.46,0.44,0.18,106,0,0,2.4,0.4,2023-11-04T15:00:00Z,45,3,0,0,0,0,11,0,8693052,1,1,6,22.0,1,86091,126514,40423,140,True,0,2023-24,11,14.0,,,,,,,,,,,,,FWD,erling haaland,1,90.0,90.0,8.666666666666666,6.8,0.7459999999999996,0.6099999999999998,0.13600000000000018,0.4,0.0,90.0,1.0,12.533333333333335,9.799999999999999,6.729999999999998,6.58,1,0,0
Hwang Hee-chan,MID,Wolves,5.8,1,0,20,0,44.3,557,0.07,0.33,0.26,1.06,109,2,0,8.4,25.2,2023-11-04T15:00:00Z,90,17,0,0,0,0,11,0,518266,1,1,2,14.0,5,342922,352742,9820,55,False,0,2023-24,11,5.5,,,,,,,,,,,,,MID,hwang hee-chan,1,88.33333333333333,79.0,7.0,6.0,0.4739999999999993,0.3199999999999996,0.1540000000000001,0.0,0.0,84.6,1.0,7.800000000000001,3.8499999999999996,5.3699999999999966,4.8,0,0,0
Joachim Andersen,DEF,Crystal Palace,3.2,0,0,24,1,0.3,220,0.0,0.06,0.06,1.12,102,0,0,4.4,26.8,2023-11-04T15:00:00Z,90,6,0,0,0,0,11,0,2133339,1,2,0,17.0,5,280524,314030,33506,50,False,1,2023-24,11,5.0,,,,,,,,,,,,,DEF,joachim andersen,1,90.0,90.0,3.0,6.0,0.15399999999999936,0.1159999999999998,0.03800000000000017,0.6,0.0,90.0,1.0,4.4,3.5,6.169999999999996,5.57,1,0,0
Kieran Trippier,DEF,Newcastle,6.3,0,3,24,1,16.9,430,0.2,0.2,0.0,0.56,107,0,0,3.9,20.0,2023-11-04T17:30:00Z,90,1,0,0,0,0,11,0,4902141,1,0,1,2.0,9,-165556,55427,220983,70,True,0,2023-24,11,7.0,,,,,,,,,,,,,DEF,kieran trippier,1,82.66666666666667,81.4,5.333333333333333,9.2,0.5639999999999994,0.007999999999999823,0.5559999999999999,0.6,0.0,82.16,1.0,7.066666666666666,4.8999999999999995,8.219999999999997,7.35,1,0,1
Marc Guéhi,DEF,Crystal Palace,2.5,0,0,22,1,0.3,228,0.0,0.0,0.0,1.12,102,0,0,1.1,10.8,2023-11-04T15:00:00Z,90,6,0,0,0,0,11,0,461824,1,2,0,0.0,5,137129,150736,13607,46,False,1,2023-24,11,4.6,,,,,,,,,,,,,DEF,marc guéhi,1,90.0,90.0,3.3333333333333335,5.0,0.12599999999999914,0.10799999999999994,0.018000000000000044,0.6,0.0,90.0,1.0,4.506666666666667,3.2199999999999998,6.029999999999996,5.43,1,0,0
Mohamed Salah,MID,Liverpool,9.7,0,0,8,0,38.7,308,0.09,0.68,0.59,0.81,105,1,0,6.8,7.8,2023-11-05T16:30:00Z,90,12,0,0,0,0,11,0,4511117,1,1,1,21.0,2,178282,198417,20135,129,False,0,2023-24,11,12.9,,,,,,,,,,,,,MID,mohamed salah,1,90.0,86.6,13.0,10.0,1.0779999999999992,0.8959999999999999,0.18200000000000005,0.4,0.0,88.64,1.0,14.0,9.03,8.389999999999997,9.29,1,1,0
Nick Pope,GK,Newcastle,5.0,0,0,21,1,0.0,424,0.0,0.0,0.0,0.56,107,0,0,1.0,10.0,2023-11-04T17:30:00Z,90,1,0,0,0,0,11,1,1152400,1,0,1,0.0,6,-44249,7978,52227,55,True,0,2023-24,11,5.5,,,,,,,,,,,,,GK,nick pope,1,90.0,90.0,3.3333333333333335,4.4,0.0,0.0,0.0,0.6,2.2,90.0,1.0,4.866666666666667,3.8499999999999996,5.4,5.68,1,0,0
