name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Bernd Leno,GK,Fulham,3.8,0,0,10,0,0.0,275,0.0,0.0,0.0,2.26,39,5,0,0.5,4.6,2023-09-02T14:00:00Z,90,13,0,0,0,0,4,0,1032846,1,1,5,0.0,0,69108,115350,46242,45,False,0,2023-24,4,4.5,,,,,,,,,,,,,GK,bernd leno,1,90.0,90.0,6.333333333333333,4.8,0.0,0.0,0.0,0.2,6.2,90.0,1.0,6.866666666666666,3.15,3.8,4.64,0,0,0
Bruno Borges Fernandes,MID,Man Utd,4.5,0,0,14,0,42.8,373,0.07,0.07,0.0,2.27,31,3,0,6.7,20.6,2023-09-03T15:30:00Z,90,1,0,0,0,0,4,0,2133322,1,1,3,4.0,2,-5989,139360,145349,85,False,0,2023-24,4,8.5,,,,,,,,,,,,,MID,bruno borges fernandes,1,90.0,87.6,5.333333333333333,6.8,1.1459999999999997,0.7279999999999999,0.41800000000000026,0.4,0.0,89.03999999999999,1.0,7.666666666666667,5.949999999999999,8.729999999999999,8.88,1,1,0
Bryan Mbeumo,MID,Brentford,8.2,0,1,22,0,45.5,108,0.4,1.24,0.84,2.02,32,2,1,12.2,43.8,2023-09-02T14:00:00Z,90,3,0,0,0,0,4,0,2513023,1,2,2,33.0,8,204760,321449,116689,68,True,0,2023-24,4,6.8,,,,,,,,,,,,,MID,bryan mbeumo,1,90.0,89.6,8.333333333333334,9.2,0.9759999999999996,0.728,0.24800000000000016,0.4,0.0,89.84,1.0,9.386666666666668,4.76,7.879999999999998,8.23,1,0,1
Bukayo Saka,MID,Arsenal,6.2,1,0,22,0,68.2,19,0.24,0.69,0.45,0.96,31,1,0,13.5,35.0,2023-09-03T15:30:00Z,90,14,0,0,0,0,4,0,6352382,1,1,3,32.0,4,7970,144180,136210,87,True,1,2023-24,4,8.7,,,,,,,,,,,,,MID,bukayo saka,1,89.33333333333333,83.4,7.0,5.8,0.6999999999999997,0.40199999999999997,0.2980000000000002,0.2,0.0,86.96000000000001,1.0,9.08,6.089999999999999,6.499999999999998,6.0,1,0,0
Destiny Udogie,DEF,Spurs,6.3,1,1,34,0,13.4,519,0.02,0.02,0.0,1.35,34,2,0,5.4,38.8,2023-09-02T14:00:00Z,90,6,0,0,0,0,4,0,1127646,1,5,2,2.0,5,704471,723111,18640,46,False,0,2023-24,4,4.6,,,,,,,,,,,,,DEF,destiny udogie,1,80.0,60.0,6.0,4.5,0.15499999999999958,0.03749999999999989,0.11750000000000013,0.5,0.0,72.0,0.9,6.640000000000001,2.8979999999999997,5.774999999999998,4.63,1,0,0
Erling Haaland,FWD,Man City,10.8,1,3,90,0,23.4,355,0.1,1.68,1.58,1.45,39,1,3,19.8,119.4,2023-09-02T14:00:00Z,90,10,0,0,0,0,4,0,8787213,1,1,5,55.0,20,27163,53175,26012,140,True,0,2023-24,4,14.0,,,,,,,,,,,,,FWD,erling haaland,1,86.33333333333333,69.8,6.333333333333333,4.8,0.8659999999999997,0.8139999999999997,0.05200000000000018,0.4,0.0,79.72,0.9964999999999999,10.666666666666668,9.765699999999999,7.329999999999998,7.09,1,0,0
Ethan Pinnock,DEF,Brentford,2.8,0,0,12,0,0.7,112,0.01,0.25,0.24,2.02,32,2,0,2.8,20.8,2023-09-02T14:00:00Z,90,3,0,0,0,0,4,0,213623,1,2,2,6.0,1,1964,15066,13102,45,True,0,2023-24,4,4.5,,,,,,,,,,,,,DEF,ethan pinnock,1,90.0,90.0,3.3333333333333335,5.4,0.11599999999999966,0.05599999999999981,0.060000000000000185,0.4,0.0,90.0,1.0,4.466666666666667,3.15,5.179999999999998,4.18,0,0,0
Guglielmo Vicario,GK,Spurs,5.7,0,0,16,0,0.0,520,0.0,0.0,0.0,1.35,34,2,0,2.4,24.4,2023-09-02T14:00:00Z,90,6,0,0,0,0,4,3,433241,1,5,2,0.0,2,217895,243852,25957,51,False,0,2023-24,4,5.1,,,,,,,,,,,,,GK,guglielmo vicario,1,90.0,90.0,6.333333333333333,5.25,0.004999999999999251,0.0,0.005000000000000264,0.5,3.25,90.0,1.0,7.1066666666666665,3.5699999999999994,5.024999999999997,5.35,1,0,0
Jarrod Bowen,MID,West Ham,8.0,0,0,20,0,6.4,526,0.1,0.6,0.5,1.43,38,1,1,9.5,36.4,2023-09-01T19:00:00Z,90,12,0,0,0,0,4,0,928955,1,2,1,52.0,7,407787,442165,34378,71,False,0,2023-24,4,7.1,,,,,,,,,,,,,MID,jarrod bowen,1,90.0,76.2,7.666666666666667,7.4,0.7239999999999992,0.4799999999999997,0.24400000000000013,0.0,0.0,84.48,1.0,8.973333333333333,4.97,6.619999999999996,6.18,1,0,0
Kaoru Mitoma,MID,Brighton,5.3,1,0,14,0,33.3,143,0.17,0.36,0.19,1.3,33,1,0,9.4,26.0,2023-09-02T16:30:00Z,90,15,0,0,0,0,4,0,3908962,1,1,3,35.0,5,-334818,93453,428271,66,True,0,2023-24,4,6.6,,,,,,,,,,,,,MID,kaoru mitoma,1,86.66666666666667,75.0,6.0,4.2,0.7679999999999993,0.41799999999999987,0.35,0.0,0.0,82.0,1.0,7.440000000000001,4.619999999999999,6.839999999999996,6.08,1,0,0
