name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Bryan Mbeumo,MID,Brentford,6.2,0,0,1,0,48.2,108,0.47,1.02,0.55,1.53,117,3,0,8.9,8.6,2023-11-12T14:00:00Z,90,11,0,0,0,0,12,0,2264899,1,0,3,32.0,2,62208,191492,129284,68,False,0,2023-24,12,6.8,,,,,,,,,,,,,MID,bryan mbeumo,1,90.0,90.0,10.666666666666666,7.2,0.8639999999999999,0.4539999999999999,0.41000000000000025,0.4,0.0,90.0,1.0,11.253333333333334,4.76,7.319999999999999,7.06,1,0,0
Cole Palmer,MID,Chelsea,5.7,0,0,23,0,11.8,362,0.04,1.27,1.23,2.9,115,4,1,9.5,42.4,2023-11-12T16:30:00Z,90,13,0,0,0,0,12,0,585033,1,4,4,41.0,6,119193,146159,26966,51,True,1,2023-24,12,5.1,,,,,,,,,,,,,MID,cole palmer,1,87.66666666666667,85.0,6.666666666666667,7.4,0.9459999999999997,0.632,0.31400000000000017,0.2,0.0,86.6,1.0,7.373333333333334,3.5699999999999994,7.729999999999999,7.47,1,0,1
Dominic Calvert-Lewin,FWD,Everton,4.3,0,0,3,0,11.1,246,0.05,0.05,0.0,2.04,116,2,0,1.9,0.0,2023-11-11T15:00:00Z,76,8,0,0,0,0,12,0,164432,1,3,2,8.0,2,12864,29342,16478,58,False,0,2023-24,12,5.8,,,,,,,,,,,,,FWD,dominic calvert-lewin,1,79.0,81.8,4.333333333333333,4.2,0.4379999999999996,0.4159999999999999,0.022000000000000134,0.6,0.0,80.12,1.0,5.786666666666667,4.06,5.189999999999998,4.14,0,0,0
Fabian Schär,DEF,Newcastle,4.2,0,0,12,0,1.3,427,0.01,0.04,0.03,2.49,113,2,0,1.8,15.2,2023-11-11T17:30:00Z,90,3,0,0,0,0,12,0,775809,1,0,2,1.0,1,140239,159128,18889,52,False,0,2023-24,12,5.2,,,,,,,,,,,,,DEF,fabian schär,1,90.0,90.0,5.666666666666667,5.0,0.15799999999999964,0.08799999999999973,0.07000000000000017,0.6,0.0,90.0,1.0,6.613333333333334,3.6399999999999997,6.189999999999998,5.49,1,0,0
Hwang Hee-chan,MID,Wolves,4.7,0,0,-6,0,3.3,557,0.04,0.3,0.26,0.7,120,1,0,1.4,2.8,2023-11-11T12:30:00Z,90,18,0,0,0,0,12,0,523945,1,1,2,8.0,2,16752,73152,56400,55,True,0,2023-24,12,5.5,,,,,,,,,,,,,MID,hwang hee-chan,1,90.0,88.0,5.333333333333333,6.8,0.5379999999999993,0.3719999999999996,0.16600000000000012,0.0,0.0,89.2,1.0,6.466666666666667,3.8499999999999996,5.689999999999996,5.35,1,0,0
Joachim Andersen,DEF,Crystal Palace,3.0,0,0,19,0,2.1,220,0.02,0.02,0.0,1.6,116,3,0,3.6,32.2,2023-11-11T15:00:00Z,90,9,0,0,0,0,12,0,2372850,1,3,2,2.0,1,231584,261625,30041,51,True,0,2023-24,12,5.1,,,,,,,,,,,,,DEF,joachim andersen,1,90.0,90.0,2.6666666666666665,5.8,0.15199999999999939,0.1159999999999998,0.03600000000000017,0.6,0.0,90.0,1.0,4.173333333333334,3.5699999999999994,6.159999999999997,5.57,1,0,0
Kieran Trippier,DEF,Newcastle,3.8,0,0,7,0,13.7,430,0.03,0.03,0.0,2.49,113,2,0,2.9,11.0,2023-11-11T17:30:00Z,90,3,0,0,0,0,12,0,5172443,1,0,2,4.0,1,207984,232314,24330,70,False,0,2023-24,12,7.0,,,,,,,,,,,,,DEF,kieran trippier,1,82.66666666666667,85.6,6.333333333333333,7.4,0.46799999999999936,0.007999999999999823,0.4600000000000001,0.6,0.0,83.84,1.0,7.866666666666667,4.8999999999999995,7.739999999999997,7.04,1,0,0
Marc Guéhi,DEF,Crystal Palace,2.3,0,0,14,0,3.2,228,0.01,0.01,0.0,1.6,116,3,0,2.8,25.0,2023-11-11T15:00:00Z,90,9,0,0,0,0,12,0,535239,1,3,2,0.0,1,73419,87774,14355,46,True,0,2023-24,12,4.6,,,,,,,,,,,,,DEF,marc guéhi,1,90.0,90.0,2.0,4.4,0.11399999999999913,0.10799999999999994,0.006000000000000044,0.6,0.0,90.0,1.0,3.44,3.2199999999999998,5.969999999999995,5.38,1,0,0
Mohamed Salah,MID,Liverpool,9.2,0,3,43,1,23.3,308,0.21,1.15,0.94,1.57,117,0,2,14.3,69.4,2023-11-12T14:00:00Z,90,4,0,0,0,0,12,0,4667474,1,0,3,50.0,16,139478,170993,31515,129,True,0,2023-24,12,12.9,,,,,,,,,,,,,MID,mohamed salah,1,90.0,86.6,8.666666666666666,8.4,0.9579999999999991,0.8119999999999999,0.14600000000000005,0.4,0.0,88.64,1.0,12.093333333333334,9.03,7.789999999999996,8.73,1,1,0
Nick Pope,GK,Newcastle,4.5,0,1,26,0,0.0,424,0.0,0.0,0.0,2.49,113,2,0,5.4,54.4,2023-11-11T17:30:00Z,90,3,0,0,0,0,12,8,1188274,1,0,2,0.0,4,19940,34832,14892,55,False,0,2023-24,12,5.5,,,,,,,,,,,,,GK,nick pope,1,90.0,90.0,5.0,4.4,0.0,0.0,0.0,0.6,2.2,90.0,1.0,6.2,3.8499999999999996,5.4,5.68,1,0,0
Nicolas Jackson,FWD,Chelsea,6.7,0,0,25,0,0.7,211,0.01,0.67,0.66,2.83,115,4,1,7.9,37.2,2023-11-12T16:30:00Z,90,13,0,0,0,0,12,0,478639,1,4,4,41.0,5,41308,55570,14262,68,True,1,2023-24,12,6.8,,,,,,,,,,,,,FWD,nicolas jackson,1,68.0,49.8,6.333333333333333,5.0,0.6759999999999989,0.6079999999999999,0.06799999999999995,0.0,0.0,60.72,0.759,7.786666666666667,3.61284,6.379999999999995,4.42,0,0,0
Ollie Watkins,FWD,Aston Villa,3.3,0,1,22,0,12.7,60,0.08,1.99,1.91,0.93,112,1,1,9.7,33.4,2023-11-12T14:00:00Z,90,10,0,0,0,0,12,0,4474116,1,1,3,51.0,6,127064,210592,83528,84,True,1,2023-24,12,8.4,,,,,,,,,,,,,FWD,ollie watkins,1,90.0,90.0,5.0,8.6,0.7839999999999988,0.5619999999999998,0.22199999999999992,0.0,0.0,90.0,1.0,7.36,5.88,6.919999999999995,6.04,1,0,0
Sam Johnstone,GK,Crystal Palace,3.7,0,0,9,0,0.0,230,0.0,0.0,0.0,1.6,116,3,0,1.2,11.6,2023-11-11T15:00:00Z,90,9,0,0,0,0,12,1,557569,1,3,2,0.0,1,104137,115600,11463,46,True,0,2023-24,12,4.6,,,,,,,,,,,,,GK,sam johnstone,1,90.0,90.0,3.6666666666666665,5.8,0.0,0.0,0.0,0.6,3.2,90.0,1.0,4.773333333333333,3.2199999999999998,5.4,5.62,0,0,0
Son Heung-min,MID,Spurs,4.7,0,0,4,0,12.9,516,0.05,0.17,0.12,2.15,120,2,0,2.1,6.4,2023-11-11T12:30:00Z,90,20,0,0,0,0,12,0,4221092,1,1,2,2.0,2,230434,297378,66944,97,False,0,2023-24,12,9.7,,,,,,,,,,,,,MID,son heung-min,1,87.0,80.8,8.666666666666666,7.2,0.659999999999999,0.47800000000000004,0.182,0.4,0.0,84.52,1.0,10.813333333333333,6.789999999999999,6.299999999999995,6.02,1,0,0
William Saliba,DEF,Arsenal,7.0,0,1,27,0,5.5,20,0.03,0.67,0.64,0.3,111,1,1,8.6,47.6,2023-11-11T15:00:00Z,90,6,0,0,0,0,12,0,2929972,1,1,3,33.0,9,292317,319162,26845,53,True,0,2023-24,12,5.3,,,,,,,,,,,,,DEF,william saliba,1,90.0,90.0,3.3333333333333335,4.6,0.06999999999999902,0.0039999999999999775,0.06600000000000003,0.6,0.0,90.0,1.0,4.786666666666667,3.7099999999999995,5.749999999999995,5.04,0,0,0
