name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Alexander Isak,FWD,Newcastle,7.8,0,0,3,1,11.5,415,0.01,0.28,0.27,1.27,315,0,0,6.8,16.0,2024-04-06T14:00:00Z,90,10,0,0,0,0,32,0,2597890,1,1,0,40.0,2,539940,554373,14433,79,False,0,2023-24,32,7.9,,,,,,,,,,,,,FWD,alexander isak,1,90.0,80.4,9.666666666666666,7.8,0.9099999999999998,0.808,0.10200000000000002,0.2,0.0,86.16,1.0,10.893333333333334,5.53,7.549999999999999,6.75,1,0,0
Alexis Mac Allister,MID,Liverpool,7.0,0,0,16,0,18.0,304,0.05,0.15,0.1,0.71,317,2,0,3.8,15.6,2024-04-07T14:30:00Z,90,14,0,0,0,0,32,0,528794,1,2,2,4.0,2,72078,80678,8600,59,False,0,2023-24,32,5.9,,,,,,,,,,,,,MID,alexis mac allister,1,90.0,89.6,8.0,7.8,0.7139999999999997,0.31000000000000005,0.4040000000000001,0.2,0.0,89.84,1.0,8.760000000000002,4.13,6.5699999999999985,5.95,1,0,0
Benjamin White,DEF,Arsenal,8.0,0,0,21,1,22.8,29,0.07,0.07,0.0,0.53,312,0,0,3.5,12.4,2024-04-06T16:30:00Z,90,5,0,0,0,0,32,0,1871863,1,3,0,0.0,5,177564,188837,11273,59,False,1,2023-24,32,5.9,,,,,,,,,,,,,DEF,benjamin white,1,90.0,84.8,7.666666666666667,7.6,0.1339999999999997,0.008,0.12600000000000022,0.6,0.0,87.92,1.0,8.493333333333334,4.13,6.0699999999999985,5.45,1,0,0
Bernd Leno,GK,Fulham,2.6,0,0,18,0,0.0,275,0.0,0.0,0.0,0.59,315,1,0,3.3,32.6,2024-04-06T14:00:00Z,90,15,0,0,0,0,32,4,1723739,1,1,0,0.0,3,-11492,31986,43478,48,True,0,2023-24,32,4.8,,,,,,,,,,,,,GK,bernd leno,1,90.0,90.0,3.0,3.6,0.0,0.0,0.0,0.4,2.8,90.0,1.0,4.32,3.36,4.6,4.55,0,0,0
Cole Palmer,MID,Chelsea,13.7,1,0,18,0,24.3,362,0.07,0.13,0.06,0.68,318,1,0,6.6,25.4,2024-04-07T16:30:00Z,73,17,0,0,0,0,32,0,4828074,1,2,2,16.0,5,413861,420197,6336,60,False,0,2023-24,32,6.0,,,,,,,,,,,,,MID,cole palmer,1,88.33333333333333,85.0,16.0,11.0,1.1179999999999997,0.798,0.3200000000000001,0.2,0.0,87.0,1.0,14.0,4.199999999999999,8.589999999999998,8.69,1,1,0
Gabriel dos Santos Magalhães,DEF,Arsenal,5.8,0,0,18,1,1.3,5,0.01,0.7,0.69,0.53,312,0,0,7.3,16.4,2024-04-06T16:30:00Z,90,5,0,0,0,0,32,0,2923036,1,3,0,55.0,6,96134,110196,14062,53,False,0,2023-24,32,5.3,,,,,,,,,,,,,DEF,gabriel dos santos magalhães,1,90.0,90.0,4.333333333333333,4.2,0.12399999999999949,0.09799999999999967,0.026000000000000217,0.6,0.0,90.0,1.0,5.586666666666667,3.7099999999999995,6.019999999999998,5.38,1,0,0
Illia Zabarnyi,DEF,Bournemouth,4.1,0,0,8,0,1.1,89,0.0,0.0,0.0,1.4,316,2,0,0.8,6.4,2024-04-06T14:00:00Z,90,12,0,0,0,0,32,0,425346,1,1,2,0.0,1,24914,35076,10162,45,False,0,2023-24,32,4.5,,,,,,,,,,,,,DEF,illia zabarnyi,1,90.0,90.0,5.333333333333333,4.6,0.1479999999999993,0.12999999999999967,0.018000000000000044,0.4,0.0,90.0,1.0,6.066666666666666,3.15,5.339999999999996,4.58,0,0,0
Luis Díaz,MID,Liverpool,6.7,0,0,23,0,35.6,303,0.36,1.3,0.94,0.71,317,2,1,15.9,42.0,2024-04-07T14:30:00Z,90,14,0,0,0,0,32,0,1227329,1,2,2,81.0,7,9007,58200,49193,76,False,0,2023-24,32,7.6,,,,,,,,,,,,,MID,luis díaz,1,89.33333333333333,89.2,6.0,5.6,0.9139999999999991,0.7279999999999999,0.186,0.2,0.0,89.28,1.0,7.840000000000001,5.319999999999999,7.569999999999996,7.84,1,0,1
Nicolas Jackson,FWD,Chelsea,4.0,0,0,6,0,1.8,211,0.06,0.06,0.0,0.76,318,1,0,1.0,2.4,2024-04-07T16:30:00Z,90,17,0,0,0,0,32,0,558487,1,2,2,6.0,2,21358,36503,15145,68,False,0,2023-24,32,6.8,,,,,,,,,,,,,FWD,nicolas jackson,1,90.0,88.2,4.0,4.6,0.6719999999999989,0.5339999999999999,0.13799999999999993,0.2,0.0,89.28,1.0,5.92,4.76,6.359999999999994,5.5,1,0,0
Norberto Murara Neto,GK,Bournemouth,3.9,0,1,24,0,0.0,77,0.0,0.0,0.0,1.4,316,2,0,5.2,52.0,2024-04-06T14:00:00Z,90,12,0,0,0,0,32,7,739473,1,1,2,0.0,4,48815,61312,12497,47,False,0,2023-24,32,4.7,,,,,,,,,,,,,GK,norberto murara neto,1,90.0,90.0,3.3333333333333335,4.2,0.0,0.0,0.0,0.4,3.4,90.0,1.0,4.546666666666667,3.29,4.6,4.71,1,0,0
Phil Foden,MID,Man City,7.2,0,0,0,0,0.0,353,0.0,0.0,0.0,0.0,313,0,0,0.0,0.0,2024-04-06T11:30:00Z,0,8,0,0,0,0,32,0,3938242,0,4,2,0.0,0,521061,548978,27917,82,False,0,2023-24,32,8.2,,,,,,,,,,,,,MID,phil foden,1,76.33333333333333,81.8,8.333333333333334,10.2,0.8679999999999989,0.5699999999999998,0.29799999999999993,0.4,0.0,78.52,0.9814999999999999,9.946666666666667,5.633809999999999,7.3399999999999945,6.72,1,0,0
