name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
André Onana,GK,Man Utd,6.0,0,0,11,0,0.0,597,0.0,0.0,0.0,1.4,150,1,0,1.5,15.0,2023-12-06T20:15:00Z,90,7,0,0,0,0,15,2,1557197,1,1,2,0.0,2,23831,61393,37562,48,True,0,2023-24,15,4.8,,,,,,,,,,,,,GK,andré onana,1,90.0,90.0,6.666666666666667,5.6,0.0,0.0,0.0,0.6,4.4,90.0,1.0,7.253333333333334,3.36,5.4,6.11,1,0,0
Anthony Gordon,MID,Newcastle,5.5,0,0,1,0,13.9,412,0.02,0.35,0.33,3.23,144,3,0,4.6,3.0,2023-12-07T19:30:00Z,90,9,0,0,0,0,15,0,2055702,1,0,3,29.0,2,340319,382022,41703,60,False,0,2023-24,15,6.0,,,,,,,,,,,,,MID,anthony gordon,1,90.0,90.0,8.333333333333334,6.8,0.45799999999999963,0.36600000000000005,0.09200000000000015,0.4,0.0,90.0,1.0,9.066666666666668,4.199999999999999,5.289999999999998,5.13,0,0,0
Bryan Mbeumo,MID,Brentford,3.8,0,0,19,0,0.1,108,0.0,0.79,0.79,0.52,142,1,1,5.1,34.0,2023-12-06T19:30:00Z,39,5,0,0,0,0,15,0,3345720,1,1,2,17.0,6,20828,106005,85177,71,False,0,2023-24,15,7.1,,,,,,,,,,,,,MID,bryan mbeumo,1,85.66666666666667,87.4,3.0,5.4,0.7539999999999998,0.5279999999999999,0.2260000000000002,0.2,0.0,86.36,1.0,5.24,4.97,6.769999999999999,6.51,1,0,0
Cole Palmer,MID,Chelsea,3.7,0,1,26,0,25.0,362,0.03,0.1,0.07,4.07,150,2,1,8.4,38.2,2023-12-06T20:15:00Z,90,14,0,0,0,0,15,0,1429197,1,1,2,21.0,8,17062,103562,86500,53,False,0,2023-24,15,5.3,,,,,,,,,,,,,MID,cole palmer,1,62.666666666666664,73.6,3.0,4.6,0.7059999999999996,0.5040000000000001,0.20200000000000012,0.0,0.0,67.03999999999999,0.8379999999999999,4.5200000000000005,3.108979999999999,6.529999999999998,5.25,1,0,0
Diogo Dalot Teixeira,DEF,Man Utd,5.7,0,0,14,0,36.4,377,0.08,0.08,0.0,1.4,150,1,0,5.2,13.2,2023-12-06T20:15:00Z,90,7,0,0,0,0,15,0,442468,1,1,2,2.0,1,-1340,23147,24487,50,True,1,2023-24,15,5.0,,,,,,,,,,,,,DEF,diogo dalot teixeira,1,90.0,90.0,6.666666666666667,5.4,0.0839999999999996,0.021999999999999912,0.06200000000000013,0.6,0.0,90.0,1.0,7.333333333333334,3.5,5.8199999999999985,4.94,0,0,0
Dominic Solanke,FWD,Bournemouth,5.8,0,0,6,1,2.8,85,0.03,0.15,0.12,0.71,143,0,0,3.9,8.4,2023-12-06T19:30:00Z,87,8,0,0,0,0,15,0,647427,1,2,0,28.0,2,56390,83546,27156,65,False,0,2023-24,15,6.5,,,,,,,,,,,,,FWD,dominic solanke,1,90.0,88.8,7.0,5.0,0.7899999999999997,0.7419999999999999,0.04800000000000013,0.2,0.0,89.52000000000001,1.0,8.200000000000001,4.55,6.949999999999998,6.38,1,0,0
Erling Haaland,FWD,Man City,9.0,0,0,-1,0,1.6,355,0.0,0.83,0.83,2.04,141,1,0,6.4,12.4,2023-12-06T20:15:00Z,90,2,0,0,0,0,15,0,8714407,1,0,1,50.0,2,30222,50373,20151,140,False,0,2023-24,15,14.0,,,,,,,,,,,,,FWD,erling haaland,1,90.0,81.0,10.0,9.4,1.3519999999999996,1.2019999999999997,0.1500000000000002,0.2,0.0,86.4,1.0,13.600000000000001,9.799999999999999,9.759999999999998,9.69,1,1,0
Harry Maguire,DEF,Man Utd,5.0,1,0,22,0,0.9,387,0.01,0.21,0.2,1.4,150,1,0,1.7,8.8,2023-12-06T20:15:00Z,90,7,0,0,0,0,15,0,285960,1,1,2,7.0,5,5181,16935,11754,43,True,0,2023-24,15,4.3,,,,,,,,,,,,,DEF,harry maguire,1,90.0,90.0,4.333333333333333,4.2,0.041999999999999385,0.03199999999999969,0.010000000000000177,0.6,0.0,90.0,1.0,5.1866666666666665,3.01,5.609999999999997,4.8,0,0,0
Kieran Trippier,DEF,Newcastle,4.3,0,0,12,0,27.5,430,0.18,0.24,0.06,3.23,144,3,0,6.2,23.8,2023-12-07T19:30:00Z,90,9,0,0,0,0,15,0,5243670,1,0,3,11.0,1,121971,140788,18817,70,False,0,2023-24,15,7.0,,,,,,,,,,,,,DEF,kieran trippier,1,90.0,90.0,4.666666666666667,4.6,0.40999999999999936,0.027999999999999824,0.382,0.4,0.0,90.0,1.0,6.533333333333334,4.8999999999999995,6.649999999999997,5.87,1,0,0
Marcus Tavernier,MID,Bournemouth,5.5,0,0,3,0,15.3,86,0.06,0.06,0.0,0.25,143,0,0,2.1,1.4,2023-12-06T19:30:00Z,28,8,0,0,0,0,15,0,26774,0,2,0,4.0,1,10429,12667,2238,54,False,0,2023-24,15,5.4,,,,,,,,,,,,,MID,marcus tavernier,1,87.0,82.6,7.0,5.0,0.5579999999999992,0.39799999999999985,0.16000000000000006,0.4,0.0,85.24,1.0,7.760000000000001,3.78,5.789999999999996,5.45,1,0,0
Nick Pope,GK,Newcastle,0.9,0,0,0,0,0.0,424,0.0,0.0,0.0,0.0,144,0,0,0.0,0.0,2023-12-07T19:30:00Z,0,9,0,0,0,0,15,0,1054580,0,0,3,0.0,0,-183657,15274,198931,55,False,0,2023-24,15,5.5,,,,,,,,,,,,,GK,nick pope,1,88.33333333333333,89.0,4.333333333333333,4.2,0.0,0.0,0.0,0.4,3.4,88.6,1.0,5.666666666666667,3.8499999999999996,4.6,5.05,0,0,0
Ollie Watkins,FWD,Aston Villa,4.8,0,0,4,1,16.8,60,0.06,0.31,0.25,0.83,141,0,0,6.0,6.8,2023-12-06T20:15:00Z,89,13,0,0,0,0,15,0,3897974,1,0,1,36.0,1,-81963,84078,166041,84,True,1,2023-24,15,8.4,,,,,,,,,,,,,FWD,ollie watkins,1,90.0,90.0,7.333333333333333,5.2,0.9379999999999988,0.7619999999999999,0.17599999999999993,0.0,0.0,90.0,1.0,9.226666666666667,5.88,7.689999999999994,7.01,1,0,1
Phil Foden,MID,Man City,5.0,0,0,7,1,20.5,353,0.17,0.17,0.0,1.4,141,0,0,2.4,1.6,2023-12-06T20:15:00Z,72,2,0,0,0,0,15,0,1068786,1,0,1,2.0,3,54830,76034,21204,75,False,0,2023-24,15,7.5,,,,,,,,,,,,,MID,phil foden,1,84.0,77.4,4.333333333333333,5.2,0.6019999999999989,0.5139999999999999,0.08799999999999993,0.2,0.0,81.36,1.0,6.466666666666667,5.25,6.0099999999999945,5.65,1,0,0
Trent Alexander-Arnold,DEF,Liverpool,11.0,1,3,50,1,105.0,290,0.4,0.42,0.02,0.66,147,0,0,15.2,41.8,2023-12-06T19:30:00Z,90,17,0,0,0,0,15,0,1113499,1,2,0,5.0,12,149074,154702,5628,80,False,0,2023-24,15,8.0,,,,,,,,,,,,,DEF,trent alexander-arnold,1,89.66666666666667,89.4,9.333333333333334,7.0,0.3619999999999991,0.07600000000000004,0.28600000000000003,0.4,0.0,89.56,1.0,10.666666666666668,5.6,6.409999999999995,5.77,1,0,0
Vitalii Mykolenko,DEF,Everton,5.0,0,0,20,1,0.7,260,0.01,0.01,0.0,1.58,144,0,0,0.8,5.0,2023-12-07T19:30:00Z,90,15,0,0,0,0,15,0,450229,1,0,3,2.0,6,35658,51090,15432,44,True,0,2023-24,15,4.4,,,,,,,,,,,,,DEF,vitalii mykolenko,1,90.0,90.0,5.333333333333333,7.0,0.199999999999999,0.176,0.024000000000000028,0.4,0.0,90.0,1.0,6.026666666666667,3.08,5.599999999999995,4.96,1,0,0
