name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Bruno Borges Fernandes,MID,Man Utd,4.0,0,3,45,0,52.2,366,0.31,0.43,0.12,1.91,254,2,1,13.1,61.0,2025-02-22T12:30:00Z,90,8,0,0,0,0,26,0,925378,1,2,2,18.0,10,-19306,27735,47041,83,False,0,2024-25,26,8.3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,MID,bruno borges fernandes,2,90.0,90.0,2.0,3.6,0.5279999999999997,0.32599999999999996,0.20200000000000023,0.2,0.0,90.0,1.0,4.92,5.8100000000000005,5.639999999999999,5.22,0,0,0
Bryan Mbeumo,MID,Brentford,6.5,1,3,44,1,35.6,99,0.71,0.9,0.19,0.51,257,0,1,15.9,61.2,2025-02-21T20:00:00Z,90,11,0,0,0,0,26,0,4240132,1,4,0,62.0,14,262097,323852,61755,79,False,0,2024-25,26,7.9,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,MID,bryan mbeumo,2,90.0,90.0,4.0,3.2,0.6899999999999998,0.46399999999999997,0.22600000000000026,0.2,0.0,90.0,1.0,6.36,5.53,6.449999999999999,6.25,1,0,0
Chris Wood,FWD,Nott'm Forest,8.2,1,0,22,0,32.1,447,0.68,0.7,0.02,3.05,259,4,0,6.6,24.6,2025-02-23T14:00:00Z,90,15,0,0,0,0,26,0,5099736,1,3,4,9.0,5,110025,207524,97499,71,False,0,2024-25,26,7.1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,FWD,chris wood,2,87.0,86.4,9.333333333333334,9.8,0.6499999999999997,0.6380000000000001,0.0120000000000002,0.2,0.0,86.75999999999999,1.0,10.306666666666668,4.97,6.249999999999998,5.73,1,0,0
Dango Ouattara,MID,Bournemouth,8.5,0,0,13,0,26.1,74,0.11,0.18,0.07,1.94,253,1,0,7.5,21.0,2025-02-22T15:00:00Z,88,20,0,0,0,0,26,0,637380,1,1,0,28.0,2,345153,354307,9154,51,True,0,2024-25,26,5.1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,MID,dango ouattara,2,89.0,89.4,10.0,7.2,0.5059999999999997,0.4119999999999999,0.09400000000000011,0.2,0.0,89.16,1.0,10.04,3.5699999999999994,5.5299999999999985,5.24,1,0,0
Daniel Muñoz,DEF,Crystal Palace,7.2,0,2,31,1,4.5,211,0.01,0.12,0.11,0.21,255,0,1,7.1,41.2,2025-02-22T15:00:00Z,90,9,0,0,0,0,26,0,881321,1,2,0,25.0,13,35830,55946,20116,48,False,1,2024-25,26,4.8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,DEF,daniel muñoz,2,90.0,90.0,5.333333333333333,5.6,0.25399999999999967,0.036,0.2180000000000001,0.6,0.0,90.0,1.0,6.1866666666666665,3.36,6.669999999999998,5.71,1,0,0
David Raya Martin,GK,Arsenal,5.7,0,0,13,0,0.3,15,0.0,0.0,0.0,1.07,251,1,0,1.7,16.6,2025-02-22T15:00:00Z,90,19,0,0,0,0,26,1,3007491,1,1,0,0.0,2,74917,95205,20288,55,True,0,2024-25,26,5.5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,GK,david raya martin,2,90.0,90.0,6.333333333333333,4.4,0.0,0.0,0.0,0.4,2.4,90.0,1.0,7.266666666666667,3.8499999999999996,4.6,4.73,1,0,0
James Tarkowski,DEF,Everton,5.4,0,0,1,0,0.2,236,0.0,0.0,0.0,0.41,254,2,0,0.9,6.8,2025-02-22T12:30:00Z,90,14,0,0,0,0,26,0,359778,1,2,2,2.0,1,64282,73393,9111,48,True,0,2024-25,26,4.8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,DEF,james tarkowski,2,90.0,90.0,6.333333333333333,5.4,0.19399999999999923,0.06399999999999971,0.13000000000000006,0.4,0.0,90.0,1.0,6.986666666666666,3.36,5.569999999999997,4.54,0,0,0
Jean-Philippe Mateta,FWD,Crystal Palace,6.8,1,0,14,1,13.2,207,0.04,0.43,0.39,0.21,255,0,0,6.2,23.4,2025-02-22T15:00:00Z,90,9,0,0,0,0,26,0,1047819,1,2,0,25.0,5,200764,238416,37652,73,False,0,2024-25,26,7.3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,FWD,jean-philippe mateta,2,90.0,87.4,7.333333333333333,8.6,1.1759999999999993,0.9419999999999998,0.23400000000000015,0.6,0.0,88.96000000000001,1.0,8.786666666666667,5.109999999999999,8.879999999999995,8.22,1,1,0
Jordan Pickford,GK,Everton,3.8,0,0,3,0,0.0,235,0.01,0.01,0.0,0.41,254,2,0,1.0,10.0,2025-02-22T12:30:00Z,90,14,0,0,0,0,26,1,2070501,1,2,2,0.0,1,42097,66727,24630,51,True,0,2024-25,26,5.1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,GK,jordan pickford,2,90.0,90.0,4.333333333333333,4.0,0.005999999999999334,0.0,0.006000000000000111,0.4,2.4,90.0,1.0,5.506666666666667,3.5699999999999994,4.629999999999997,4.55,0,0,0
Joško Gvardiol,DEF,Man City,3.3,0,0,8,0,25.1,350,0.05,0.05,0.0,0.71,258,2,0,5.3,17.6,2025-02-23T16:30:00Z,90,12,0,0,0,0,26,0,2095408,1,2,0,10.0,1,7424,55252,47828,59,True,0,2024-25,26,5.9,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,DEF,joško gvardiol,2,88.66666666666667,89.2,4.666666666666667,4.2,0.3319999999999993,0.2939999999999997,0.03800000000000011,0.4,0.0,88.88,1.0,6.093333333333334,4.13,6.259999999999996,5.93,1,0,0
