name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Bryan Mbeumo,MID,Brentford,5.2,0,0,13,1,25.9,99,0.5,0.63,0.13,1.23,302,0,0,5.8,4.8,2025-04-06T13:00:00Z,90,6,0,0,0,0,31,0,4198399,1,0,0,27.0,3,-194474,54997,249471,81,True,0,2024-25,31,8.1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,MID,bryan mbeumo,2,90.0,90.0,5.333333333333333,7.0,0.5839999999999999,0.30799999999999994,0.2780000000000002,0.2,0.0,90.0,1.0,7.506666666666667,5.669999999999999,5.919999999999999,5.41,1,0,0
David Raya Martin,GK,Arsenal,3.8,0,0,7,0,0.0,15,0.0,0.0,0.0,1.09,304,1,0,1.3,13.2,2025-04-05T11:30:00Z,90,8,0,0,0,0,31,1,3510262,1,1,1,0.0,2,197158,236739,39581,55,False,0,2024-25,31,5.5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,GK,david raya martin,2,90.0,90.0,3.6666666666666665,3.8,0.0,0.0,0.0,0.4,2.4,90.0,1.0,5.133333333333334,3.8499999999999996,4.6,4.73,0,0,0
Enzo Fernández,MID,Chelsea,5.5,0,0,14,1,47.9,168,0.07,0.24,0.17,1.18,302,0,0,7.4,12.4,2025-04-06T13:00:00Z,90,4,0,0,0,0,31,0,442491,1,0,0,14.0,2,6556,31372,24816,47,False,1,2024-25,31,4.7,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,MID,enzo fernández,2,90.0,89.8,6.333333333333333,5.8,0.6379999999999997,0.4219999999999998,0.21600000000000014,0.6,0.0,89.92,1.0,6.946666666666666,3.29,6.189999999999999,6.22,1,0,0
Ibrahima Konaté,DEF,Liverpool,4.5,0,0,2,0,0.8,326,0.0,0.06,0.06,0.66,305,3,0,2.0,14.4,2025-04-06T13:00:00Z,66,9,0,0,0,0,31,0,879708,1,2,3,5.0,1,60425,85821,25396,53,False,0,2024-25,31,5.3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,DEF,ibrahima konaté,2,90.0,90.0,4.666666666666667,4.2,0.1239999999999993,0.10599999999999965,0.018000000000000113,0.6,0.0,90.0,1.0,5.8533333333333335,3.7099999999999995,6.019999999999996,5.44,1,0,0
Ismaïla Sarr,MID,Crystal Palace,2.0,0,0,6,0,2.5,585,0.01,0.01,0.0,1.0,303,1,0,1.8,11.8,2025-04-05T14:00:00Z,90,5,0,0,0,0,31,0,1254995,1,1,2,4.0,2,201295,266120,64825,57,True,0,2024-25,31,5.7,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,MID,ismaïla sarr,2,88.33333333333333,85.8,9.333333333333334,6.6,0.8599999999999992,0.6899999999999997,0.17000000000000007,0.4,0.0,87.32,1.0,9.746666666666668,3.9899999999999998,7.299999999999996,7.5,1,1,0
João Pedro Junqueira de Jesus,FWD,Brighton,1.3,0,0,2,0,14.8,129,0.03,0.03,0.0,0.17,303,0,0,1.8,1.6,2025-04-05T14:00:00Z,27,7,0,0,0,0,31,0,1626141,0,1,2,2.0,1,-37685,65755,103440,56,False,0,2024-25,31,5.6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,FWD,joão pedro junqueira de jesus,2,83.66666666666667,82.4,4.0,6.4,0.6599999999999995,0.5699999999999997,0.0900000000000001,0.2,0.0,83.16,1.0,5.4399999999999995,3.9199999999999995,6.299999999999997,5.25,1,0,0
Marc Cucurella Saseta,DEF,Chelsea,3.2,0,0,2,0,10.3,163,0.0,0.0,0.0,0.66,302,0,0,1.2,1.2,2025-04-06T13:00:00Z,13,4,0,0,0,0,31,0,1198342,0,0,0,0.0,1,102179,132510,30331,53,False,0,2024-25,31,5.3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,DEF,marc cucurella saseta,2,90.0,90.0,7.333333333333333,7.6,0.1539999999999991,0.11599999999999991,0.03800000000000005,0.6,0.0,90.0,1.0,7.986666666666667,3.7099999999999995,6.1699999999999955,5.57,1,0,0
Matz Sels,GK,Nott'm Forest,4.5,0,0,13,0,0.0,443,0.0,0.0,0.0,3.03,301,2,0,4.7,47.2,2025-04-05T16:30:00Z,90,2,0,0,0,0,31,6,2133615,1,1,2,0.0,3,26697,88986,62289,51,False,0,2024-25,31,5.1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,GK,matz sels,2,90.0,90.0,5.666666666666667,4.6,0.001999999999999134,0.0,0.002000000000000022,0.6,2.2,90.0,1.0,6.573333333333334,3.5699999999999994,5.409999999999996,5.51,1,0,0
Mitoma Kaoru,MID,Brighton,1.7,0,0,8,0,17.1,136,0.01,0.04,0.03,0.44,303,2,0,2.6,2.6,2025-04-05T14:00:00Z,62,7,0,0,0,0,31,0,989025,1,1,2,6.0,2,-69984,20021,90005,65,False,0,2024-25,31,6.5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,MID,mitoma kaoru,2,85.66666666666667,85.0,1.6666666666666667,3.0,0.49799999999999917,0.44399999999999984,0.05400000000000009,0.2,0.0,85.4,1.0,3.9333333333333336,4.55,5.489999999999996,5.25,1,0,0
Mohamed Salah,MID,Liverpool,3.5,0,0,2,0,30.7,328,0.1,0.54,0.44,0.74,305,3,0,4.6,6.8,2025-04-06T13:00:00Z,90,9,0,0,0,0,31,0,8206662,1,2,3,8.0,2,49851,70383,20532,138,False,0,2024-25,31,13.8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,MID,mohamed salah,2,90.0,90.0,8.0,10.0,0.7839999999999988,0.5639999999999998,0.22000000000000003,0.6,0.0,90.0,1.0,11.920000000000002,9.66,6.919999999999995,7.46,1,0,1
