name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Aaron Wan-Bissaka,DEF,West Ham,7.0,0,0,0,0,21.3,388,0.2,0.24,0.04,1.67,137,3,0,4.3,16.6,2024-12-03T20:15:00Z,90,11,0,0,0,0,14,0,533743,1,1,3,5.0,1,293070,298527,5457,45,False,0,2024-25,14,4.5,False,,,,,,,,,,,,DEF,aaron wan-bissaka,2,82.0,85.2,9.0,6.0,0.126,0.10400000000000001,0.02200000000000002,0.4,0.0,83.28,1.0,9.0,3.15,5.23,4.33,0,0,0
André Onana,GK,Man Utd,4.0,0,0,13,0,0.0,383,0.0,0.0,0.0,2.16,131,2,0,3.6,35.6,2024-12-04T20:15:00Z,90,1,0,0,0,0,14,4,1060306,1,0,2,0.0,2,10198,58860,48662,52,False,0,2024-25,14,5.2,False,,,,,,,,,,,,GK,andré onana,2,90.0,90.0,6.0,4.2,0.0,0.0,0.0,0.4,3.0,90.0,1.0,6.880000000000001,3.6399999999999997,4.6,4.8,1,0,0
Brennan Johnson,MID,Spurs,5.5,0,0,9,0,15.8,491,0.03,0.03,0.0,3.31,133,1,0,2.3,5.0,2024-12-05T20:15:00Z,90,3,0,0,0,0,14,0,1074745,1,0,1,2.0,2,82470,126753,44283,67,False,0,2024-25,14,6.7,False,,,,,,,,,,,,MID,brennan johnson,2,66.66666666666667,76.0,6.0,5.4,0.6359999999999996,0.6139999999999999,0.022000000000000245,0.0,0.0,70.4,0.8800000000000001,7.48,4.1272,6.179999999999998,5.63,1,0,0
Bruno Borges Fernandes,MID,Man Utd,6.5,0,0,12,0,34.0,366,0.14,0.14,0.0,2.16,131,2,0,5.5,20.6,2024-12-04T20:15:00Z,90,1,0,0,0,0,14,0,1685323,1,0,2,0.0,2,-101990,83543,185533,85,False,0,2024-25,14,8.5,False,,,,,,,,,,,,MID,bruno borges fernandes,2,81.66666666666667,85.0,9.333333333333334,8.0,0.6419999999999997,0.4339999999999999,0.20800000000000024,0.4,0.0,83.0,1.0,10.866666666666667,5.949999999999999,6.209999999999998,5.78,1,0,0
Daniel Muñoz,DEF,Crystal Palace,4.8,0,0,21,1,3.3,211,0.01,0.19,0.18,0.49,136,0,0,1.4,4.4,2024-12-03T19:30:00Z,90,10,0,0,0,0,14,0,201542,1,1,0,6.0,6,24454,29157,4703,47,False,0,2024-25,14,4.7,False,,,,,,,,,,,,DEF,daniel muñoz,2,89.33333333333333,89.6,4.333333333333333,4.2,0.4139999999999997,0.376,0.03800000000000009,0.2,0.0,89.44,1.0,5.346666666666667,3.29,5.869999999999998,5.65,1,0,0
Emerson Palmieri dos Santos,DEF,West Ham,5.2,0,0,-1,0,15.5,520,0.04,0.04,0.0,0.58,137,1,0,2.3,5.8,2024-12-03T20:15:00Z,28,11,0,0,0,0,14,0,114960,0,1,3,2.0,1,49179,51555,2376,44,False,0,2024-25,14,4.4,False,,,,,,,,,,,,DEF,emerson palmieri dos santos,2,76.0,79.2,6.666666666666667,4.4,0.25199999999999967,0.20599999999999982,0.0460000000000002,0.4,0.0,77.28,0.966,7.093333333333334,2.97528,5.859999999999998,5.04,1,0,0
Erling Haaland,FWD,Man City,4.5,1,0,24,1,35.9,351,0.29,0.46,0.17,1.04,138,0,0,9.1,29.0,2024-12-04T19:30:00Z,90,16,0,0,0,0,14,0,5043155,1,0,3,26.0,5,-566900,36849,603749,150,True,0,2024-25,14,15.0,False,,,,,,,,,,,,FWD,erling haaland,2,90.0,90.0,3.0,3.4,1.1319999999999997,1.1199999999999997,0.012000000000000182,0.2,0.0,90.0,1.0,8.4,10.5,8.659999999999998,9.67,1,0,1
Francisco Evanilson de Lima Barbosa,FWD,Bournemouth,5.5,0,0,7,1,21.5,617,0.08,0.67,0.59,0.55,133,0,0,9.0,11.4,2024-12-05T20:15:00Z,84,18,0,0,0,0,14,0,320792,1,0,1,57.0,2,111688,124833,13145,60,True,0,2024-25,14,6.0,False,,,,,,,,,,,,FWD,francisco evanilson de lima barbosa,2,85.33333333333333,71.8,7.333333333333333,7.4,0.5059999999999996,0.4999999999999997,0.006000000000000211,0.2,0.0,79.91999999999999,0.9989999999999999,8.266666666666667,4.195799999999998,5.529999999999998,4.59,0,0,0
Ismaïla Sarr,MID,Crystal Palace,4.8,0,0,5,1,16.0,585,0.05,0.05,0.0,0.49,136,0,0,2.1,1.2,2024-12-03T19:30:00Z,89,10,0,0,0,0,14,0,42657,1,1,0,4.0,2,301,8599,8298,57,False,1,2024-25,14,5.7,False,,,,,,,,,,,,MID,ismaïla sarr,2,88.66666666666667,84.2,5.666666666666667,4.4,0.5779999999999993,0.2919999999999997,0.28600000000000003,0.2,0.0,86.88,1.0,6.813333333333334,3.9899999999999998,5.889999999999997,5.23,1,0,0
Justin Kluivert,MID,Bournemouth,7.5,0,0,6,1,0.8,71,0.0,0.16,0.16,0.47,133,0,0,2.7,8.8,2024-12-05T20:15:00Z,63,18,0,0,0,0,14,0,271772,1,0,1,17.0,3,174898,187463,12565,54,True,0,2024-25,14,5.4,False,,,,,,,,,,,,MID,justin kluivert,2,75.0,73.0,9.666666666666666,6.8,0.7179999999999993,0.6299999999999997,0.08800000000000009,0.4,0.0,74.2,0.9275,9.893333333333334,3.50595,6.589999999999996,6.09,1,0,0
Mohamed Salah,MID,Liverpool,15.5,1,3,59,0,43.3,328,0.24,0.92,0.68,2.09,139,3,2,20.4,89.8,2024-12-04T19:30:00Z,90,15,0,0,0,0,14,0,6485306,1,3,3,71.0,18,317106,329258,12152,132,False,0,2024-25,14,13.2,False,,,,,,,,,,,,MID,mohamed salah,2,87.66666666666667,88.6,13.333333333333334,11.8,1.193999999999999,0.962,0.23200000000000004,0.4,0.0,88.03999999999999,1.0,14.0,9.239999999999998,8.969999999999995,9.72,1,1,0
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,2.8,0,0,-5,0,1.0,436,0.01,0.03,0.02,2.41,138,3,0,1.9,17.2,2024-12-04T19:30:00Z,90,13,0,0,0,0,14,0,378874,1,0,3,1.0,0,57674,75365,17691,46,False,1,2024-25,14,4.6,False,,,,,,,,,,,,DEF,murillo santiago costa dos santos,2,90.0,90.0,5.0,4.6,0.17199999999999896,0.13799999999999996,0.033999999999999996,0.4,0.0,90.0,1.0,5.84,3.2199999999999998,5.4599999999999955,4.71,1,0,0
Nikola Milenković,DEF,Nott'm Forest,1.0,0,0,-13,0,0.0,573,0.0,0.22,0.22,2.41,138,3,0,1.1,0.0,2024-12-04T19:30:00Z,90,13,0,0,0,0,14,0,132315,1,0,3,13.0,0,5524,13272,7748,45,False,1,2024-25,14,4.5,False,,,,,,,,,,,,DEF,nikola milenković,2,90.0,90.0,2.6666666666666665,3.0,0.14999999999999894,0.11999999999999995,0.029999999999999943,0.4,0.0,90.0,1.0,3.9333333333333336,3.15,5.349999999999994,4.55,0,0,0
Yoane Wissa,FWD,Brentford,6.2,0,0,3,0,11.3,110,0.01,0.06,0.05,1.7,132,3,0,1.4,0.0,2024-12-04T20:15:00Z,70,2,0,0,0,0,14,0,1028869,1,1,3,4.0,2,68172,141044,72872,62,False,0,2024-25,14,6.2,False,,,,,,,,,,,,FWD,yoane wissa,2,83.66666666666667,82.4,7.666666666666667,7.0,0.7499999999999989,0.728,0.022000000000000026,0.4,0.0,83.16,1.0,8.613333333333333,4.34,6.749999999999995,5.95,1,0,0
Łukasz Fabiański,GK,West Ham,4.0,0,0,1,0,0.0,521,0.0,0.0,0.0,1.67,137,3,0,2.9,29.4,2024-12-03T20:15:00Z,90,11,0,0,0,0,14,3,2094180,1,1,3,0.0,2,35051,56343,21292,41,False,0,2024-25,14,4.1,False,,,,,,,,,,,,GK,łukasz fabiański,2,90.0,90.0,4.666666666666667,3.8,0.0,0.0,0.0,0.4,3.0,90.0,1.0,5.373333333333334,2.8699999999999997,4.6,4.49,0,0,0
