name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
André Onana,GK,Man Utd,1.2,0,0,9,0,0.0,383,0.0,0.0,0.0,1.11,95,1,0,1.3,13.2,2024-11-03T16:30:00Z,90,6,0,0,0,0,10,2,757291,1,1,1,0.0,2,-8441,30721,39162,50,True,0,2024-25,10,5.0,False,,,,,,,,,,,,GK,andré onana,2,90.0,90.0,3.0,4.2,0.03799999999999969,0.0,0.03800000000000013,0.4,2.8,90.0,1.0,4.4,3.5,4.789999999999999,4.74,1,0,0
Brennan Johnson,MID,Spurs,4.2,0,1,30,0,2.5,491,0.03,0.62,0.59,1.86,99,1,1,8.4,38.6,2024-11-03T14:00:00Z,90,2,0,0,0,0,10,0,1042042,1,1,4,43.0,8,-89997,81662,171659,67,True,0,2024-25,10,6.7,False,,,,,,,,,,,,MID,brennan johnson,2,90.0,82.8,3.3333333333333335,5.6,0.7239999999999996,0.6619999999999998,0.062000000000000256,0.2,0.0,87.12,1.0,5.346666666666668,4.6899999999999995,6.619999999999998,6.78,1,0,0
Bryan Mbeumo,MID,Brentford,6.7,0,0,8,1,2.1,99,0.01,0.01,0.0,0.9,92,0,0,0.6,3.4,2024-11-04T20:00:00Z,86,9,0,0,0,0,10,0,4324739,1,1,2,0.0,3,620628,667099,46471,78,False,0,2024-25,10,7.8,False,,,,,,,,,,,,MID,bryan mbeumo,2,90.0,90.0,8.333333333333334,8.4,0.7639999999999998,0.534,0.2300000000000002,0.0,0.0,90.0,1.0,9.786666666666669,5.46,6.8199999999999985,6.75,1,0,0
Cole Palmer,MID,Chelsea,5.5,0,1,25,0,37.8,182,0.28,0.51,0.23,1.98,95,1,0,6.7,13.4,2024-11-03T16:30:00Z,90,14,0,0,0,0,10,0,6002657,1,1,1,16.0,3,192933,252006,59073,110,False,0,2024-25,10,11.0,False,,,,,,,,,,,,MID,cole palmer,2,90.0,84.6,6.0,10.2,0.9599999999999994,0.73,0.23000000000000015,0.2,0.0,87.84,1.0,9.200000000000001,7.699999999999999,7.799999999999997,7.94,1,1,0
Dean Henderson,GK,Crystal Palace,4.3,0,0,9,0,0.0,201,0.0,0.0,0.0,1.53,100,2,0,2.7,26.8,2024-11-02T17:30:00Z,90,20,0,0,0,0,10,4,1132023,1,2,2,0.0,2,34292,59704,25412,44,False,0,2024-25,10,4.4,False,,,,,,,,,,,,GK,dean henderson,2,90.0,90.0,4.666666666666667,4.8,0.001999999999999645,0.001999999999999956,0.0,0.4,3.6,90.0,1.0,5.493333333333334,3.08,4.609999999999998,4.71,0,0,0
Diogo Dalot Teixeira,DEF,Man Utd,0.5,0,0,4,0,0.9,369,0.01,0.01,0.0,1.11,95,1,0,2.0,19.0,2024-11-03T16:30:00Z,90,6,0,0,0,0,10,0,1082947,1,1,1,0.0,1,-13637,60576,74213,51,True,1,2024-25,10,5.1,False,,,,,,,,,,,,DEF,diogo dalot teixeira,2,90.0,90.0,2.6666666666666665,3.4,0.1939999999999996,0.10999999999999992,0.08400000000000012,0.4,0.0,90.0,1.0,4.173333333333334,3.5699999999999994,5.5699999999999985,4.7,1,0,0
Emerson Palmieri dos Santos,DEF,West Ham,0.7,0,0,-2,0,6.5,520,0.13,0.13,0.0,1.67,97,3,0,2.4,15.2,2024-11-02T15:00:00Z,78,16,0,0,0,0,10,0,57526,1,0,3,2.0,1,-897,1432,2329,44,False,0,2024-25,10,4.4,False,,,,,,,,,,,,DEF,emerson palmieri dos santos,2,87.33333333333333,75.8,1.0,0.8,0.37399999999999967,0.17799999999999983,0.1960000000000002,0.0,0.0,82.72,1.0,2.5600000000000005,3.08,4.869999999999998,4.6,0,0,0
Facundo Buonanotte,MID,Leicester,3.0,0,0,17,0,33.0,117,0.08,0.31,0.23,1.0,93,1,0,9.3,17.8,2024-11-02T15:00:00Z,90,10,0,0,0,0,10,0,337772,1,1,1,42.0,1,91153,110647,19494,51,False,1,2024-25,10,5.1,False,,,,,,,,,,,,MID,facundo buonanotte,2,87.0,75.8,6.333333333333333,4.6,0.49199999999999966,0.39599999999999974,0.09600000000000017,0.2,0.0,82.52,1.0,7.1066666666666665,3.5699999999999994,5.459999999999998,4.91,0,0,0
Kai Havertz,FWD,Arsenal,2.7,0,0,4,0,11.8,4,0.42,0.42,0.0,0.53,96,1,0,2.1,5.6,2024-11-02T12:30:00Z,90,15,0,0,0,0,10,0,1625586,1,0,1,4.0,1,-158755,45811,204566,81,False,1,2024-25,10,8.1,False,,,,,,,,,,,,FWD,kai havertz,2,90.0,90.0,4.0,4.0,0.6999999999999991,0.5859999999999999,0.11400000000000003,0.0,0.0,90.0,1.0,6.44,5.669999999999999,6.499999999999996,5.73,1,0,0
Leif Davis,DEF,Ipswich,4.3,0,2,24,0,40.6,267,0.22,0.31,0.09,1.55,93,1,1,11.6,56.0,2024-11-02T15:00:00Z,90,11,0,0,0,0,10,0,243713,1,1,1,19.0,10,942,16479,15537,45,True,0,2024-25,10,4.5,False,,,,,,,,,,,,DEF,leif davis,2,90.0,90.0,1.0,1.4,0.33199999999999913,0.07799999999999987,0.254,0.0,0.0,90.0,1.0,2.6,3.15,4.659999999999996,4.25,0,0,0
