name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Alexander Isak,FWD,Newcastle,9.3,0,2,32,1,50.4,401,0.11,1.04,0.93,0.34,177,0,1,17.6,44.2,2024-12-26T15:00:00Z,90,2,0,0,0,0,18,0,4570901,1,0,3,81.0,8,1187053,1217782,30729,90,True,0,2024-25,18,9.0,False,,,,,,,,,,,,FWD,alexander isak,2,78.0,69.0,12.0,9.6,0.9739999999999996,0.712,0.262,0.4,0.0,74.4,0.93,13.200000000000001,5.859,7.869999999999998,6.17,1,0,0
Ashley Young,DEF,Everton,0.0,0,0,0,0,0.0,238,0.0,0.0,0.0,0.0,176,0,0,0.0,0.0,2024-12-26T12:30:00Z,0,13,0,0,0,0,18,0,381734,0,1,1,0.0,0,-26302,44660,70962,47,False,0,2024-25,18,4.7,False,,,,,,,,,,,,DEF,ashley young,2,84.0,82.8,8.333333333333334,6.6,0.06799999999999974,0.018000000000000044,0.05000000000000023,0.8,0.0,83.52,1.0,8.546666666666669,3.29,6.539999999999999,4.84,1,0,0
Cole Palmer,MID,Chelsea,9.7,0,3,40,0,23.6,182,0.2,0.48,0.28,1.78,174,2,1,11.3,47.4,2024-12-26T15:00:00Z,90,9,0,0,0,0,18,0,7335877,1,2,1,42.0,10,277236,332682,55446,113,True,0,2024-25,18,11.3,False,,,,,,,,,,,,MID,cole palmer,2,90.0,86.6,8.0,9.0,1.1719999999999995,0.826,0.3460000000000002,0.4,0.0,88.64,1.0,10.920000000000002,7.91,8.859999999999998,9.21,1,0,1
Dominik Szoboszlai,MID,Liverpool,5.6,0,0,-3,0,2.6,336,0.03,0.03,0.0,0.0,175,0,0,0.0,0.0,2024-12-26T20:00:00Z,12,11,0,0,0,0,18,0,239968,0,1,3,0.0,0,72626,79706,7080,63,True,1,2024-25,18,6.3,False,,,,,,,,,,,,MID,dominik szoboszlai,2,63.666666666666664,74.2,6.666666666666667,6.6,0.7439999999999996,0.44399999999999984,0.30000000000000016,0.2,0.0,67.88,0.8484999999999999,7.8533333333333335,3.741884999999999,6.719999999999998,5.38,1,0,0
Jamie Vardy,FWD,Leicester,2.2,0,0,0,0,0.0,306,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2024-12-26T20:00:00Z,0,12,0,0,0,0,18,0,916751,0,1,3,0.0,0,-166033,43723,209756,56,False,0,2024-25,18,5.6,False,,,,,,,,,,,,FWD,jamie vardy,2,79.33333333333333,72.0,5.0,4.8,0.5579999999999992,0.3739999999999998,0.18400000000000014,0.0,0.0,76.39999999999999,0.9549999999999998,6.24,3.743599999999999,5.789999999999996,4.35,0,0,0
Jarrod Bowen,MID,West Ham,5.8,0,0,25,1,17.3,514,0.06,0.94,0.88,1.4,179,0,1,10.8,30.0,2024-12-26T15:00:00Z,90,17,0,0,0,0,18,0,817320,1,1,0,61.0,8,47792,98484,50692,75,False,0,2024-25,18,7.5,False,,,,,,,,,,,,MID,jarrod bowen,2,90.0,90.0,6.666666666666667,4.8,0.6219999999999992,0.32599999999999973,0.29600000000000015,0.0,0.0,90.0,1.0,8.333333333333334,5.25,6.109999999999996,5.61,1,0,0
Jhon Durán,FWD,Aston Villa,3.2,0,0,-9,0,0.8,38,0.0,0.0,0.0,0.29,177,3,0,0.0,0.0,2024-12-26T15:00:00Z,31,15,0,0,0,1,18,0,581148,1,0,3,2.0,-2,223247,243069,19822,59,False,0,2024-25,18,5.9,False,,,,,,,,,,,,FWD,jhon durán,2,69.66666666666667,51.6,6.666666666666667,4.2,0.5319999999999994,0.5239999999999998,0.008000000000000177,0.4,0.0,62.440000000000005,0.7805000000000001,7.693333333333334,3.2234650000000005,5.659999999999997,4.08,0,0,0
Jordan Pickford,GK,Everton,5.5,0,1,22,0,0.0,235,0.0,0.0,0.0,2.09,176,1,0,5.5,55.0,2024-12-26T12:30:00Z,90,13,0,0,1,0,18,4,1175818,1,1,1,0.0,9,86402,110024,23622,49,False,0,2024-25,18,4.9,False,,,,,,,,,,,,GK,jordan pickford,2,90.0,90.0,7.0,5.4,0.003999999999999333,0.0,0.00400000000000011,0.8,2.8,90.0,1.0,7.5600000000000005,3.43,6.219999999999997,5.62,1,0,0
Joško Gvardiol,DEF,Man City,3.2,0,0,-1,0,8.1,350,0.06,0.73,0.67,0.63,176,1,0,4.6,1.4,2024-12-26T12:30:00Z,90,8,0,0,0,0,18,0,2462325,1,1,1,36.0,2,-156164,73799,229963,60,True,0,2024-25,18,6.0,False,,,,,,,,,,,,DEF,joško gvardiol,2,90.0,72.0,2.6666666666666665,2.8,0.23799999999999927,0.21999999999999975,0.01800000000000011,0.2,0.0,82.8,1.0,4.533333333333333,4.199999999999999,4.989999999999996,4.73,0,0,0
Justin Kluivert,MID,Bournemouth,6.3,0,0,1,1,33.0,71,0.05,0.16,0.11,0.4,172,0,0,5.0,2.6,2024-12-26T15:00:00Z,71,7,0,0,0,0,18,0,599765,1,0,0,14.0,2,149018,182469,33451,55,True,1,2024-25,18,5.5,False,,,,,,,,,,,,MID,justin kluivert,2,72.66666666666667,71.4,4.333333333333333,7.2,0.7959999999999992,0.7599999999999998,0.03600000000000009,0.6,0.0,72.16,0.9019999999999999,5.666666666666667,3.4726999999999992,6.979999999999996,6.71,1,0,0
Kepa Arrizabalaga,GK,Bournemouth,5.0,0,1,29,1,0.0,152,0.0,0.0,0.0,0.45,172,0,0,3.3,33.4,2024-12-26T15:00:00Z,90,7,0,0,0,0,18,4,171824,1,0,0,0.0,8,55749,60659,4910,45,True,0,2024-25,18,4.5,False,,,,,,,,,,,,GK,kepa arrizabalaga,2,90.0,90.0,4.666666666666667,4.4,0.0,0.0,0.0,0.4,3.6,90.0,1.0,5.533333333333334,3.15,4.6,4.69,0,0,0
