name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Alexander Isak,FWD,Newcastle,5.7,0,0,8,0,2.3,401,0.0,0.04,0.04,1.9,247,4,0,1.3,1.8,2025-02-15T15:00:00Z,89,13,0,0,0,0,25,0,6545625,1,0,4,9.0,2,-298525,99648,398173,95,False,0,2024-25,25,9.5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,FWD,alexander isak,2,86.0,84.0,5.666666666666667,8.0,0.9039999999999999,0.756,0.14800000000000005,0.2,0.0,85.2,1.0,8.333333333333334,6.6499999999999995,7.52,6.6,1,0,0
Alisson Ramses Becker,GK,Liverpool,8.4,0,0,2,0,0.0,310,0.0,0.0,0.0,0.73,282,2,0,0.8,7.6,2025-02-19T19:30:00Z,90,2,0,0,0,0,25,1,1085794,1,2,2,0.0,1,48927,75365,26438,55,False,0,2024-25,25,5.5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,GK,alisson ramses becker,2,90.0,90.0,4.333333333333333,4.8,0.0,0.0,0.0,0.4,3.4,90.0,1.0,5.666666666666667,3.8499999999999996,4.6,5.06,0,0,0
Amad Diallo,MID,Man Utd,1.7,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,249,0,0,0.0,0.0,2025-02-16T16:30:00Z,0,18,0,0,0,0,25,0,2264139,0,0,1,0.0,0,-398305,62804,461109,56,False,0,2024-25,25,5.6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,MID,amad diallo,2,90.0,90.0,2.3333333333333335,7.2,0.6219999999999999,0.35400000000000004,0.26800000000000007,0.2,0.0,90.0,1.0,4.1066666666666665,3.9199999999999995,6.109999999999999,5.68,0,0,0
Bryan Mbeumo,MID,Brentford,4.0,0,0,19,1,38.3,99,0.25,0.67,0.42,0.82,250,0,0,7.5,14.8,2025-02-15T15:00:00Z,90,19,0,0,0,0,25,0,3951274,1,1,0,22.0,3,22002,209926,187924,79,False,0,2024-25,25,7.9,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,MID,bryan mbeumo,2,90.0,90.0,3.6666666666666665,6.4,0.9079999999999998,0.6359999999999999,0.27200000000000024,0.2,0.0,90.0,1.0,6.093333333333334,5.53,7.539999999999999,7.62,1,1,0
Daniel Muñoz,DEF,Crystal Palace,5.3,0,0,8,0,15.3,211,0.03,0.09,0.06,0.96,243,2,0,5.3,18.8,2025-02-15T17:30:00Z,90,8,0,0,0,0,25,0,849965,1,2,1,19.0,1,117686,130764,13078,48,True,0,2024-25,25,4.8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,DEF,daniel muñoz,2,90.0,90.0,7.0,5.8,0.2839999999999997,0.024,0.2600000000000001,0.6,0.0,90.0,1.0,7.5200000000000005,3.36,6.8199999999999985,5.79,1,0,0
Jack Moorhouse,MID,Man Utd,1.2,0,0,0,0,0.0,778,0.0,0.0,0.0,0.0,249,0,0,0.0,0.0,2025-02-16T16:30:00Z,0,18,0,0,0,0,25,0,0,0,0,1,0.0,0,0,0,0,45,False,0,2024-25,25,4.5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,MID,jack moorhouse,2,84.0,86.25,5.5,6.5,0.6624999999999991,0.5574999999999996,0.10500000000000011,0.75,0.0,84.9,1.0,6.2,3.15,6.312499999999996,6.44,1,0,0
Jean-Philippe Mateta,FWD,Crystal Palace,7.3,0,1,33,0,32.0,207,0.5,1.24,0.74,0.96,243,2,1,10.8,43.8,2025-02-15T17:30:00Z,90,8,0,0,0,0,25,0,853679,1,2,1,32.0,7,237409,267384,29975,73,True,0,2024-25,25,7.3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,FWD,jean-philippe mateta,2,89.66666666666667,87.4,9.333333333333334,8.8,1.0159999999999993,0.8819999999999997,0.13400000000000017,0.6,0.0,88.76,1.0,10.386666666666667,5.109999999999999,8.079999999999997,7.45,1,0,1
Joško Gvardiol,DEF,Man City,4.7,0,0,27,1,15.5,350,0.03,0.03,0.0,0.48,247,0,0,2.7,7.0,2025-02-15T15:00:00Z,86,15,0,0,0,0,25,0,2078852,1,0,4,4.0,6,-45458,56494,101952,59,True,0,2024-25,25,5.9,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,DEF,joško gvardiol,2,90.0,90.0,4.666666666666667,3.4,0.3299999999999993,0.2939999999999997,0.03600000000000011,0.2,0.0,90.0,1.0,6.093333333333334,4.13,5.449999999999997,5.45,1,0,0
Justin Kluivert,MID,Bournemouth,7.7,1,0,22,0,51.9,71,0.08,0.1,0.02,0.46,248,1,0,8.1,26.0,2025-02-15T15:00:00Z,76,17,0,0,0,0,25,0,2814361,1,3,1,3.0,5,973070,1016859,43789,59,False,0,2024-25,25,5.9,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,MID,justin kluivert,2,89.0,80.8,12.333333333333334,9.6,0.6499999999999991,0.5119999999999998,0.13800000000000007,0.4,0.0,85.72,1.0,12.226666666666667,4.13,6.249999999999996,6.12,1,0,0
Marc Cucurella Saseta,DEF,Chelsea,1.8,0,0,6,0,18.1,163,0.06,0.06,0.0,1.42,242,3,0,4.2,20.0,2025-02-14T20:00:00Z,90,5,0,0,0,0,25,0,689424,1,0,3,4.0,1,-18168,17074,35242,51,False,0,2024-25,25,5.1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,DEF,marc cucurella saseta,2,90.0,90.0,4.0,3.0,0.2879999999999991,0.22399999999999992,0.06400000000000004,0.0,0.0,90.0,1.0,5.24,3.5699999999999994,4.439999999999996,4.59,0,0,0
