name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Alexander Isak,FWD,Newcastle,8.3,0,3,92,1,29.7,401,0.2,1.73,1.53,0.63,166,0,3,23.4,111.4,2024-12-21T15:00:00Z,72,10,0,0,0,0,17,0,3361670,1,4,0,93.0,17,677156,690922,13766,88,False,0,2024-25,17,8.8,False,,,,,,,,,,,,FWD,alexander isak,2,84.0,72.6,10.0,6.6,0.7759999999999998,0.548,0.22800000000000004,0.2,0.0,79.44,0.993,11.52,6.11688,6.879999999999999,5.5,1,0,0
Cole Palmer,MID,Chelsea,8.3,0,0,13,1,41.1,182,0.33,0.41,0.08,1.03,164,0,0,6.0,9.4,2024-12-22T14:00:00Z,90,8,0,0,0,0,17,0,7040008,1,0,0,9.0,3,154579,178527,23948,112,False,0,2024-25,17,11.2,False,,,,,,,,,,,,MID,cole palmer,2,86.0,86.6,9.333333333333334,8.8,1.3019999999999996,0.9879999999999999,0.31400000000000017,0.2,0.0,86.24000000000001,1.0,11.946666666666667,7.839999999999999,9.509999999999998,9.85,1,0,1
Daniel Muñoz,DEF,Crystal Palace,0.0,0,0,0,0,0.0,211,0.0,0.0,0.0,0.0,163,0,0,0.0,0.0,2024-12-21T17:30:00Z,0,1,0,0,0,0,17,0,283616,0,5,1,0.0,0,-41425,21966,63391,47,True,0,2024-25,17,4.7,False,,,,,,,,,,,,DEF,daniel muñoz,2,90.0,90.0,4.666666666666667,5.2,0.3219999999999997,0.28600000000000003,0.03600000000000009,0.2,0.0,90.0,1.0,5.613333333333334,3.29,5.409999999999998,4.95,1,0,0
David Raya Martin,GK,Arsenal,4.7,0,0,13,0,0.0,15,0.0,0.0,0.0,1.59,163,1,0,3.6,36.2,2024-12-21T17:30:00Z,90,7,0,0,0,0,17,5,3419667,1,5,1,0.0,3,51382,95249,43867,56,False,0,2024-25,17,5.6,False,,,,,,,,,,,,GK,david raya martin,2,90.0,90.0,4.666666666666667,4.4,0.0,0.0,0.0,0.6,1.2,90.0,1.0,5.973333333333334,3.9199999999999995,5.4,5.39,0,0,0
Enzo Fernández,MID,Chelsea,7.7,0,0,23,1,40.0,168,0.24,0.34,0.1,1.03,164,0,0,7.3,20.0,2024-12-22T14:00:00Z,90,8,0,0,0,0,17,0,1096866,1,0,0,13.0,3,210389,245518,35129,51,False,0,2024-25,17,5.1,False,,,,,,,,,,,,MID,enzo fernández,2,90.0,90.0,6.333333333333333,8.0,0.5859999999999996,0.24999999999999986,0.33600000000000013,0.2,0.0,90.0,1.0,7.1066666666666665,3.5699999999999994,5.929999999999998,5.18,1,0,0
Francisco Evanilson de Lima Barbosa,FWD,Bournemouth,3.7,0,0,10,1,7.1,617,0.12,0.16,0.04,1.51,168,0,0,2.0,5.4,2024-12-22T14:00:00Z,70,14,0,0,0,0,17,0,435471,1,3,0,7.0,2,-68875,18764,87639,61,False,0,2024-25,17,6.1,False,,,,,,,,,,,,FWD,francisco evanilson de lima barbosa,2,78.66666666666667,80.4,2.0,4.0,0.45999999999999963,0.3779999999999997,0.08200000000000021,0.4,0.0,79.36000000000001,0.9920000000000002,4.04,4.2358400000000005,5.299999999999998,4.09,0,0,0
Ismaïla Sarr,MID,Crystal Palace,6.7,0,0,29,0,12.9,585,0.1,0.57,0.47,2.87,163,5,1,12.1,49.2,2024-12-21T17:30:00Z,90,1,0,0,0,0,17,0,60332,1,5,1,59.0,7,23078,26681,3603,57,True,0,2024-25,17,5.7,False,,,,,,,,,,,,MID,ismaïla sarr,2,85.0,86.8,7.0,7.2,0.6039999999999993,0.3799999999999996,0.22400000000000006,0.2,0.0,85.72,1.0,7.880000000000001,3.9899999999999998,6.019999999999996,5.51,1,0,0
Jordan Pickford,GK,Everton,4.9,0,1,26,1,0.0,235,0.0,0.0,0.0,0.86,164,0,0,2.6,26.4,2024-12-22T14:00:00Z,90,6,0,0,0,0,17,4,1078706,1,0,0,0.0,7,38310,59752,21442,49,True,1,2024-25,17,4.9,False,,,,,,,,,,,,GK,jordan pickford,2,90.0,90.0,4.666666666666667,6.2,0.003999999999999333,0.0,0.00400000000000011,0.8,3.2,90.0,1.0,5.693333333333334,3.43,6.219999999999997,5.75,1,0,0
Joško Gvardiol,DEF,Man City,2.8,0,0,-4,0,3.4,350,0.02,0.37,0.35,1.67,161,2,0,1.2,2.6,2024-12-21T12:30:00Z,90,2,0,0,0,0,17,0,2611894,1,1,2,6.0,0,-18448,67580,86028,61,False,1,2024-25,17,6.1,False,,,,,,,,,,,,DEF,joško gvardiol,2,90.0,72.0,4.666666666666667,2.8,0.3379999999999993,0.20999999999999974,0.12800000000000009,0.2,0.0,82.8,1.0,6.173333333333334,4.27,5.489999999999996,4.98,1,0,0
Jurriën Timber,DEF,Arsenal,5.5,0,0,6,0,2.7,6,0.02,0.02,0.0,1.55,163,1,0,1.4,7.0,2024-12-21T17:30:00Z,85,7,0,0,0,0,17,0,839136,1,5,1,4.0,1,74387,103006,28619,57,False,1,2024-25,17,5.7,False,,,,,,,,,,,,DEF,jurriën timber,2,90.0,89.4,7.333333333333333,5.8,0.1539999999999993,0.06199999999999969,0.09200000000000008,0.6,0.0,89.76,1.0,8.146666666666668,3.9899999999999998,6.169999999999996,5.38,1,0,0
Justin Kluivert,MID,Bournemouth,6.3,0,0,22,1,3.1,71,0.01,0.85,0.84,1.59,168,0,1,5.5,27.6,2024-12-22T14:00:00Z,77,14,0,0,0,0,17,0,439729,1,3,0,24.0,8,-72507,24769,97276,55,False,0,2024-25,17,5.5,False,,,,,,,,,,,,MID,justin kluivert,2,68.0,70.8,2.6666666666666665,6.0,0.6759999999999993,0.6359999999999997,0.04000000000000009,0.4,0.0,69.12,0.8640000000000001,4.333333333333334,3.3264,6.379999999999996,5.7,1,0,0
Liam Delap,FWD,Ipswich,0.0,0,0,0,0,0.0,268,0.0,0.0,0.0,0.0,166,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,15,0,0,0,0,17,0,360707,0,4,0,0.0,0,-154423,3740,158163,56,True,0,2024-25,17,5.6,False,,,,,,,,,,,,FWD,liam delap,2,80.33333333333333,82.2,1.3333333333333333,1.6,0.5579999999999992,0.39999999999999986,0.15799999999999995,0.2,0.0,81.08,1.0,3.3066666666666666,3.9199999999999995,5.789999999999996,4.54,0,0,0
