name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Alisson Ramses Becker,GK,Liverpool,2.2,0,0,0,0,0.0,310,0.0,0.0,0.0,0.0,46,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,3,0,0,0,0,5,0,1276919,0,0,3,0.0,0,-129360,65600,194960,55,True,0,2024-25,5,5.5,False,,,,,,,,,,,,GK,alisson ramses becker,2,90.0,90.0,5.333333333333333,5.8,0.0,0.0,0.0,0.8,2.2,90.0,1.0,6.466666666666667,3.8499999999999996,6.2,5.68,0,0,0
Andrew Robertson,DEF,Liverpool,5.3,0,0,33,1,24.1,335,0.02,0.1,0.08,1.08,46,0,0,4.0,12.2,2024-09-21T14:00:00Z,90,3,0,0,0,0,5,0,810736,1,0,3,4.0,6,16778,60027,43249,60,True,0,2024-25,5,6.0,False,,,,,,,,,,,,DEF,andrew robertson,2,82.0,82.8,4.333333333333333,5.4,0.3119999999999997,0.06000000000000007,0.25200000000000017,0.8,0.0,82.32,1.0,5.866666666666667,4.199999999999999,7.759999999999999,5.91,1,0,0
Antoine Semenyo,MID,Bournemouth,3.0,0,0,9,0,3.2,78,0.01,0.36,0.35,1.65,46,3,0,5.1,8.6,2024-09-21T14:00:00Z,69,12,0,0,0,0,5,0,622698,1,0,3,39.0,2,16404,77210,60806,56,False,0,2024-25,5,5.6,False,,,,,,,,,,,,MID,antoine semenyo,2,90.0,90.0,4.0,4.2,0.6199999999999998,0.29000000000000004,0.3300000000000002,0.0,0.0,90.0,1.0,5.4399999999999995,3.9199999999999995,6.099999999999999,5.51,1,0,0
Chris Wood,FWD,Nott'm Forest,5.0,0,2,32,0,0.3,447,0.0,0.79,0.79,0.87,42,2,1,5.1,33.4,2024-09-22T13:00:00Z,71,5,0,0,0,0,5,0,772333,1,2,2,17.0,8,58689,121060,62371,61,False,0,2024-25,5,6.1,False,,,,,,,,,,,,FWD,chris wood,2,81.33333333333333,78.6,4.0,6.8,0.5399999999999996,0.514,0.0260000000000002,0.6,0.0,80.24,1.0,5.640000000000001,4.27,5.6999999999999975,4.69,0,0,0
Cristian Romero,DEF,Spurs,4.8,0,0,14,0,2.4,498,0.03,0.1,0.07,0.8,49,1,0,5.7,19.4,2024-09-21T14:00:00Z,90,4,0,0,0,0,5,0,1079613,1,1,3,35.0,2,42840,86862,44022,51,True,0,2024-25,5,5.1,False,,,,,,,,,,,,DEF,cristian romero,2,90.0,90.0,5.666666666666667,5.0,0.2999999999999996,0.22200000000000003,0.07800000000000012,0.4,0.0,90.0,1.0,6.573333333333334,3.5699999999999994,6.099999999999998,5.55,1,0,0
David Raya Martin,GK,Arsenal,6.2,0,0,21,0,0.0,15,0.0,0.0,0.0,2.16,47,2,0,6.3,63.0,2024-09-22T15:30:00Z,90,13,0,0,0,0,5,9,2945014,1,2,2,0.0,4,76246,157350,81104,55,False,0,2024-25,5,5.5,False,,,,,,,,,,,,GK,david raya martin,2,90.0,90.0,7.0,6.2,0.001999999999999645,0.0,0.002000000000000089,0.6,3.0,90.0,1.0,7.800000000000001,3.8499999999999996,5.409999999999998,5.95,1,0,0
Diogo Dalot Teixeira,DEF,Man Utd,7.0,0,3,35,1,35.8,369,0.23,0.23,0.0,1.01,43,0,0,6.0,22.6,2024-09-21T16:30:00Z,90,7,0,0,0,0,5,0,878999,1,0,0,2.0,9,72324,104530,32206,50,False,0,2024-25,5,5.0,False,,,,,,,,,,,,DEF,diogo dalot teixeira,2,90.0,90.0,4.333333333333333,7.0,0.22599999999999962,0.10999999999999992,0.11600000000000013,0.6,0.0,90.0,1.0,5.466666666666667,3.5,6.529999999999998,5.86,1,0,0
Eberechi Eze,MID,Crystal Palace,4.2,0,0,8,1,32.1,199,0.13,0.63,0.5,1.7,43,0,0,6.6,11.2,2024-09-21T16:30:00Z,90,14,0,0,0,0,5,0,2536985,1,0,0,23.0,3,-159290,74889,234179,69,True,0,2024-25,5,6.9,False,,,,,,,,,,,,MID,eberechi eze,2,90.0,89.4,4.666666666666667,6.8,0.5079999999999997,0.356,0.15200000000000014,0.2,0.0,89.76,1.0,6.493333333333334,4.83,5.539999999999998,5.2,0,0,0
Erling Haaland,FWD,Man City,14.0,0,3,33,0,0.5,351,0.02,0.83,0.81,0.65,47,2,1,15.7,42.2,2024-09-22T15:30:00Z,90,1,0,0,0,0,5,0,7253417,1,2,2,114.0,9,274627,329275,54648,153,True,0,2024-25,5,15.3,False,,,,,,,,,,,,FWD,erling haaland,2,89.66666666666667,89.8,15.666666666666666,11.2,1.1619999999999997,1.1279999999999997,0.03400000000000018,0.2,0.0,89.72,1.0,14.0,10.709999999999999,8.809999999999999,9.73,1,1,0
James Maddison,MID,Spurs,5.2,1,3,48,0,46.3,494,1.08,2.0,0.92,0.8,49,1,1,16.2,59.6,2024-09-21T14:00:00Z,87,4,0,0,0,0,5,0,430205,1,1,3,56.0,12,-11791,28364,40155,75,True,1,2024-25,5,7.5,False,,,,,,,,,,,,MID,james maddison,2,79.33333333333333,80.6,3.0,4.0,0.7199999999999993,0.2919999999999997,0.42800000000000005,0.4,0.0,79.84,0.998,5.4,5.2395,6.599999999999996,5.61,1,0,0
