name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Bruno Borges Fernandes,MID,Man Utd,0.0,0,0,11,0,16.7,449,0.18,0.28,0.1,1.3,161,1,0,3.1,7.2,2025-12-21T16:30:00Z,45,2,0,0,0,0,17,0,3868915,1,1,2,7.0,1,506036,563775,57739,93,False,0,2025-26,17,9.3,False,,,,,,,,2.0,5.0,3.0,0.0,MID,bruno borges fernandes,3,90.0,90.0,11.666666666666666,9.6,0.8879999999999997,0.462,0.42600000000000027,0.0,0.0,90.0,1.0,13.053333333333335,6.51,7.439999999999999,7.08,1,0,1
Dominic Calvert-Lewin,FWD,Leeds,0.0,0,3,60,1,13.3,691,0.08,1.36,1.29,0.41,166,0,2,19.9,72.4,2025-12-20T20:00:00Z,86,8,0,0,0,0,17,0,700214,1,1,4,113.0,13,295731,314497,18766,57,True,0,2025-26,17,5.7,False,,,,,,,,1.0,1.0,0.0,0.0,FWD,dominic calvert-lewin,3,88.33333333333333,65.8,8.0,6.4,0.6199999999999998,0.6039999999999999,0.016000000000000132,0.0,0.0,79.32,0.9914999999999999,8.68,3.9560849999999994,6.099999999999999,5.07,0,0,0
Enzo Fernández,MID,Chelsea,0.0,0,0,2,0,22.7,237,0.03,0.03,0.0,0.35,168,0,0,3.0,7.4,2025-12-20T12:30:00Z,36,15,0,0,0,0,17,0,1308099,0,2,2,0.0,1,-159634,44753,204387,65,False,0,2025-26,17,6.5,False,,,,,,,,3.0,5.0,2.0,0.0,MID,enzo fernández,3,90.0,90.0,2.6666666666666665,4.2,0.5599999999999997,0.3179999999999998,0.24200000000000016,0.6,0.0,90.0,1.0,4.733333333333333,4.55,5.799999999999999,5.63,1,0,0
Erling Haaland,FWD,Man City,0.0,1,3,66,1,10.8,430,0.07,1.09,1.02,0.98,167,0,2,15.7,78.2,2025-12-20T15:00:00Z,90,19,0,0,0,0,17,0,9359701,1,0,3,68.0,16,85243,94186,8943,150,True,0,2025-26,17,15.0,False,,,,,,,,0.0,0.0,0.0,0.0,FWD,erling haaland,3,82.66666666666667,85.6,9.666666666666666,6.6,0.8579999999999994,0.7939999999999998,0.0640000000000002,0.4,0.0,83.84,1.0,13.733333333333334,10.5,7.289999999999997,7.37,1,1,0
Igor Thiago Nascimento Rodrigues,FWD,Brentford,0.0,0,0,1,1,2.3,136,0.01,0.01,0.0,1.27,170,0,0,0.4,0.0,2025-12-20T15:00:00Z,90,20,0,0,0,0,17,0,4671725,1,2,0,2.0,2,-139655,247081,386736,72,False,0,2025-26,17,7.2,False,,,,,,,,1.0,1.0,0.0,0.0,FWD,igor thiago nascimento rodrigues,3,70.0,78.0,1.6666666666666667,4.4,0.6479999999999992,0.6299999999999997,0.01800000000000009,0.0,0.0,73.2,0.915,4.213333333333334,4.6116,6.239999999999997,5.1,1,0,0
Jordan Pickford,GK,Everton,0.0,0,0,5,0,0.0,287,0.0,0.0,0.0,2.0,164,1,0,0.4,4.0,2025-12-20T20:00:00Z,90,1,0,0,0,0,17,0,1339133,1,1,0,0.0,2,-19399,31201,50600,55,True,0,2025-26,17,5.5,False,,,,,,,,1.0,0.0,9.0,0.0,GK,jordan pickford,3,90.0,90.0,5.0,5.2,0.001999999999999334,0.0,0.002000000000000111,0.6,3.2,90.0,1.0,6.2,3.8499999999999996,5.409999999999997,6.01,1,0,0
Marc Cucurella Saseta,DEF,Chelsea,0.0,0,0,7,0,1.8,224,0.01,0.01,0.0,2.31,168,2,0,2.0,14.4,2025-12-20T12:30:00Z,90,15,0,0,0,0,17,0,2893780,1,2,2,4.0,1,-50313,52724,103037,62,False,0,2025-26,17,6.2,False,,,,,,,,3.0,5.0,7.0,2.0,DEF,marc cucurella saseta,3,90.0,90.0,4.333333333333333,4.0,0.1459999999999991,0.027999999999999914,0.11800000000000004,0.6,0.0,90.0,1.0,5.946666666666667,4.34,6.1299999999999955,5.54,1,0,0
Marcus Tavernier,MID,Bournemouth,0.0,0,0,15,0,17.8,84,0.07,0.13,0.06,0.38,162,1,0,3.2,5.2,2025-12-20T15:00:00Z,90,3,0,0,0,0,17,0,415633,1,1,1,9.0,2,183923,195057,11134,56,True,0,2025-26,17,5.6,False,,,,,,,,0.0,6.0,5.0,1.0,MID,marcus tavernier,3,70.0,78.0,6.0,5.2,0.5539999999999992,0.4899999999999999,0.06400000000000008,0.2,0.0,73.2,0.915,7.040000000000001,3.5867999999999998,5.769999999999996,5.08,0,0,0
Neco Williams,DEF,Nott'm Forest,0.0,0,0,11,0,15.4,508,0.14,0.18,0.04,1.5,165,1,0,4.9,22.2,2025-12-22T20:00:00Z,90,10,0,0,0,0,17,0,458174,1,0,1,11.0,2,32423,43187,10764,47,False,0,2025-26,17,4.7,False,,,,,,,,4.0,5.0,5.0,1.0,DEF,neco williams,3,90.0,90.0,5.333333333333333,6.0,0.12799999999999895,0.04999999999999993,0.07799999999999994,0.6,0.0,90.0,1.0,6.1466666666666665,3.29,6.039999999999995,5.23,1,0,0
Nico O'Reilly,DEF,Man City,0.0,0,0,17,1,6.7,411,0.11,0.11,0.0,0.98,167,0,0,1.8,2.8,2025-12-20T15:00:00Z,90,19,0,0,0,0,17,0,1423156,1,0,3,8.0,6,257541,285437,27896,53,True,0,2025-26,17,5.3,False,,,,,,,,3.0,4.0,6.0,1.0,DEF,nico o'reilly,3,90.0,90.0,4.0,3.4,0.31399999999999895,0.2079999999999999,0.10599999999999996,0.4,0.0,90.0,1.0,5.32,3.7099999999999995,6.169999999999995,5.56,1,0,0
Nicolò Savona,DEF,Nott'm Forest,0.0,0,0,4,0,1.9,716,0.01,0.01,0.0,1.19,165,1,0,1.7,14.8,2025-12-22T20:00:00Z,80,10,0,0,0,0,17,0,24638,1,0,1,0.0,2,1470,3431,1961,45,False,0,2025-26,17,4.5,False,,,,,,,,3.0,5.0,0.0,2.0,DEF,nicolò savona,3,75.0,81.0,3.3333333333333335,4.6,0.14599999999999896,0.09599999999999995,0.04999999999999993,0.6,0.0,77.4,0.9675,4.466666666666667,3.047625,6.1299999999999955,5.33,1,0,0
