name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Bruno Guimarães Rodriguez Moura,MID,Newcastle,0.0,0,0,0,0,0.0,488,0.0,0.0,0.0,0.0,229,0,0,0.0,0.0,2026-01-25T14:00:00Z,0,2,0,0,0,0,23,0,2754903,0,2,0,0.0,0,-259628,88816,348444,73,True,0,2025-26,23,7.3,False,,,,,,,,0.0,0.0,0.0,0.0,MID,bruno guimarães rodriguez moura,3,90.0,90.0,8.0,7.2,0.6299999999999997,0.35,0.2800000000000002,0.4,0.0,90.0,1.0,9.32,5.109999999999999,6.149999999999999,5.81,1,0,0
Caoimhín Kelleher,GK,Brentford,0.0,0,0,-1,0,0.0,101,0.0,0.0,0.0,0.78,223,2,0,0.4,3.8,2026-01-25T14:00:00Z,90,16,0,0,0,0,23,0,1301839,1,2,0,0.0,1,28293,51005,22712,46,True,0,2025-26,23,4.6,False,,,,,,,,0.0,0.0,5.0,0.0,GK,caoimhín kelleher,3,90.0,90.0,5.333333333333333,5.2,0.0039999999999995785,0.0,0.0040000000000002,0.4,3.4,90.0,1.0,6.1066666666666665,3.2199999999999998,4.619999999999997,4.67,0,0,0
Cole Palmer,MID,Chelsea,0.0,0,0,0,0,0.0,235,0.0,0.0,0.0,0.0,225,0,0,0.0,0.0,2026-01-25T14:00:00Z,0,8,0,0,0,0,23,0,1559306,0,3,1,0.0,0,48869,100048,51179,104,False,0,2025-26,23,10.4,False,,,,,,,,0.0,0.0,0.0,0.0,MID,cole palmer,3,84.66666666666667,77.4,4.0,4.2,0.4479999999999995,0.4119999999999999,0.036000000000000136,0.2,0.0,81.76,1.0,7.36,7.279999999999999,5.2399999999999975,5.37,1,0,0
Florian Wirtz,MID,Liverpool,0.0,0,0,6,0,39.0,382,0.12,0.21,0.09,2.35,222,3,0,5.9,5.4,2026-01-24T17:30:00Z,90,4,0,0,0,0,23,0,1728009,1,2,3,15.0,2,215895,249340,33445,83,False,0,2025-26,23,8.3,False,,,,,,,,1.0,4.0,3.0,0.0,MID,florian wirtz,3,85.0,82.0,7.666666666666667,7.2,0.7699999999999996,0.4679999999999998,0.30200000000000016,0.4,0.0,83.80000000000001,1.0,9.453333333333333,5.8100000000000005,6.849999999999998,6.39,1,0,0
Gabriel dos Santos Magalhães,DEF,Arsenal,0.0,0,0,1,0,4.2,5,0.01,0.01,0.0,0.71,221,3,0,2.0,13.4,2026-01-25T16:30:00Z,90,14,0,0,0,0,23,0,4696723,1,3,2,2.0,1,252390,271425,19035,69,True,0,2025-26,23,6.9,False,,,,,,,,5.0,6.0,2.0,1.0,DEF,gabriel dos santos magalhães,3,90.0,73.0,7.666666666666667,7.8,0.19199999999999948,0.17599999999999966,0.016000000000000222,0.6,0.0,83.2,1.0,8.893333333333334,4.83,6.359999999999998,6.06,1,0,0
Harry Wilson,MID,Fulham,0.0,0,3,36,0,30.8,329,0.1,0.17,0.07,1.59,227,1,1,9.6,41.8,2026-01-24T15:00:00Z,90,6,0,0,0,0,23,0,2977083,1,1,2,23.0,10,135628,214797,79169,60,True,0,2025-26,23,6.0,False,,,,,,,,2.0,7.0,5.0,0.0,MID,harry wilson,3,87.0,87.0,5.666666666666667,4.8,0.5039999999999993,0.2859999999999997,0.2180000000000002,0.4,0.0,87.0,1.0,6.9333333333333345,4.199999999999999,5.519999999999997,5.02,0,0,0
Igor Thiago Nascimento Rodrigues,FWD,Brentford,0.0,0,0,7,0,2.2,136,0.02,0.45,0.43,0.78,223,2,0,2.0,3.8,2026-01-25T14:00:00Z,90,16,0,0,0,0,23,0,4904018,1,2,0,14.0,2,319031,360591,41560,72,True,0,2025-26,23,7.2,False,,,,,,,,2.0,7.0,3.0,2.0,FWD,igor thiago nascimento rodrigues,3,87.0,88.2,10.333333333333334,7.6,0.8539999999999994,0.7519999999999997,0.10200000000000009,0.4,0.0,87.47999999999999,1.0,11.146666666666668,5.04,7.269999999999997,6.51,1,0,0
James Tarkowski,DEF,Everton,0.0,0,0,17,0,4.9,291,0.01,0.01,0.0,1.23,226,1,0,3.9,31.8,2026-01-26T20:00:00Z,90,11,0,0,0,0,23,0,1792632,1,1,1,2.0,4,173831,203058,29227,58,True,0,2025-26,23,5.8,False,,,,,,,,11.0,12.0,3.0,1.0,DEF,james tarkowski,3,90.0,90.0,4.666666666666667,6.2,0.1639999999999992,0.1499999999999997,0.014000000000000078,0.6,0.0,90.0,1.0,6.053333333333334,4.06,6.219999999999995,5.84,1,0,0
Jordan Pickford,GK,Everton,0.0,0,0,13,0,0.0,287,0.0,0.0,0.0,1.23,226,1,0,2.5,24.8,2026-01-26T20:00:00Z,90,11,0,0,0,0,23,3,1756992,1,1,1,0.0,3,92080,110347,18267,56,True,0,2025-26,23,5.6,False,,,,,,,,1.0,0.0,9.0,0.0,GK,jordan pickford,3,90.0,90.0,4.666666666666667,6.0,0.01,0.0,0.01,0.6,3.4,90.0,1.0,5.973333333333334,3.9199999999999995,5.449999999999999,6.13,1,0,0
Jurriën Timber,DEF,Arsenal,0.0,0,0,-2,0,2.3,8,0.01,0.01,0.0,0.71,221,3,0,1.0,5.4,2026-01-25T16:30:00Z,90,14,0,0,0,0,23,0,3616868,1,3,2,2.0,1,23196,101467,78271,63,True,0,2025-26,23,6.3,False,,,,,,,,0.0,2.0,1.0,2.0,DEF,jurriën timber,3,90.0,70.4,4.666666666666667,4.6,0.09199999999999926,0.0799999999999997,0.012000000000000077,0.6,0.0,82.16,1.0,6.253333333333334,4.409999999999999,5.859999999999996,5.29,1,0,0
Kevin Schade,MID,Brentford,0.0,0,0,12,0,18.8,120,0.26,0.42,0.16,0.78,223,2,0,5.3,10.2,2026-01-25T14:00:00Z,90,16,0,0,0,0,23,0,425592,1,2,0,24.0,2,76141,105636,29495,71,True,0,2025-26,23,7.1,False,,,,,,,,2.0,6.0,2.0,2.0,MID,kevin schade,3,78.0,80.6,4.333333333333333,7.2,0.9739999999999995,0.8839999999999998,0.09,0.6,0.0,79.03999999999999,0.9879999999999999,6.306666666666667,4.910359999999999,7.869999999999997,8.06,1,1,0
Ollie Watkins,FWD,Aston Villa,0.0,0,2,36,1,24.8,64,0.06,0.68,0.62,2.18,229,0,1,14.7,51.8,2026-01-25T14:00:00Z,90,15,0,0,0,0,23,0,1654972,1,2,0,70.0,8,-106263,39809,146072,88,False,0,2025-26,23,8.8,False,,,,,,,,0.0,5.0,1.0,4.0,FWD,ollie watkins,3,87.33333333333333,76.8,3.6666666666666665,5.6,0.831999999999999,0.7959999999999999,0.035999999999999935,0.2,0.0,83.12,1.0,6.453333333333334,6.16,7.159999999999995,6.61,1,0,1
