name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Anthony Gordon,MID,Newcastle,0.0,0,0,5,1,6.3,485,0.03,0.07,0.04,1.42,315,0,0,1.6,0.2,2026-04-12T13:00:00Z,70,8,0,0,0,0,32,0,999646,1,1,2,9.0,3,104481,235366,130885,74,False,0,2025-26,32,7.4,False,,,,,,,,0.0,2.0,2.0,0.0,MID,anthony gordon,3,87.33333333333333,84.8,9.333333333333334,6.4,0.6819999999999997,0.6380000000000001,0.044000000000000164,0.2,0.0,86.32,1.0,10.426666666666668,5.18,6.409999999999998,6.66,1,0,0
Antoine Semenyo,MID,Man City,0.0,0,0,13,1,18.7,82,0.03,0.32,0.29,1.14,314,0,0,6.7,10.6,2026-04-12T15:30:00Z,90,7,0,0,0,0,32,0,7289095,1,3,0,38.0,2,322359,386543,64184,82,False,1,2025-26,32,8.2,False,,,,,,,,1.0,3.0,2.0,0.0,MID,antoine semenyo,3,84.66666666666667,86.0,5.666666666666667,7.0,0.4759999999999998,0.41600000000000004,0.0600000000000002,0.4,0.0,85.2,1.0,7.813333333333334,5.739999999999999,5.379999999999999,5.37,1,0,0
Axel Disasi,DEF,West Ham,0.0,0,0,25,1,0.5,815,0.0,0.0,0.0,0.59,320,0,0,1.6,15.6,2026-04-10T19:00:00Z,90,20,0,0,0,0,32,0,15611,1,0,4,0.0,6,2385,3272,887,45,True,0,2025-26,32,4.5,False,,,,,,,,3.0,6.0,2.0,3.0,DEF,axel disasi,3,90.0,90.0,3.0,2.6,0.21799999999999975,0.21600000000000005,0.002000000000000222,0.4,0.0,90.0,1.0,4.2,3.15,5.6899999999999995,5.18,1,0,0
Bruno Borges Fernandes,MID,Man Utd,0.0,1,0,27,0,71.8,449,0.49,0.51,0.02,2.37,317,2,0,11.4,36.4,2026-04-13T19:00:00Z,90,11,0,0,0,0,32,0,5979594,1,2,1,6.0,4,296562,315642,19080,103,True,1,2025-26,32,10.3,False,,,,,,,,1.0,6.0,3.0,2.0,MID,bruno borges fernandes,3,90.0,90.0,10.333333333333334,9.2,0.8979999999999997,0.43199999999999994,0.4660000000000002,0.2,0.0,90.0,1.0,12.386666666666667,7.21,7.489999999999998,7.04,1,0,1
David Raya Martín,GK,Arsenal,0.0,0,0,8,0,0.0,1,0.0,0.0,0.0,1.19,311,2,0,1.4,14.4,2026-04-11T11:30:00Z,90,4,0,0,0,0,32,1,4440947,1,2,1,0.0,1,-41455,123268,164723,60,True,0,2025-26,32,6.0,False,,,,,,,,0.0,0.0,12.0,0.0,GK,david raya martín,3,90.0,90.0,5.666666666666667,4.2,0.0019999999999996453,0.0,0.0020000000000000894,0.4,2.6,90.0,1.0,6.9333333333333345,4.199999999999999,4.609999999999998,5.01,0,0,0
Dominic Calvert-Lewin,FWD,Leeds,0.0,0,0,4,0,7.1,691,0.02,1.33,1.31,1.31,317,1,0,8.5,7.2,2026-04-13T19:00:00Z,90,14,0,0,0,0,32,0,1214031,1,2,1,71.0,2,163267,289431,126164,56,False,0,2025-26,32,5.6,False,,,,,,,,2.0,4.0,2.0,0.0,FWD,dominic calvert-lewin,3,90.0,90.0,1.3333333333333333,1.6,0.47599999999999965,0.46399999999999986,0.012000000000000132,0.4,0.0,90.0,1.0,3.3066666666666666,3.9199999999999995,5.379999999999998,4.68,0,0,0
Gabriel dos Santos Magalhães,DEF,Arsenal,0.0,1,0,12,0,0.6,5,0.01,0.09,0.08,1.19,311,2,0,3.8,16.0,2026-04-11T11:30:00Z,90,4,0,0,0,0,32,0,5650544,1,2,1,21.0,4,67855,209462,141607,72,True,0,2025-26,32,7.2,False,,,,,,,,7.0,8.0,5.0,1.0,DEF,gabriel dos santos magalhães,3,90.0,90.0,9.666666666666666,7.0,0.16799999999999946,0.011999999999999667,0.15600000000000022,0.4,0.0,90.0,1.0,10.613333333333333,5.04,5.439999999999998,4.99,0,0,0
Igor Thiago Nascimento Rodrigues,FWD,Brentford,0.0,0,3,49,0,14.9,136,0.06,1.47,1.41,1.53,312,2,2,14.1,74.4,2026-04-11T14:00:00Z,90,9,0,0,0,0,32,0,4522945,1,2,2,52.0,13,-254824,124640,379464,73,True,0,2025-26,32,7.3,False,,,,,,,,2.0,6.0,4.0,0.0,FWD,igor thiago nascimento rodrigues,3,90.0,90.0,4.0,4.0,0.6659999999999993,0.5579999999999996,0.1080000000000001,0.4,0.0,90.0,1.0,6.12,5.109999999999999,6.3299999999999965,5.54,1,0,0
James Hill,DEF,Bournemouth,0.0,0,0,14,0,10.4,77,0.01,0.01,0.0,2.32,311,1,0,4.1,30.4,2026-04-11T11:30:00Z,90,1,0,0,0,0,32,0,1120151,1,2,1,0.0,3,111789,184097,72308,42,False,1,2025-26,32,4.2,False,,,,,,,,9.0,12.0,2.0,3.0,DEF,james hill,3,90.0,90.0,5.0,4.6,0.14599999999999919,0.0879999999999997,0.05800000000000009,0.6,0.0,90.0,1.0,5.68,2.94,6.1299999999999955,5.44,1,0,0
João Pedro Junqueira de Jesus,FWD,Chelsea,0.0,0,0,9,0,1.0,249,0.01,0.19,0.18,2.03,314,3,0,1.2,0.2,2026-04-12T15:30:00Z,81,13,0,0,0,0,32,0,6484958,1,3,0,11.0,2,-135346,227526,362872,78,True,0,2025-26,32,7.8,False,,,,,,,,0.0,1.0,1.0,0.0,FWD,joão pedro junqueira de jesus,3,83.66666666666667,84.0,7.666666666666667,6.4,0.9919999999999993,0.9459999999999997,0.0460000000000001,0.2,0.0,83.80000000000001,1.0,9.253333333333334,5.46,7.959999999999996,7.35,1,1,0
