name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Bruno Borges Fernandes,MID,Man Utd,0.0,1,3,48,0,67.6,449,0.42,0.65,0.23,1.92,157,4,1,16.0,73.0,2025-12-15T20:00:00Z,90,4,0,0,0,0,16,0,3426244,1,4,4,19.0,13,896345,962026,65681,92,True,0,2025-26,16,9.2,False,,,,,,,,5.0,10.0,3.0,2.0,MID,bruno borges fernandes,3,90.0,90.0,11.0,8.0,0.8219999999999995,0.46399999999999986,0.3580000000000002,0.0,0.0,90.0,1.0,12.48,6.4399999999999995,7.109999999999998,6.81,1,0,1
Daniel Muñoz Mejía,DEF,Crystal Palace,0.0,0,0,0,0,0.0,256,0.0,0.0,0.0,0.0,155,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,13,0,0,0,0,16,0,1819160,0,3,0,0.0,0,-1418426,124768,1543194,60,True,0,2025-26,16,6.0,False,,,,,,,,0.0,0.0,0.0,0.0,DEF,daniel muñoz mejía,3,60.0,72.0,5.0,7.0,0.2179999999999997,0.176,0.04200000000000009,0.6,0.0,64.8,0.8099999999999999,6.4,3.4019999999999992,6.489999999999998,5.63,1,0,0
Dean Henderson,GK,Crystal Palace,0.0,0,0,-3,0,0.0,253,0.0,0.0,0.0,1.19,155,3,0,1.6,15.6,2025-12-14T14:00:00Z,90,13,0,0,0,0,16,3,1087846,1,3,0,0.0,1,-35647,44507,80154,51,True,1,2025-26,16,5.1,False,,,,,,,,0.0,0.0,6.0,0.0,GK,dean henderson,3,90.0,90.0,4.0,5.4,0.001999999999999645,0.0,0.002000000000000089,0.6,2.8,90.0,1.0,5.24,3.5699999999999994,5.409999999999998,5.71,0,0,0
Dominic Calvert-Lewin,FWD,Leeds,0.0,0,3,35,0,7.0,691,0.06,0.56,0.5,0.72,152,1,1,11.0,41.0,2025-12-14T16:30:00Z,90,5,0,0,0,0,16,0,390318,1,1,1,62.0,9,273814,286489,12675,56,False,0,2025-26,16,5.6,False,,,,,,,,2.0,3.0,0.0,1.0,FWD,dominic calvert-lewin,3,73.33333333333333,51.0,7.333333333333333,4.8,0.5519999999999996,0.5479999999999998,0.004000000000000134,0.0,0.0,64.39999999999999,0.8049999999999999,8.106666666666667,3.1555999999999993,5.759999999999998,4.22,0,0,0
Enzo Fernández,MID,Chelsea,0.0,0,0,19,1,19.9,237,0.55,0.88,0.33,1.03,154,0,0,6.0,13.2,2025-12-13T15:00:00Z,90,9,0,0,0,0,16,0,1460354,1,0,2,27.0,3,-237064,81217,318281,66,True,0,2025-26,16,6.6,False,,,,,,,,3.0,11.0,7.0,1.0,MID,enzo fernández,3,90.0,88.4,2.3333333333333335,4.2,0.5339999999999996,0.29799999999999977,0.23600000000000015,0.6,0.0,89.36000000000001,1.0,4.506666666666667,4.619999999999999,5.669999999999998,5.45,1,0,0
Erling Haaland,FWD,Man City,0.0,0,3,53,1,0.5,430,0.0,0.96,0.96,1.88,155,0,2,11.2,75.0,2025-12-14T14:00:00Z,90,8,0,0,0,0,16,0,9218490,1,3,0,36.0,13,35479,98945,63466,150,False,0,2025-26,16,15.0,False,,,,,,,,3.0,8.0,2.0,3.0,FWD,erling haaland,3,82.66666666666667,85.6,6.0,4.8,0.8539999999999998,0.7719999999999999,0.08200000000000018,0.4,0.0,83.84,1.0,10.8,10.5,7.269999999999999,7.25,1,1,0
Igor Thiago Nascimento Rodrigues,FWD,Brentford,0.0,0,0,4,0,4.4,136,0.01,0.01,0.0,1.52,152,1,0,0.9,4.4,2025-12-14T16:30:00Z,90,11,0,0,0,0,16,0,4933785,1,1,1,0.0,2,1441765,1512598,70833,71,True,0,2025-26,16,7.1,False,,,,,,,,3.0,6.0,3.0,0.0,FWD,igor thiago nascimento rodrigues,3,70.0,78.0,5.333333333333333,6.6,0.8899999999999991,0.8679999999999997,0.02200000000000009,0.0,0.0,73.2,0.915,7.1066666666666665,4.54755,7.449999999999996,6.21,1,0,0
Jan Paul van Hecke,DEF,Brighton,0.0,0,0,4,0,8.3,151,0.09,0.09,0.0,1.89,156,2,0,2.5,16.6,2025-12-13T15:00:00Z,90,12,0,0,0,0,16,0,465107,1,0,2,0.0,1,92754,131514,38760,45,False,0,2025-26,16,4.5,False,,,,,,,,1.0,2.0,3.0,1.0,DEF,jan paul van hecke,3,90.0,90.0,7.666666666666667,6.0,0.27599999999999925,0.23199999999999976,0.04400000000000013,0.4,0.0,90.0,1.0,7.933333333333334,3.15,5.979999999999997,5.48,1,0,0
Jordan Pickford,GK,Everton,0.0,0,0,10,0,0.0,287,0.0,0.0,0.0,2.2,154,2,0,2.1,21.4,2025-12-13T15:00:00Z,90,7,0,0,0,0,16,3,1359344,1,0,2,0.0,2,65800,117627,51827,55,False,0,2025-26,16,5.5,False,,,,,,,,2.0,0.0,12.0,0.0,GK,jordan pickford,3,90.0,90.0,4.666666666666667,6.2,0.001999999999999334,0.0,0.002000000000000111,0.8,3.4,90.0,1.0,5.933333333333334,3.8499999999999996,6.209999999999997,6.08,1,0,0
Marcus Tavernier,MID,Bournemouth,0.0,1,2,44,0,32.4,84,0.02,0.87,0.85,3.29,157,4,1,13.5,62.4,2025-12-15T20:00:00Z,90,14,0,0,0,0,16,0,196501,1,4,4,40.0,12,-31542,15516,47058,55,False,0,2025-26,16,5.5,False,,,,,,,,2.0,7.0,4.0,1.0,MID,marcus tavernier,3,70.0,78.0,2.3333333333333335,3.2,0.4759999999999991,0.37799999999999984,0.09800000000000009,0.2,0.0,73.2,0.915,4.066666666666667,3.52275,5.3799999999999955,4.58,0,0,0
Mikel Merino Zazón,MID,Arsenal,0.0,0,0,5,0,3.5,22,0.0,0.05,0.05,0.09,151,1,0,1.4,5.8,2025-12-13T20:00:00Z,32,20,0,0,0,0,16,0,587137,0,1,2,5.0,1,156696,253845,97149,61,True,0,2025-26,16,6.1,False,,,,,,,,3.0,5.0,2.0,0.0,MID,mikel merino zazón,3,75.0,80.4,7.666666666666667,6.6,0.48999999999999916,0.3499999999999999,0.14000000000000004,0.2,0.0,77.16,0.9644999999999999,8.573333333333334,4.118414999999999,5.449999999999996,4.69,0,0,0
