name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Bruno Borges Fernandes,MID,Man Utd,0.0,0,0,19,0,58.8,449,0.26,0.26,0.0,1.11,260,1,0,7.8,19.6,2026-02-10T20:15:00Z,90,19,0,0,0,0,26,0,4746459,1,1,1,0.0,2,347611,369545,21934,98,False,0,2025-26,26,9.8,False,,,,,,,,0.0,3.0,2.0,1.0,MID,bruno borges fernandes,3,90.0,84.0,8.333333333333334,8.4,0.6919999999999997,0.22999999999999993,0.4620000000000003,0.4,0.0,87.6,1.0,10.586666666666668,6.86,6.459999999999999,5.66,1,0,1
Carlos Henrique Casimiro,MID,Man Utd,0.0,0,0,11,0,10.2,457,0.03,0.03,0.0,1.11,260,1,0,3.6,20.0,2026-02-10T20:15:00Z,90,19,0,0,0,0,26,0,294135,1,1,1,6.0,2,49726,68196,18470,56,False,0,2025-26,26,5.6,False,,,,,,,,3.0,10.0,3.0,4.0,MID,carlos henrique casimiro,3,83.33333333333333,80.6,6.0,5.0,0.47599999999999965,0.25,0.22600000000000026,0.6,0.0,82.24,1.0,7.040000000000001,3.9199999999999995,5.379999999999998,4.87,1,0,0
David Raya Martín,GK,Arsenal,0.0,0,0,-3,0,0.0,1,0.0,0.0,0.0,0.29,310,2,0,0.0,0.0,2026-02-18T20:00:00Z,90,20,0,0,0,0,26,0,4576749,1,2,2,0.0,1,194830,245385,50555,59,False,0,2025-26,26,5.9,False,,,,,,,,1.0,0.0,6.0,0.0,GK,david raya martín,3,90.0,90.0,5.0,4.4,0.0019999999999996453,0.0,0.0020000000000000894,0.6,1.0,90.0,1.0,6.36,4.13,5.409999999999998,5.46,1,0,0
Enzo Fernández,MID,Chelsea,0.0,0,0,21,0,83.0,237,0.69,0.82,0.13,1.44,253,2,0,11.8,19.8,2026-02-10T19:30:00Z,90,11,0,0,0,0,26,0,2976332,1,2,2,15.0,2,-43924,125011,168935,69,True,0,2025-26,26,6.9,False,,,,,,,,1.0,6.0,3.0,2.0,MID,enzo fernández,3,90.0,83.6,6.0,5.0,0.5539999999999997,0.3819999999999998,0.17200000000000018,0.2,0.0,87.44,1.0,7.5600000000000005,4.83,5.769999999999999,5.38,1,0,0
Erling Haaland,FWD,Man City,0.0,0,0,29,0,0.6,430,0.0,0.12,0.12,0.62,256,0,1,4.4,32.0,2026-02-11T19:30:00Z,45,10,0,0,0,0,26,0,8866152,1,0,3,11.0,5,-96287,42325,138612,149,True,0,2025-26,26,14.9,False,,,,,,,,0.0,1.0,1.0,0.0,FWD,erling haaland,3,65.66666666666667,73.2,5.666666666666667,5.0,0.7379999999999997,0.6579999999999998,0.08000000000000018,0.0,0.0,68.68,0.8585,10.493333333333336,8.954155,6.689999999999998,5.76,1,1,0
Gabriel dos Santos Magalhães,DEF,Arsenal,0.0,1,0,21,0,15.0,5,0.14,0.14,0.0,0.29,310,2,0,4.8,32.8,2026-02-18T20:00:00Z,90,20,0,0,0,0,26,0,5593857,1,2,2,0.0,4,262848,289752,26904,71,False,0,2025-26,26,7.1,False,,,,,,,,6.0,6.0,5.0,0.0,DEF,gabriel dos santos magalhães,3,90.0,90.0,5.666666666666667,5.2,0.07799999999999949,0.055999999999999675,0.022000000000000224,0.6,0.0,90.0,1.0,7.373333333333334,4.97,5.789999999999997,5.65,1,0,0
Igor Thiago Nascimento Rodrigues,FWD,Brentford,0.0,0,0,3,0,13.6,136,0.22,0.99,0.77,0.6,252,1,0,7.8,7.2,2026-02-12T20:00:00Z,90,1,0,0,0,0,26,0,3798235,1,1,1,57.0,2,-326964,72174,399138,70,True,0,2025-26,26,7.0,False,,,,,,,,0.0,5.0,4.0,1.0,FWD,igor thiago nascimento rodrigues,3,90.0,88.2,3.0,4.6,0.6319999999999992,0.5739999999999996,0.058000000000000086,0.4,0.0,89.28,1.0,5.200000000000001,4.8999999999999995,6.159999999999997,5.47,1,0,0
José Malheiro de Sá,GK,Wolves,0.0,0,0,7,0,0.0,628,0.0,0.0,0.0,1.86,310,2,0,2.3,22.6,2026-02-18T20:00:00Z,90,1,0,0,0,0,26,2,159843,1,2,2,0.0,1,13854,16401,2547,42,True,0,2025-26,26,4.2,False,,,,,,,,3.0,0.0,6.0,0.0,GK,josé malheiro de sá,3,90.0,90.0,5.0,4.6,0.0,0.0,0.0,0.4,3.8,90.0,1.0,5.68,2.94,4.6,4.76,0,0,0
Jurriën Timber,DEF,Arsenal,0.0,0,0,9,0,8.1,8,0.03,0.03,0.0,0.29,310,2,0,2.7,13.2,2026-02-18T20:00:00Z,90,20,0,0,0,0,26,0,4060996,1,2,2,6.0,1,253679,321351,67672,64,False,0,2025-26,26,6.4,False,,,,,,,,2.0,4.0,6.0,2.0,DEF,jurriën timber,3,90.0,90.0,4.333333333333333,3.8,0.11999999999999926,0.047999999999999696,0.07200000000000008,0.6,0.0,90.0,1.0,6.026666666666667,4.4799999999999995,5.9999999999999964,5.41,1,0,0
Marc Guéhi,DEF,Man City,0.0,0,1,33,1,12.9,260,0.07,0.07,0.0,1.42,256,0,0,4.6,31.2,2026-02-11T19:30:00Z,90,10,0,0,0,0,26,0,4710438,1,0,3,2.0,7,-7758,93361,101119,52,True,0,2025-26,26,5.2,False,,,,,,,,7.0,9.0,4.0,2.0,DEF,marc guéhi,3,90.0,72.0,4.0,3.6,0.19999999999999912,0.14199999999999996,0.05800000000000002,0.4,0.0,82.8,1.0,5.28,3.6399999999999997,5.599999999999996,4.73,1,0,0
