name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Anthony Gordon,MID,Newcastle,0.0,0,0,2,1,12.8,485,0.08,0.08,0.0,0.59,198,0,0,2.3,4.4,2026-01-04T15:00:00Z,62,8,0,0,0,0,20,0,777838,1,0,2,6.0,2,112737,155168,42431,74,True,1,2025-26,20,7.4,False,,,,,,,,1.0,3.0,1.0,1.0,MID,anthony gordon,3,80.0,74.2,5.666666666666667,5.6,0.6539999999999998,0.41800000000000004,0.23600000000000013,0.2,0.0,77.68,0.9710000000000001,7.493333333333334,5.029780000000001,6.27,5.46,1,0,0
Bukayo Saka,MID,Arsenal,0.0,1,0,19,0,36.0,16,0.23,0.25,0.02,0.06,192,1,0,6.6,21.0,2026-01-03T17:30:00Z,23,4,0,0,0,0,20,0,2783025,0,3,2,9.0,4,43117,129842,86725,103,False,0,2025-26,20,10.3,False,,,,,,,,0.0,1.0,0.0,1.0,MID,bukayo saka,3,87.33333333333333,86.0,5.333333333333333,6.2,0.6059999999999997,0.3839999999999999,0.2220000000000002,0.4,0.0,86.8,1.0,8.386666666666667,7.21,6.0299999999999985,5.67,1,0,0
Djed Spence,DEF,Spurs,0.0,0,0,3,0,0.1,573,0.0,0.0,0.0,0.0,199,0,0,0.1,1.2,2026-01-04T15:00:00Z,2,17,0,0,0,0,20,0,151081,0,1,1,0.0,1,3917,7517,3600,43,True,0,2025-26,20,4.3,False,,,,,,,,0.0,0.0,1.0,0.0,DEF,djed spence,3,90.0,83.6,4.666666666666667,4.0,0.1599999999999996,0.08199999999999995,0.07800000000000012,0.6,0.0,87.44,1.0,5.453333333333334,3.01,6.1999999999999975,5.45,1,0,0
Gianluigi Donnarumma,GK,Man City,0.0,0,0,17,0,0.0,736,0.0,0.0,0.0,1.73,197,1,0,2.8,28.0,2026-01-04T17:30:00Z,90,7,0,0,0,0,20,2,1274244,1,1,1,0.0,2,-18817,20794,39611,57,True,0,2025-26,20,5.7,False,,,,,,,,0.0,0.0,8.0,0.0,GK,gianluigi donnarumma,3,90.0,90.0,5.333333333333333,5.8,0.0,0.0,0.0,0.8,2.8,90.0,1.0,6.546666666666667,3.9899999999999998,6.2,5.97,1,0,0
Hugo Ekitiké,FWD,Liverpool,0.0,0,0,0,0,0.0,661,0.0,0.0,0.0,0.0,195,0,0,0.0,0.0,2026-01-04T15:15:00Z,0,10,0,0,0,0,20,0,4568151,0,2,2,0.0,0,-22461,133136,155597,91,False,0,2025-26,20,9.1,False,,,,,,,,0.0,0.0,0.0,0.0,FWD,hugo ekitiké,3,88.33333333333333,85.0,5.333333333333333,8.4,0.8199999999999992,0.6659999999999997,0.15400000000000008,0.4,0.0,87.0,1.0,7.906666666666666,6.369999999999999,7.099999999999996,6.21,1,0,0
James Tarkowski,DEF,Everton,0.0,0,0,9,0,20.9,291,0.06,0.35,0.29,2.4,194,4,0,8.0,31.0,2026-01-04T15:00:00Z,90,5,0,0,0,0,20,0,1399783,1,4,2,28.0,2,290984,318705,27721,56,True,0,2025-26,20,5.6,False,,,,,,,,9.0,14.0,3.0,5.0,DEF,james tarkowski,3,90.0,90.0,6.666666666666667,6.0,0.09399999999999922,0.07999999999999971,0.014000000000000078,0.6,0.0,90.0,1.0,7.573333333333334,3.9199999999999995,5.869999999999996,5.27,1,0,0
Joško Gvardiol,DEF,Man City,0.0,0,0,13,0,6.1,403,0.02,0.02,0.0,0.49,197,0,0,1.9,13.0,2026-01-04T17:30:00Z,50,7,0,0,0,0,20,0,1263182,1,1,1,0.0,1,-11224,48766,59990,61,True,0,2025-26,20,6.1,False,,,,,,,,1.0,3.0,0.0,2.0,DEF,joško gvardiol,3,71.0,74.4,5.0,7.0,0.2719999999999993,0.24999999999999972,0.02200000000000011,0.6,0.0,72.36000000000001,0.9045000000000002,6.4399999999999995,3.8622150000000004,6.759999999999996,6.24,1,0,0
Keane Lewis-Potter,DEF,Brentford,0.0,0,0,-6,0,10.8,107,0.07,0.07,0.0,0.3,194,2,0,1.5,2.2,2026-01-04T15:00:00Z,26,9,0,0,0,0,20,0,296078,0,4,2,2.0,0,41856,59592,17736,49,False,0,2025-26,20,4.9,False,,,,,,,,0.0,0.0,0.0,0.0,DEF,keane lewis-potter,3,89.33333333333333,66.0,9.666666666666666,7.2,0.26399999999999935,0.19399999999999978,0.07000000000000003,0.6,0.0,80.0,1.0,9.693333333333333,3.43,6.719999999999997,6.12,1,0,0
Kevin Schade,MID,Brentford,0.0,1,0,23,1,11.7,120,0.0,0.23,0.23,0.55,194,0,0,6.9,27.4,2026-01-04T15:00:00Z,63,9,0,0,0,0,20,0,266493,1,4,2,30.0,6,42861,67898,25037,71,False,0,2025-26,20,7.1,False,,,,,,,,2.0,9.0,4.0,3.0,MID,kevin schade,3,86.33333333333333,69.8,8.666666666666666,5.4,0.7119999999999994,0.6959999999999998,0.016,0.4,0.0,79.72,0.9964999999999999,9.773333333333333,4.952604999999999,6.559999999999997,6.73,1,1,0
Matheus Santos Carneiro da Cunha,MID,Man Utd,0.0,0,2,27,0,15.1,450,0.03,0.18,0.15,0.9,196,1,1,8.7,42.2,2026-01-04T12:30:00Z,90,11,0,0,0,0,20,0,1672072,1,1,1,30.0,9,-72695,68626,141321,82,False,0,2025-26,20,8.2,False,,,,,,,,4.0,8.0,4.0,0.0,MID,matheus santos carneiro da cunha,3,90.0,90.0,4.333333333333333,5.2,0.6999999999999991,0.5199999999999998,0.18,0.2,0.0,90.0,1.0,6.746666666666666,5.739999999999999,6.499999999999996,6.44,1,0,1
