name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Dominik Szoboszlai,MID,Liverpool,5.7,0,1,29,0,41.6,387,0.16,0.24,0.08,0.36,235,1,0,8.1,32.0,2026-01-31T20:00:00Z,90,15,0,0,0,0,24,0,795158,1,1,4,7.0,5,141746,177737,35991,67,True,0,2025-26,24,6.7,False,,,,,,,,4.0,13.0,5.0,4.0,MID,dominik szoboszlai,3,90.0,90.0,5.333333333333333,4.2,0.4439999999999995,0.2559999999999999,0.18800000000000017,0.4,0.0,90.0,1.0,6.946666666666667,4.6899999999999995,5.219999999999997,4.78,0,0,0
Enzo Fernández,MID,Chelsea,5.8,0,2,34,0,9.5,237,0.06,0.39,0.33,1.12,233,2,1,8.0,44.8,2026-01-31T17:30:00Z,90,19,0,0,0,0,24,0,2500717,1,2,3,26.0,8,693149,745010,51861,67,True,1,2025-26,24,6.7,False,,,,,,,,3.0,7.0,3.0,1.0,MID,enzo fernández,3,79.33333333333333,83.6,5.0,7.0,0.6279999999999998,0.4679999999999998,0.16000000000000017,0.2,0.0,81.03999999999999,1.0,6.68,4.6899999999999995,6.139999999999999,5.62,1,0,0
Florian Wirtz,MID,Liverpool,7.3,1,2,46,0,29.9,382,0.45,0.67,0.22,0.36,235,1,1,12.1,62.4,2026-01-31T20:00:00Z,86,15,0,0,0,0,24,0,1595459,1,1,4,29.0,12,-121221,64056,185277,83,True,0,2025-26,24,8.3,False,,,,,,,,4.0,9.0,4.0,1.0,MID,florian wirtz,3,90.0,82.0,5.0,5.6,0.5859999999999996,0.33599999999999974,0.25000000000000017,0.4,0.0,86.80000000000001,1.0,7.32,5.8100000000000005,5.929999999999998,5.47,1,0,0
Francisco Evanilson de Lima Barbosa,FWD,Bournemouth,4.5,0,0,7,1,10.4,97,0.01,0.01,0.0,1.13,240,0,0,2.9,10.4,2026-01-31T15:00:00Z,84,20,0,0,0,0,24,0,497738,1,2,0,8.0,2,267045,297251,30206,71,False,0,2025-26,24,7.1,False,,,,,,,,3.0,5.0,1.0,1.0,FWD,francisco evanilson de lima barbosa,3,81.0,79.4,5.333333333333333,5.0,0.48399999999999954,0.45399999999999974,0.030000000000000214,0.0,0.0,80.36000000000001,1.0,7.1066666666666665,4.97,5.419999999999998,4.49,0,0,0
Gabriel dos Santos Magalhães,DEF,Arsenal,6.8,0,0,30,1,0.8,5,0.05,0.07,0.02,0.15,234,0,0,5.3,33.6,2026-01-31T15:00:00Z,90,11,0,0,0,0,24,0,5009355,1,4,0,19.0,8,286288,313255,26967,70,False,0,2025-26,24,7.0,False,,,,,,,,11.0,13.0,2.0,2.0,DEF,gabriel dos santos magalhães,3,90.0,87.2,5.0,7.8,0.18999999999999947,0.17199999999999965,0.018000000000000224,0.6,0.0,88.88,1.0,6.800000000000001,4.8999999999999995,6.349999999999998,6.15,1,0,0
Gianluigi Donnarumma,GK,Man City,3.7,0,0,10,0,0.0,736,0.0,0.0,0.0,1.05,239,2,0,2.8,27.8,2026-02-01T16:30:00Z,90,18,0,0,0,0,24,4,1186788,1,2,2,0.0,2,-61292,22984,84276,56,False,0,2025-26,24,5.6,False,,,,,,,,0.0,0.0,8.0,0.0,GK,gianluigi donnarumma,3,90.0,90.0,3.6666666666666665,4.0,0.0,0.0,0.0,0.4,2.8,90.0,1.0,5.173333333333334,3.9199999999999995,4.6,4.91,0,0,0
Igor Thiago Nascimento Rodrigues,FWD,Brentford,4.5,0,0,-1,1,1.4,136,0.0,0.0,0.0,2.4,231,0,0,1.0,6.4,2026-02-01T14:00:00Z,90,2,0,0,0,0,24,0,4591933,1,1,0,2.0,2,-285090,177588,462678,72,False,0,2025-26,24,7.2,False,,,,,,,,3.0,9.0,6.0,0.0,FWD,igor thiago nascimento rodrigues,3,87.0,88.2,5.333333333333333,7.0,0.8579999999999993,0.7999999999999996,0.05800000000000009,0.4,0.0,87.47999999999999,1.0,7.1466666666666665,5.04,7.2899999999999965,6.69,1,0,1
James Justin,DEF,Leeds,3.5,0,0,-4,0,1.8,706,0.0,0.0,0.0,0.18,234,2,0,0.9,5.2,2026-01-31T15:00:00Z,45,1,0,0,0,0,24,0,63669,1,4,0,2.0,0,25233,29950,4717,39,True,0,2025-26,24,3.9,False,,,,,,,,3.0,3.0,0.0,0.0,DEF,james justin,3,90.0,90.0,6.0,5.6,0.1839999999999992,0.1479999999999997,0.036000000000000094,0.4,0.0,90.0,1.0,6.360000000000001,2.73,5.519999999999996,4.8,0,0,0
James Tarkowski,DEF,Everton,4.5,0,0,13,0,0.9,291,0.21,0.3,0.09,1.44,232,1,0,3.8,18.6,2026-01-31T15:00:00Z,90,6,0,0,0,0,24,0,1828358,1,1,1,18.0,2,41876,130712,88836,58,False,0,2025-26,24,5.8,False,,,,,,,,6.0,8.0,1.0,2.0,DEF,james tarkowski,3,90.0,90.0,5.333333333333333,5.4,0.1659999999999992,0.1499999999999997,0.016000000000000077,0.4,0.0,90.0,1.0,6.586666666666666,4.06,5.429999999999996,4.82,1,0,0
Jordan Pickford,GK,Everton,4.5,0,0,12,0,0.0,287,0.0,0.0,0.0,1.44,232,1,0,1.6,15.6,2026-01-31T15:00:00Z,90,6,0,0,0,0,24,1,1822811,1,1,1,0.0,2,66144,117274,51130,56,False,0,2025-26,24,5.6,False,,,,,,,,0.0,0.0,7.0,0.0,GK,jordan pickford,3,90.0,90.0,5.333333333333333,5.4,0.007999999999999334,0.0,0.008000000000000111,0.4,4.0,90.0,1.0,6.506666666666666,3.9199999999999995,4.639999999999997,5.31,1,0,0
Jurriën Timber,DEF,Arsenal,5.2,0,0,20,1,16.5,8,0.21,0.35,0.14,0.15,234,0,0,3.4,8.6,2026-01-31T15:00:00Z,90,11,0,0,0,0,24,0,3583337,1,4,0,9.0,5,-35766,148485,184251,63,False,1,2025-26,24,6.3,False,,,,,,,,1.0,3.0,5.0,2.0,DEF,jurriën timber,3,90.0,88.4,4.0,4.8,0.09399999999999926,0.0799999999999997,0.014000000000000078,0.6,0.0,89.36000000000001,1.0,5.720000000000001,4.409999999999999,5.869999999999996,5.35,1,0,0
