name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Bruno Guimarães Rodriguez Moura,MID,Newcastle,0.0,0,0,20,0,9.9,488,0.07,0.07,0.0,0.94,125,1,0,2.9,19.2,2025-11-29T17:30:00Z,89,9,0,0,0,0,13,0,540758,1,4,1,0.0,4,89512,101285,11773,66,False,0,2025-26,13,6.6,False,,,,,,,,6.0,14.0,6.0,2.0,MID,bruno guimarães rodriguez moura,3,90.0,89.0,6.0,6.0,0.4259999999999997,0.33399999999999996,0.09200000000000019,0.0,0.0,89.6,1.0,7.440000000000001,4.619999999999999,5.129999999999999,4.8,0,0,0
Daniel Muñoz Mejía,DEF,Crystal Palace,0.0,0,0,0,0,1.1,256,0.01,0.01,0.0,1.19,124,2,0,1.4,10.8,2025-11-30T12:00:00Z,90,14,0,0,0,0,13,0,2831805,1,2,1,2.0,1,460735,480950,20215,59,True,0,2025-26,13,5.9,False,,,,,,,,5.0,7.0,5.0,2.0,DEF,daniel muñoz mejía,3,90.0,90.0,8.666666666666666,7.6,0.23799999999999968,0.11000000000000001,0.12800000000000006,0.6,0.0,90.0,1.0,9.293333333333333,4.13,6.589999999999998,5.91,1,0,0
Dean Henderson,GK,Crystal Palace,0.0,0,0,16,0,0.0,253,0.0,0.0,0.0,1.19,124,2,0,3.0,30.0,2025-11-30T12:00:00Z,90,14,0,0,0,0,13,4,1002730,1,2,1,0.0,2,10286,29965,19679,50,True,0,2025-26,13,5.0,False,,,,,,,,4.0,0.0,12.0,0.0,GK,dean henderson,3,90.0,90.0,7.0,4.8,0.0059999999999996445,0.0,0.006000000000000089,0.6,2.0,90.0,1.0,7.6000000000000005,3.5,5.429999999999998,5.4,1,0,0
Declan Rice,MID,Arsenal,0.0,0,0,16,0,19.3,21,0.07,0.07,0.0,0.79,123,1,0,4.7,28.0,2025-11-30T16:30:00Z,90,7,0,0,0,0,13,0,2830785,1,1,1,0.0,4,143384,214309,70925,70,False,0,2025-26,13,7.0,False,,,,,,,,6.0,12.0,4.0,2.0,MID,declan rice,3,90.0,88.2,7.0,6.2,0.5139999999999996,0.19399999999999995,0.3200000000000001,0.6,0.0,89.28,1.0,8.4,4.8999999999999995,5.569999999999998,5.09,0,0,0
Enzo Fernández,MID,Chelsea,0.0,0,0,8,0,11.3,237,0.05,0.16,0.11,1.26,123,1,0,3.5,14.4,2025-11-30T16:30:00Z,90,1,0,0,0,0,13,0,1553883,1,1,1,9.0,2,-56,77968,78024,67,True,0,2025-26,13,6.7,False,,,,,,,,0.0,8.0,4.0,4.0,MID,enzo fernández,3,87.33333333333333,70.4,5.333333333333333,3.6,0.5539999999999997,0.3219999999999998,0.23200000000000015,0.6,0.0,80.56,1.0,6.946666666666667,4.6899999999999995,5.769999999999999,5.28,1,0,0
Erling Haaland,FWD,Man City,0.0,0,0,9,0,10.6,430,0.01,0.14,0.13,1.54,126,2,0,5.8,16.6,2025-11-29T15:00:00Z,90,11,0,0,0,0,13,0,9068878,1,2,3,31.0,2,129287,136029,6742,149,True,0,2025-26,13,14.9,False,,,,,,,,4.0,5.0,0.0,1.0,FWD,erling haaland,3,87.0,88.2,6.333333333333333,6.8,1.0119999999999998,0.986,0.02600000000000019,0.4,0.0,87.47999999999999,1.0,11.026666666666667,10.43,8.059999999999999,8.68,1,1,0
Igor Thiago Nascimento Rodrigues,FWD,Brentford,0.0,0,3,46,0,1.0,136,0.01,1.18,1.17,0.95,122,1,2,13.2,67.2,2025-11-29T15:00:00Z,90,3,0,0,0,0,13,0,3000349,1,1,3,64.0,13,951719,967569,15850,66,True,0,2025-26,13,6.6,False,,,,,,,,4.0,5.0,1.0,0.0,FWD,igor thiago nascimento rodrigues,3,90.0,90.0,6.333333333333333,6.4,0.9919999999999993,0.9679999999999996,0.024000000000000087,0.2,0.0,90.0,1.0,7.706666666666667,4.619999999999999,7.959999999999996,7.73,1,0,1
Jean-Philippe Mateta,FWD,Crystal Palace,0.0,0,0,17,0,2.3,283,0.01,1.03,1.02,1.19,124,2,1,6.7,35.0,2025-11-30T12:00:00Z,90,14,0,0,0,0,13,0,3560843,1,2,1,30.0,6,-67829,135178,203007,81,True,0,2025-26,13,8.1,False,,,,,,,,4.0,5.0,1.0,0.0,FWD,jean-philippe mateta,3,79.33333333333333,83.6,4.0,6.2,0.9099999999999993,0.8719999999999999,0.03800000000000018,0.4,0.0,81.03999999999999,1.0,6.44,5.669999999999999,7.549999999999996,6.81,1,0,0
Jurriën Timber,DEF,Arsenal,0.0,0,0,8,0,3.1,8,0.03,0.33,0.3,0.79,123,1,0,1.9,10.2,2025-11-30T16:30:00Z,90,7,0,0,0,0,13,0,3857248,1,1,1,6.0,2,323189,370539,47350,63,False,0,2025-26,13,6.3,False,,,,,,,,3.0,6.0,4.0,3.0,DEF,jurriën timber,3,90.0,90.0,4.0,4.8,0.19199999999999928,0.13799999999999968,0.05400000000000008,0.6,0.0,90.0,1.0,5.720000000000001,4.409999999999999,6.359999999999996,5.81,1,0,0
Marcus Tavernier,MID,Bournemouth,0.0,0,0,10,0,50.0,84,0.13,0.33,0.2,1.28,128,3,0,7.9,11.8,2025-11-29T15:00:00Z,90,17,0,0,0,0,13,0,264633,1,2,3,17.0,1,19485,32964,13479,55,False,1,2025-26,13,5.5,False,,,,,,,,1.0,5.0,3.0,1.0,MID,marcus tavernier,3,90.0,90.0,3.6666666666666665,5.4,0.5159999999999991,0.3099999999999999,0.20600000000000004,0.2,0.0,90.0,1.0,5.133333333333334,3.8499999999999996,5.579999999999996,5.12,1,0,0
