name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season,gw,price,modified,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,clearances_blocks_interceptions,defensive_contribution,recoveries,tackles,pos,clean_name,s_idx,roll_mins_3,roll_mins_5,roll_pts_3,roll_pts_5,roll_xgi_5,roll_xg_5,roll_xa_5,roll_cs_5,roll_saves_5,exp_mins,p_start,xp_baseline_pts,xp_baseline_price,xp_baseline_xgi,xp_ennovera,starting_xi,is_captain,is_vice_captain
Brenden Aaronson,MID,Leeds,0.0,0,0,4,0,13.5,350,0.15,0.15,0.0,3.07,91,3,0,1.8,2.6,2025-11-01T15:00:00Z,90,6,0,0,0,0,10,0,24910,1,0,3,2.0,2,12583,14755,2172,54,False,0,2025-26,10,5.4,False,,,,,,,,0.0,1.0,1.0,0.0,MID,brenden aaronson,3,72.33333333333333,78.6,6.0,4.8,0.4339999999999996,0.298,0.13600000000000026,0.2,0.0,74.84,0.9355,6.960000000000001,3.53619,5.169999999999998,4.23,0,0,0
Bruno Borges Fernandes,MID,Man Utd,0.0,1,0,26,0,51.7,449,0.13,0.22,0.09,1.93,97,2,0,8.7,30.4,2025-11-01T15:00:00Z,90,16,0,0,0,0,10,0,2027256,1,2,2,5.0,5,-82570,77288,159858,89,False,0,2025-26,10,8.9,False,,,,,,,,3.0,9.0,6.0,0.0,MID,bruno borges fernandes,3,88.0,88.0,5.0,4.8,0.6119999999999998,0.47199999999999986,0.1400000000000002,0.2,0.0,88.0,1.0,7.5600000000000005,6.2299999999999995,6.059999999999999,5.86,1,0,0
Cody Gakpo,MID,Liverpool,0.0,0,0,11,1,25.0,384,0.14,0.31,0.17,0.41,95,0,0,4.8,5.2,2025-11-01T20:00:00Z,90,2,0,0,0,0,10,0,1773481,1,0,2,18.0,3,-68816,114925,183741,76,True,0,2025-26,10,7.6,False,,,,,,,,2.0,6.0,3.0,1.0,MID,cody gakpo,3,80.0,69.0,5.333333333333333,3.8,0.6719999999999996,0.4580000000000001,0.21400000000000013,0.0,0.0,75.6,0.945,7.306666666666667,5.027399999999999,6.359999999999998,5.52,1,0,0
David Raya Martín,GK,Arsenal,0.0,0,0,20,1,0.1,1,0.0,0.0,0.0,0.42,92,0,0,0.3,2.8,2025-11-01T15:00:00Z,90,3,0,0,0,0,10,0,3816996,1,2,0,0.0,6,227648,267422,39774,58,False,0,2025-26,10,5.8,False,,,,,,,,1.0,0.0,7.0,0.0,GK,david raya martín,3,90.0,90.0,6.0,4.4,0.003999999999999645,0.0,0.004000000000000089,0.6,1.0,90.0,1.0,7.120000000000001,4.06,5.419999999999998,5.41,1,0,0
Erling Haaland,FWD,Man City,0.0,0,3,62,0,3.8,430,0.01,1.34,1.33,0.71,96,1,2,15.7,71.6,2025-11-02T16:30:00Z,81,4,0,0,0,0,10,0,8565665,1,1,3,82.0,13,202821,228200,25379,148,True,0,2025-26,10,14.8,False,,,,,,,,1.0,1.0,0.0,0.0,FWD,erling haaland,3,90.0,87.0,7.666666666666667,9.6,0.6959999999999996,0.6379999999999999,0.05800000000000018,0.6,0.0,88.80000000000001,1.0,12.053333333333335,10.36,6.479999999999999,6.78,1,0,1
Igor Thiago Nascimento Rodrigues,FWD,Brentford,0.0,0,0,7,0,13.0,136,0.01,0.01,0.0,0.7,93,2,0,2.4,7.2,2025-11-01T15:00:00Z,90,8,0,0,0,0,10,0,1013020,1,0,2,4.0,2,409011,447198,38187,62,False,0,2025-26,10,6.2,False,,,,,,,,2.0,6.0,2.0,2.0,FWD,igor thiago nascimento rodrigues,3,82.33333333333333,80.0,5.0,6.0,0.6899999999999993,0.6819999999999997,0.008000000000000089,0.2,0.0,81.4,1.0,6.48,4.34,6.449999999999997,5.62,1,0,0
Iliman Ndiaye,MID,Everton,0.0,0,2,28,0,1.4,299,0.04,0.25,0.21,0.42,98,1,1,6.3,35.8,2025-11-03T20:00:00Z,61,17,0,0,0,0,10,0,1373961,1,1,1,26.0,9,-2066,75435,77501,65,False,0,2025-26,10,6.5,False,,,,,,,,0.0,5.0,4.0,1.0,MID,iliman ndiaye,3,88.33333333333333,86.0,4.333333333333333,4.2,0.5919999999999993,0.2119999999999997,0.38000000000000017,0.0,0.0,87.39999999999999,1.0,6.066666666666666,4.55,5.959999999999996,5.1,1,0,0
Jean-Philippe Mateta,FWD,Crystal Palace,0.0,0,3,37,1,1.8,283,0.01,0.12,0.11,0.54,93,0,1,8.4,40.4,2025-11-01T15:00:00Z,89,5,0,0,0,0,10,0,2667922,1,0,2,42.0,9,1014067,1056090,42023,78,True,0,2025-26,10,7.8,False,,,,,,,,2.0,5.0,2.0,1.0,FWD,jean-philippe mateta,3,83.0,85.8,7.0,5.8,1.2599999999999993,1.2319999999999998,0.028000000000000174,0.2,0.0,84.12,1.0,8.72,5.46,9.299999999999997,8.92,1,1,0
Jurriën Timber,DEF,Arsenal,0.0,0,0,20,1,1.2,8,0.01,0.2,0.19,0.42,92,0,0,2.4,5.4,2025-11-01T15:00:00Z,90,3,0,0,0,0,10,0,3109667,1,2,0,17.0,6,340003,381364,41361,61,False,0,2025-26,10,6.1,False,,,,,,,,2.0,4.0,3.0,2.0,DEF,jurriën timber,3,90.0,87.8,7.666666666666667,5.2,0.23399999999999926,0.1379999999999997,0.09600000000000007,0.6,0.0,89.12,1.0,8.573333333333334,4.27,6.569999999999997,5.98,1,0,0
Ladislav Krejcí,DEF,Wolves,0.0,0,0,1,0,1.7,709,0.02,0.09,0.07,1.39,94,3,0,4.3,21.8,2025-11-01T15:00:00Z,90,10,0,0,0,0,10,0,8204,1,0,3,19.0,1,493,1333,840,45,False,0,2025-26,10,4.5,False,,,,,,,,6.0,7.0,3.0,1.0,DEF,ladislav krejcí,3,90.0,90.0,1.6666666666666667,2.8,0.33199999999999924,0.16799999999999984,0.16399999999999998,0.0,0.0,90.0,1.0,3.1333333333333337,3.15,4.659999999999997,4.57,0,0,0
